#,Date-Time (PDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,End of File
9396,06/24/2025 08:05:00,2.96,,,,,
9397,06/24/2025 08:06:00,2.91,,,,,
9398,06/24/2025 08:07:00,2.87,,,,,
9399,06/24/2025 08:08:00,2.83,,,,,
9400,06/24/2025 08:09:00,2.87,,,,,
9401,06/24/2025 08:10:00,2.96,,,,,
9402,06/24/2025 08:11:00,3.00,,,,,
9403,06/24/2025 08:12:00,3.09,,,,,
9404,06/24/2025 08:13:00,3.17,,,,,
9405,06/24/2025 08:14:00,3.21,,,,,
9406,06/24/2025 08:15:00,3.30,,,,,
9407,06/24/2025 08:16:00,3.39,,,,,
9408,06/24/2025 08:17:00,3.39,,,,,
9409,06/24/2025 08:18:00,3.43,,,,,
9410,06/24/2025 08:19:00,3.43,,,,,
9411,06/24/2025 08:20:00,3.43,,,,,
9412,06/24/2025 08:21:00,3.39,,,,,
9413,06/24/2025 08:22:00,3.47,,,,,
9414,06/24/2025 08:23:00,3.43,,,,,
9415,06/24/2025 08:24:00,3.39,,,,,
9416,06/24/2025 08:25:00,3.34,,,,,
9417,06/24/2025 08:26:00,3.34,,,,,
9418,06/24/2025 08:27:00,3.30,,,,,
9419,06/24/2025 08:28:00,3.30,,,,,
9420,06/24/2025 08:29:00,3.30,,,,,
9421,06/24/2025 08:30:00,3.30,,,,,
9422,06/24/2025 08:31:00,3.26,,,,,
9423,06/24/2025 08:32:00,3.30,,,,,
9424,06/24/2025 08:33:00,3.30,,,,,
9425,06/24/2025 08:34:00,3.34,,,,,
9426,06/24/2025 08:35:00,3.21,,,,,
9427,06/24/2025 08:36:00,3.21,,,,,
9428,06/24/2025 08:37:00,3.17,,,,,
9429,06/24/2025 08:38:00,3.17,,,,,
9430,06/24/2025 08:39:00,3.09,,,,,
9431,06/24/2025 08:40:00,3.04,,,,,
9432,06/24/2025 08:41:00,2.96,,,,,
9433,06/24/2025 08:42:00,2.96,,,,,
9434,06/24/2025 08:43:00,3.04,,,,,
9435,06/24/2025 08:44:00,3.00,,,,,
9436,06/24/2025 08:45:00,3.00,,,,,
9437,06/24/2025 08:46:00,3.09,,,,,
9438,06/24/2025 08:47:00,3.00,,,,,
9439,06/24/2025 08:48:00,3.04,,,,,
9440,06/24/2025 08:49:00,3.00,,,,,
9441,06/24/2025 08:50:00,3.04,,,,,
9442,06/24/2025 08:51:00,3.04,,,,,
9443,06/24/2025 08:52:00,3.13,,,,,
9444,06/24/2025 08:53:00,3.09,,,,,
9445,06/24/2025 08:54:00,3.17,,,,,
9446,06/24/2025 08:55:00,3.26,,,,,
9447,06/24/2025 08:56:00,3.30,,,,,
9448,06/24/2025 08:57:00,3.30,,,,,
9449,06/24/2025 08:58:00,3.26,,,,,
9450,06/24/2025 08:59:00,3.30,,,,,
9451,06/24/2025 09:00:00,3.30,,,,,
9452,06/24/2025 09:01:00,3.39,,,,,
9453,06/24/2025 09:02:00,3.47,,,,,
9454,06/24/2025 09:03:00,3.52,,,,,
9455,06/24/2025 09:04:00,3.60,,,,,
9456,06/24/2025 09:05:00,3.73,,,,,
9457,06/24/2025 09:06:00,3.90,,,,,
9458,06/24/2025 09:07:00,3.99,,,,,
9459,06/24/2025 09:08:00,4.12,,,,,
9460,06/24/2025 09:09:00,4.24,,,,,
9461,06/24/2025 09:10:00,4.16,,,,,
9462,06/24/2025 09:11:00,4.12,,,,,
9463,06/24/2025 09:12:00,4.20,,,,,
9464,06/24/2025 09:13:00,4.24,,,,,
9465,06/24/2025 09:14:00,4.29,,,,,
9466,06/24/2025 09:15:00,4.24,,,,,
9467,06/24/2025 09:16:00,4.33,,,,,
9468,06/24/2025 09:17:00,4.50,,,,,
9469,06/24/2025 09:18:00,4.76,,,,,
9470,06/24/2025 09:19:00,4.97,,,,,
9471,06/24/2025 09:20:00,5.15,,,,,
9472,06/24/2025 09:21:00,5.36,,,,,
9473,06/24/2025 09:22:00,5.66,,,,,
9474,06/24/2025 09:23:00,5.96,,,,,
9475,06/24/2025 09:24:00,6.17,,,,,
9476,06/24/2025 09:25:00,6.43,,,,,
9477,06/24/2025 09:26:00,6.86,,,,,
9478,06/24/2025 09:27:00,7.20,,,,,
9479,06/24/2025 09:28:00,7.38,,,,,
9480,06/24/2025 09:29:00,7.46,,,,,
9481,06/24/2025 09:30:00,7.46,,,,,
9482,06/24/2025 09:31:00,7.50,,,,,
9483,06/24/2025 09:32:00,7.63,,,,,
9484,06/24/2025 09:33:00,7.85,,,,,
9485,06/24/2025 09:34:00,8.45,,,,,
9486,06/24/2025 09:35:00,8.58,,,,,
9487,06/24/2025 09:36:00,8.58,,,,,
9488,06/24/2025 09:37:00,8.66,,,,,
9489,06/24/2025 09:38:00,8.53,,,,,
9490,06/24/2025 09:39:00,8.41,,,,,
9491,06/24/2025 09:40:00,8.41,,,,,
9492,06/24/2025 09:41:00,8.66,,,,,
9493,06/24/2025 09:42:00,8.83,,,,,
9494,06/24/2025 09:43:00,9.09,,,,,
9495,06/24/2025 09:44:00,9.31,,,,,
9496,06/24/2025 09:45:00,9.14,,,,,
9497,06/24/2025 09:46:00,9.09,,,,,
9498,06/24/2025 09:47:00,9.01,,,,,
9499,06/24/2025 09:48:00,8.45,,,,,
9500,06/24/2025 09:49:00,7.85,,,,,
9501,06/24/2025 09:50:00,7.29,,,,,
9502,06/24/2025 09:51:00,6.86,,,,,
9503,06/24/2025 09:52:00,6.43,,,,,
9504,06/24/2025 09:53:00,6.00,,,,,
9505,06/24/2025 09:54:00,5.75,,,,,
9506,06/24/2025 09:55:00,5.49,,,,,
9507,06/24/2025 09:56:00,5.23,,,,,
9508,06/24/2025 09:57:00,5.06,,,,,
9509,06/24/2025 09:58:00,4.89,,,,,
9510,06/24/2025 09:59:00,4.72,,,,,
9511,06/24/2025 10:00:00,4.63,,,,,
9512,06/24/2025 10:01:00,4.46,,,,,
9513,06/24/2025 10:02:00,4.37,,,,,
9514,06/24/2025 10:03:00,4.33,,,,,
9515,06/24/2025 10:04:00,4.20,,,,,
9516,06/24/2025 10:05:00,4.12,,,,,
9517,06/24/2025 10:06:00,4.12,,,,,
9518,06/24/2025 10:07:00,4.03,,,,,
9519,06/24/2025 10:08:00,4.03,,,,,
9520,06/24/2025 10:09:00,3.94,,,,,
9521,06/24/2025 10:10:00,3.94,,,,,
9522,06/24/2025 10:11:00,3.94,,,,,
9523,06/24/2025 10:12:00,3.90,,,,,
9524,06/24/2025 10:13:00,3.86,,,,,
9525,06/24/2025 10:14:00,3.90,,,,,
9526,06/24/2025 10:15:00,3.86,,,,,
9527,06/24/2025 10:16:00,3.90,,,,,
9528,06/24/2025 10:17:00,3.90,,,,,
9529,06/24/2025 10:18:00,3.99,,,,,
9530,06/24/2025 10:19:00,3.99,,,,,
9531,06/24/2025 10:20:00,4.16,,,,,
9532,06/24/2025 10:21:00,4.33,,,,,
9533,06/24/2025 10:22:00,4.42,,,,,
9534,06/24/2025 10:23:00,4.59,,,,,
9535,06/24/2025 10:24:00,4.84,,,,,
9536,06/24/2025 10:25:00,5.10,,,,,
9537,06/24/2025 10:26:00,5.49,,,,,
9538,06/24/2025 10:27:00,6.00,,,,,
9539,06/24/2025 10:28:00,6.26,,,,,
9540,06/24/2025 10:29:00,6.43,,,,,
9541,06/24/2025 10:30:00,6.65,,,,,
9542,06/24/2025 10:31:00,7.20,,,,,
9543,06/24/2025 10:32:00,7.68,,,,,
9544,06/24/2025 10:33:00,7.76,,,,,
9545,06/24/2025 10:34:00,7.50,,,,,
9546,06/24/2025 10:35:00,7.38,,,,,
9547,06/24/2025 10:36:00,7.16,,,,,
9548,06/24/2025 10:37:00,6.86,,,,,
9549,06/24/2025 10:38:00,6.82,,,,,
9550,06/24/2025 10:39:00,6.69,,,,,
9551,06/24/2025 10:40:00,6.78,,,,,
9552,06/24/2025 10:41:00,7.16,,,,,
9553,06/24/2025 10:42:00,7.72,,,,,
9554,06/24/2025 10:43:00,8.19,,,,,
9555,06/24/2025 10:44:00,8.15,,,,,
9556,06/24/2025 10:45:00,8.11,,,,,
9557,06/24/2025 10:46:00,7.85,,,,,
9558,06/24/2025 10:47:00,7.46,,,,,
9559,06/24/2025 10:48:00,6.95,,,,,
9560,06/24/2025 10:49:00,6.69,,,,,
9561,06/24/2025 10:50:00,6.43,,,,,
9562,06/24/2025 10:51:00,6.00,,,,,
9563,06/24/2025 10:52:00,5.70,,,,,
9564,06/24/2025 10:53:00,5.49,,,,,
9565,06/24/2025 10:54:00,5.57,,,,,
9566,06/24/2025 10:55:00,5.70,,,,,
9567,06/24/2025 10:56:00,5.79,,,,,
9568,06/24/2025 10:57:00,5.75,,,,,
9569,06/24/2025 10:58:00,5.62,,,,,
9570,06/24/2025 10:59:00,5.70,,,,,
9571,06/24/2025 11:00:00,5.83,,,,,
9572,06/24/2025 11:01:00,5.87,,,,,
9573,06/24/2025 11:02:00,5.83,,,,,
9574,06/24/2025 11:03:00,5.79,,,,,
9575,06/24/2025 11:04:00,5.66,,,,,
9576,06/24/2025 11:05:00,5.75,,,,,
9577,06/24/2025 11:06:00,5.83,,,,,
9578,06/24/2025 11:07:00,5.83,,,,,
9579,06/24/2025 11:08:00,6.00,,,,,
9580,06/24/2025 11:09:00,6.13,,,,,
9581,06/24/2025 11:10:00,6.35,,,,,
9582,06/24/2025 11:11:00,6.39,,,,,
9583,06/24/2025 11:12:00,6.26,,,,,
9584,06/24/2025 11:13:00,6.43,,,,,
9585,06/24/2025 11:14:00,6.35,,,,,
9586,06/24/2025 11:15:00,6.39,,,,,
9587,06/24/2025 11:16:00,6.65,,,,,
9588,06/24/2025 11:17:00,6.65,,,,,
9589,06/24/2025 11:18:00,6.65,,,,,
9590,06/24/2025 11:19:00,6.73,,,,,
9591,06/24/2025 11:20:00,6.86,,,,,
9592,06/24/2025 11:21:00,6.78,,,,,
9593,06/24/2025 11:22:00,6.69,,,,,
9594,06/24/2025 11:23:00,6.78,,,,,
9595,06/24/2025 11:24:00,6.82,,,,,
9596,06/24/2025 11:25:00,6.86,,,,,
9597,06/24/2025 11:26:00,7.03,,,,,
9598,06/24/2025 11:27:00,6.86,,,,,
9599,06/24/2025 11:28:00,6.86,,,,,
9600,06/24/2025 11:29:00,6.82,,,,,
9601,06/24/2025 11:30:00,6.69,,,,,
9602,06/24/2025 11:31:00,6.69,,,,,
9603,06/24/2025 11:32:00,6.48,,,,,
9604,06/24/2025 11:33:00,6.30,,,,,
9605,06/24/2025 11:34:00,6.22,,,,,
9606,06/24/2025 11:35:00,6.05,,,,,
9607,06/24/2025 11:36:00,6.09,,,,,
9608,06/24/2025 11:37:00,6.00,,,,,
9609,06/24/2025 11:38:00,5.87,,,,,
9610,06/24/2025 11:39:00,5.92,,,,,
9611,06/24/2025 11:40:00,5.96,,,,,
9612,06/24/2025 11:41:00,6.00,,,,,
9613,06/24/2025 11:42:00,6.13,,,,,
9614,06/24/2025 11:43:00,6.26,,,,,
9615,06/24/2025 11:44:00,6.35,,,,,
9616,06/24/2025 11:45:00,6.35,,,,,
9617,06/24/2025 11:46:00,6.26,,,,,
9618,06/24/2025 11:47:00,6.22,,,,,
9619,06/24/2025 11:48:00,6.09,,,,,
9620,06/24/2025 11:49:00,6.13,,,,,
9621,06/24/2025 11:50:00,6.00,,,,,
9622,06/24/2025 11:51:00,5.92,,,,,
9623,06/24/2025 11:52:00,5.79,,,,,
9624,06/24/2025 11:53:00,5.79,,,,,
9625,06/24/2025 11:54:00,5.70,,,,,
9626,06/24/2025 11:55:00,5.75,,,,,
9627,06/24/2025 11:56:00,5.75,,,,,
9628,06/24/2025 11:57:00,5.70,,,,,
9629,06/24/2025 11:58:00,5.70,,,,,
9630,06/24/2025 11:59:00,5.70,,,,,
9631,06/24/2025 12:00:00,5.75,,,,,
9632,06/24/2025 12:01:00,5.75,,,,,
9633,06/24/2025 12:02:00,5.75,,,,,
9634,06/24/2025 12:03:00,5.75,,,,,
9635,06/24/2025 12:04:00,5.70,,,,,
9636,06/24/2025 12:05:00,5.66,,,,,
9637,06/24/2025 12:06:00,5.62,,,,,
9638,06/24/2025 12:07:00,5.53,,,,,
9639,06/24/2025 12:08:00,5.53,,,,,
9640,06/24/2025 12:09:00,5.49,,,,,
9641,06/24/2025 12:10:00,5.53,,,,,
9642,06/24/2025 12:11:00,5.53,,,,,
9643,06/24/2025 12:12:00,5.45,,,,,
9644,06/24/2025 12:13:00,5.40,,,,,
9645,06/24/2025 12:14:00,5.27,,,,,
9646,06/24/2025 12:15:00,5.19,,,,,
9647,06/24/2025 12:16:00,5.19,,,,,
9648,06/24/2025 12:17:00,5.15,,,,,
9649,06/24/2025 12:18:00,5.10,,,,,
9650,06/24/2025 12:19:00,5.06,,,,,
9651,06/24/2025 12:20:00,4.97,,,,,
9652,06/24/2025 12:21:00,5.02,,,,,
9653,06/24/2025 12:22:00,5.15,,,,,
9654,06/24/2025 12:23:00,5.32,,,,,
9655,06/24/2025 12:24:00,5.53,,,,,
9656,06/24/2025 12:25:00,5.70,,,,,
9657,06/24/2025 12:26:00,5.62,,,,,
9658,06/24/2025 12:27:00,5.66,,,,,
9659,06/24/2025 12:28:00,5.62,,,,,
9660,06/24/2025 12:29:00,5.57,,,,,
9661,06/24/2025 12:30:00,5.57,,,,,
9662,06/24/2025 12:31:00,5.57,,,,,
9663,06/24/2025 12:32:00,5.53,,,,,
9664,06/24/2025 12:33:00,5.53,,,,,
9665,06/24/2025 12:34:00,5.57,,,,,
9666,06/24/2025 12:35:00,5.62,,,,,
9667,06/24/2025 12:36:00,5.57,,,,,
9668,06/24/2025 12:37:00,5.75,,,,,
9669,06/24/2025 12:38:00,5.83,,,,,
9670,06/24/2025 12:39:00,5.87,,,,,
9671,06/24/2025 12:40:00,5.83,,,,,
9672,06/24/2025 12:41:00,5.83,,,,,
9673,06/24/2025 12:42:00,5.92,,,,,
9674,06/24/2025 12:43:00,5.92,,,,,
9675,06/24/2025 12:44:00,5.92,,,,,
9676,06/24/2025 12:45:00,6.05,,,,,
9677,06/24/2025 12:46:00,6.09,,,,,
9678,06/24/2025 12:47:00,6.26,,,,,
9679,06/24/2025 12:48:00,6.39,,,,,
9680,06/24/2025 12:49:00,6.56,,,,,
9681,06/24/2025 12:50:00,6.65,,,,,
9682,06/24/2025 12:51:00,6.82,,,,,
9683,06/24/2025 12:52:00,6.99,,,,,
9684,06/24/2025 12:53:00,7.25,,,,,
9685,06/24/2025 12:54:00,7.55,,,,,
9686,06/24/2025 12:55:00,7.81,,,,,
9687,06/24/2025 12:56:00,7.98,,,,,
9688,06/24/2025 12:57:00,7.98,,,,,
9689,06/24/2025 12:58:00,7.89,,,,,
9690,06/24/2025 12:59:00,7.89,,,,,
9691,06/24/2025 13:00:00,7.81,,,,,
9692,06/24/2025 13:01:00,7.76,,,,,
9693,06/24/2025 13:02:00,7.81,,,,,
9694,06/24/2025 13:03:00,7.81,,,,,
9695,06/24/2025 13:04:00,7.81,,,,,
9696,06/24/2025 13:05:00,7.89,,,,,
9697,06/24/2025 13:06:00,8.02,,,,,
9698,06/24/2025 13:07:00,8.23,,,,,
9699,06/24/2025 13:08:00,8.36,,,,,
9700,06/24/2025 13:09:00,8.49,,,,,
9701,06/24/2025 13:10:00,8.62,,,,,
9702,06/24/2025 13:11:00,8.71,,,,,
9703,06/24/2025 13:12:00,9.09,,,,,
9704,06/24/2025 13:13:00,9.35,,,,,
9705,06/24/2025 13:14:00,9.78,,,,,
9706,06/24/2025 13:15:00,10.21,,,,,
9707,06/24/2025 13:16:00,10.59,,,,,
9708,06/24/2025 13:17:00,11.02,,,,,
9709,06/24/2025 13:18:00,11.62,,,,,
9710,06/24/2025 13:19:00,12.10,,,,,
9711,06/24/2025 13:20:00,12.65,,,,,
9712,06/24/2025 13:21:00,13.43,,,,,
9713,06/24/2025 13:22:00,14.11,,,,,
9714,06/24/2025 13:23:00,14.45,,,,,
9715,06/24/2025 13:24:00,14.71,,,,,
9716,06/24/2025 13:25:00,14.54,,,,,
9717,06/24/2025 13:26:00,14.20,,,,,
9718,06/24/2025 13:27:00,14.15,,,,,
9719,06/24/2025 13:28:00,14.20,,,,,
9720,06/24/2025 13:29:00,14.11,,,,,
9721,06/24/2025 13:30:00,14.33,,,,,
9722,06/24/2025 13:31:00,14.11,,,,,
9723,06/24/2025 13:32:00,13.73,,,,,
9724,06/24/2025 13:33:00,13.38,,,,,
9725,06/24/2025 13:34:00,13.17,,,,,
9726,06/24/2025 13:35:00,13.00,,,,,
9727,06/24/2025 13:36:00,12.65,,,,,
9728,06/24/2025 13:37:00,11.97,,,,,
9729,06/24/2025 13:38:00,11.54,,,,,
9730,06/24/2025 13:39:00,11.15,,,,,
9731,06/24/2025 13:40:00,10.68,,,,,
9732,06/24/2025 13:41:00,10.51,,,,,
9733,06/24/2025 13:42:00,10.25,,,,,
9734,06/24/2025 13:43:00,9.99,,,,,
9735,06/24/2025 13:44:00,9.61,,,,,
9736,06/24/2025 13:45:00,9.44,,,,,
9737,06/24/2025 13:46:00,9.26,,,,,
9738,06/24/2025 13:47:00,9.05,,,,,
9739,06/24/2025 13:48:00,9.18,,,,,
9740,06/24/2025 13:49:00,9.18,,,,,
9741,06/24/2025 13:50:00,9.09,,,,,
9742,06/24/2025 13:51:00,8.96,,,,,
9743,06/24/2025 13:52:00,8.92,,,,,
9744,06/24/2025 13:53:00,8.75,,,,,
9745,06/24/2025 13:54:00,8.83,,,,,
9746,06/24/2025 13:55:00,8.88,,,,,
9747,06/24/2025 13:56:00,8.79,,,,,
9748,06/24/2025 13:57:00,8.66,,,,,
9749,06/24/2025 13:58:00,8.71,,,,,
9750,06/24/2025 13:59:00,9.01,,,,,
9751,06/24/2025 14:00:00,9.14,,,,,
9752,06/24/2025 14:01:00,8.96,,,,,
9753,06/24/2025 14:02:00,8.79,,,,,
9754,06/24/2025 14:03:00,8.83,,,,,
9755,06/24/2025 14:04:00,8.79,,,,,
9756,06/24/2025 14:05:00,8.66,,,,,
9757,06/24/2025 14:06:00,8.62,,,,,
9758,06/24/2025 14:07:00,8.49,,,,,
9759,06/24/2025 14:08:00,8.41,,,,,
9760,06/24/2025 14:09:00,8.41,,,,,
9761,06/24/2025 14:10:00,8.23,,,,,
9762,06/24/2025 14:11:00,7.98,,,,,
9763,06/24/2025 14:12:00,7.85,,,,,
9764,06/24/2025 14:13:00,7.81,,,,,
9765,06/24/2025 14:14:00,7.85,,,,,
9766,06/24/2025 14:15:00,7.81,,,,,
9767,06/24/2025 14:16:00,7.63,,,,,
9768,06/24/2025 14:17:00,7.46,,,,,
9769,06/24/2025 14:18:00,7.42,,,,,
9770,06/24/2025 14:19:00,7.38,,,,,
9771,06/24/2025 14:20:00,7.50,,,,,
9772,06/24/2025 14:21:00,7.59,,,,,
9773,06/24/2025 14:22:00,7.63,,,,,
9774,06/24/2025 14:23:00,7.72,,,,,
9775,06/24/2025 14:24:00,7.72,,,,,
9776,06/24/2025 14:25:00,7.76,,,,,
9777,06/24/2025 14:26:00,7.63,,,,,
9778,06/24/2025 14:27:00,7.63,,,,,
9779,06/24/2025 14:28:00,7.50,,,,,
9780,06/24/2025 14:29:00,7.42,,,,,
9781,06/24/2025 14:30:00,7.29,,,,,
9782,06/24/2025 14:31:00,7.12,,,,,
9783,06/24/2025 14:32:00,6.99,,,,,
9784,06/24/2025 14:33:00,6.86,,,,,
9785,06/24/2025 14:34:00,6.95,,,,,
9786,06/24/2025 14:35:00,6.99,,,,,
9787,06/24/2025 14:36:00,7.12,,,,,
9788,06/24/2025 14:37:00,7.20,,,,,
9789,06/24/2025 14:38:00,7.50,,,,,
9790,06/24/2025 14:39:00,7.72,,,,,
9791,06/24/2025 14:40:00,7.93,,,,,
9792,06/24/2025 14:41:00,7.89,,,,,
9793,06/24/2025 14:42:00,7.76,,,,,
9794,06/24/2025 14:43:00,7.81,,,,,
9795,06/24/2025 14:44:00,8.06,,,,,
9796,06/24/2025 14:45:00,8.11,,,,,
9797,06/24/2025 14:46:00,8.19,,,,,
9798,06/24/2025 14:47:00,8.15,,,,,
9799,06/24/2025 14:48:00,8.15,,,,,
9800,06/24/2025 14:49:00,8.06,,,,,
9801,06/24/2025 14:50:00,7.98,,,,,
9802,06/24/2025 14:51:00,7.81,,,,,
9803,06/24/2025 14:52:00,7.72,,,,,
9804,06/24/2025 14:53:00,7.59,,,,,
9805,06/24/2025 14:54:00,7.46,,,,,
9806,06/24/2025 14:55:00,7.38,,,,,
9807,06/24/2025 14:56:00,7.38,,,,,
9808,06/24/2025 14:57:00,7.25,,,,,
9809,06/24/2025 14:58:00,7.29,,,,,
9810,06/24/2025 14:59:00,7.29,,,,,
9811,06/24/2025 15:00:00,7.33,,,,,
9812,06/24/2025 15:01:00,7.29,,,,,
9813,06/24/2025 15:02:00,7.25,,,,,
9814,06/24/2025 15:03:00,7.46,,,,,
9815,06/24/2025 15:04:00,7.81,,,,,
9816,06/24/2025 15:05:00,7.85,,,,,
9817,06/24/2025 15:06:00,7.81,,,,,
9818,06/24/2025 15:07:00,7.68,,,,,
9819,06/24/2025 15:08:00,7.63,,,,,
9820,06/24/2025 15:09:00,7.72,,,,,
9821,06/24/2025 15:10:00,7.89,,,,,
9822,06/24/2025 15:11:00,8.06,,,,,
9823,06/24/2025 15:12:00,8.02,,,,,
9824,06/24/2025 15:13:00,7.89,,,,,
9825,06/24/2025 15:14:00,7.72,,,,,
9826,06/24/2025 15:15:00,7.59,,,,,
9827,06/24/2025 15:16:00,7.50,,,,,
9828,06/24/2025 15:17:00,7.42,,,,,
9829,06/24/2025 15:18:00,7.38,,,,,
9830,06/24/2025 15:19:00,7.29,,,,,
9831,06/24/2025 15:20:00,7.12,,,,,
9832,06/24/2025 15:21:00,7.08,,,,,
9833,06/24/2025 15:22:00,6.99,,,,,
9834,06/24/2025 15:23:00,6.90,,,,,
9835,06/24/2025 15:24:00,6.82,,,,,
9836,06/24/2025 15:25:00,6.78,,,,,
9837,06/24/2025 15:26:00,6.73,,,,,
9838,06/24/2025 15:27:00,6.69,,,,,
9839,06/24/2025 15:28:00,6.65,,,,,
9840,06/24/2025 15:29:00,6.69,,,,,
9841,06/24/2025 15:30:00,6.65,,,,,
9842,06/24/2025 15:31:00,6.73,,,,,
9843,06/24/2025 15:32:00,6.73,,,,,
9844,06/24/2025 15:33:00,6.69,,,,,
9845,06/24/2025 15:34:00,6.65,,,,,
9846,06/24/2025 15:35:00,6.69,,,,,
9847,06/24/2025 15:36:00,6.69,,,,,
9848,06/24/2025 15:37:00,6.73,,,,,
9849,06/24/2025 15:38:00,6.73,,,,,
9850,06/24/2025 15:39:00,6.82,,,,,
9851,06/24/2025 15:40:00,6.86,,,,,
9852,06/24/2025 15:41:00,6.86,,,,,
9853,06/24/2025 15:42:00,6.82,,,,,
9854,06/24/2025 15:43:00,6.82,,,,,
9855,06/24/2025 15:44:00,6.86,,,,,
9856,06/24/2025 15:45:00,6.90,,,,,
9857,06/24/2025 15:46:00,6.82,,,,,
9858,06/24/2025 15:47:00,6.82,,,,,
9859,06/24/2025 15:48:00,6.78,,,,,
9860,06/24/2025 15:49:00,6.69,,,,,
9861,06/24/2025 15:50:00,6.69,,,,,
9862,06/24/2025 15:51:00,6.73,,,,,
9863,06/24/2025 15:52:00,6.65,,,,,
9864,06/24/2025 15:53:00,6.48,,,,,
9865,06/24/2025 15:54:00,6.43,,,,,
9866,06/24/2025 15:55:00,6.39,,,,,
9867,06/24/2025 15:56:00,6.39,,,,,
9868,06/24/2025 15:57:00,6.48,,,,,
9869,06/24/2025 15:58:00,6.56,,,,,
9870,06/24/2025 15:59:00,6.56,,,,,
9871,06/24/2025 16:00:00,6.56,,,,,
9872,06/24/2025 16:01:00,6.52,,,,,
9873,06/24/2025 16:02:00,6.52,,,,,
9874,06/24/2025 16:03:00,6.56,,,,,
9875,06/24/2025 16:04:00,6.52,,,,,
9876,06/24/2025 16:05:00,6.39,,,,,
9877,06/24/2025 16:06:00,6.39,,,,,
9878,06/24/2025 16:07:00,6.35,,,,,
9879,06/24/2025 16:08:00,6.26,,,,,
9880,06/24/2025 16:09:00,6.17,,,,,
9881,06/24/2025 16:10:00,6.09,,,,,
9882,06/24/2025 16:11:00,6.09,,,,,
9883,06/24/2025 16:12:00,6.13,,,,,
9884,06/24/2025 16:13:00,6.26,,,,,
9885,06/24/2025 16:14:00,6.22,,,,,
9886,06/24/2025 16:15:00,6.22,,,,,
9887,06/24/2025 16:16:00,6.22,,,,,
9888,06/24/2025 16:17:00,6.13,,,,,
9889,06/24/2025 16:18:00,6.09,,,,,
9890,06/24/2025 16:19:00,6.05,,,,,
9891,06/24/2025 16:20:00,6.05,,,,,
9892,06/24/2025 16:21:00,5.96,,,,,
9893,06/24/2025 16:22:00,5.96,,,,,
9894,06/24/2025 16:23:00,5.87,,,,,
9895,06/24/2025 16:24:00,5.79,,,,,
9896,06/24/2025 16:25:00,5.75,,,,,
9897,06/24/2025 16:26:00,5.70,,,,,
9898,06/24/2025 16:27:00,5.70,,,,,
9899,06/24/2025 16:28:00,5.75,,,,,
9900,06/24/2025 16:29:00,5.75,,,,,
9901,06/24/2025 16:30:00,5.79,,,,,
9902,06/24/2025 16:31:00,5.75,,,,,
9903,06/24/2025 16:32:00,5.79,,,,,
9904,06/24/2025 16:33:00,5.79,,,,,
9905,06/24/2025 16:34:00,5.75,,,,,
9906,06/24/2025 16:35:00,5.70,,,,,
9907,06/24/2025 16:36:00,5.70,,,,,
9908,06/24/2025 16:37:00,5.66,,,,,
9909,06/24/2025 16:38:00,5.83,,,,,
9910,06/24/2025 16:39:00,5.96,,,,,
9911,06/24/2025 16:40:00,6.00,,,,,
9912,06/24/2025 16:41:00,6.00,,,,,
9913,06/24/2025 16:42:00,6.05,,,,,
9914,06/24/2025 16:43:00,6.05,,,,,
9915,06/24/2025 16:44:00,6.30,,,,,
9916,06/24/2025 16:45:00,6.26,,,,,
9917,06/24/2025 16:46:00,6.22,,,,,
9918,06/24/2025 16:47:00,6.43,,,,,
9919,06/24/2025 16:48:00,6.39,,,,,
9920,06/24/2025 16:49:00,6.39,,,,,
9921,06/24/2025 16:50:00,6.48,,,,,
9922,06/24/2025 16:51:00,6.73,,,,,
9923,06/24/2025 16:52:00,6.82,,,,,
9924,06/24/2025 16:53:00,6.99,,,,,
9925,06/24/2025 16:54:00,7.08,,,,,
9926,06/24/2025 16:55:00,7.08,,,,,
9927,06/24/2025 16:56:00,7.12,,,,,
9928,06/24/2025 16:57:00,7.12,,,,,
9929,06/24/2025 16:58:00,7.12,,,,,
9930,06/24/2025 16:59:00,7.16,,,,,
9931,06/24/2025 17:00:00,7.20,,,,,
9932,06/24/2025 17:01:00,6.95,,,,,
9933,06/24/2025 17:02:00,6.82,,,,,
9934,06/24/2025 17:03:00,6.99,,,,,
9935,06/24/2025 17:04:00,6.73,,,,,
9936,06/24/2025 17:05:00,6.69,,,,,
9937,06/24/2025 17:06:00,6.69,,,,,
9938,06/24/2025 17:07:00,6.73,,,,,
9939,06/24/2025 17:08:00,6.73,,,,,
9940,06/24/2025 17:09:00,6.60,,,,,
9941,06/24/2025 17:10:00,6.78,,,,,
9942,06/24/2025 17:11:00,6.82,,,,,
9943,06/24/2025 17:12:00,7.08,,,,,
9944,06/24/2025 17:13:00,7.29,,,,,
9945,06/24/2025 17:14:00,7.55,,,,,
9946,06/24/2025 17:15:00,8.02,,,,,
9947,06/24/2025 17:16:00,8.02,,,,,
9948,06/24/2025 17:17:00,7.81,,,,,
9949,06/24/2025 17:18:00,7.81,,,,,
9950,06/24/2025 17:19:00,7.68,,,,,
9951,06/24/2025 17:20:00,7.72,,,,,
9952,06/24/2025 17:21:00,7.72,,,,,
9953,06/24/2025 17:22:00,7.81,,,,,
