"Plot Title: 9668113"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668113, SEN S/N: 9668113)","Intensity, lum/ft² (LGR S/N: 9668113, SEN S/N: 9668113)","Coupler Attached (LGR S/N: 9668113, SEN S/N: 9668113)","Coupler Detached (LGR S/N: 9668113, SEN S/N: 9668113)","Host Connected (LGR S/N: 9668113, SEN S/N: 9668113)","Stopped (LGR S/N: 9668113, SEN S/N: 9668113)","End Of File (LGR S/N: 9668113, SEN S/N: 9668113)"
3761,06/28/25 09:20:00 AM,65.851,30720.0,,,,,
3762,06/28/25 09:25:00 AM,73.234,29696.0,,,,,
3763,06/28/25 09:30:00 AM,71.168,12800.0,,,,,
3764,06/28/25 09:35:00 AM,72.372,30720.0,,,,,
3765,06/28/25 09:40:00 AM,74.791,30720.0,,,,,
3766,06/28/25 09:45:00 AM,74.964,27648.0,,,,,
3767,06/28/25 09:50:00 AM,72.199,14336.0,,,,,
3768,06/28/25 09:55:00 AM,71.856,16384.0,,,,,
3769,06/28/25 10:00:00 AM,63.968,18432.0,,,,,
3770,06/28/25 10:05:00 AM,60.024,8192.0,,,,,
3771,06/28/25 10:10:00 AM,50.819,5376.0,,,,,
3772,06/28/25 10:15:00 AM,46.908,5120.0,,,,,
3773,06/28/25 10:20:00 AM,46.548,5376.0,,,,,
3774,06/28/25 10:25:00 AM,47.446,5888.0,,,,,
3775,06/28/25 10:30:00 AM,47.982,6144.0,,,,,
3776,06/28/25 10:35:00 AM,48.339,5888.0,,,,,
3777,06/28/25 10:40:00 AM,48.339,6656.0,,,,,
3778,06/28/25 10:45:00 AM,50.995,8704.0,,,,,
3779,06/28/25 10:50:00 AM,52.576,9216.0,,,,,
3780,06/28/25 10:55:00 AM,53.449,8704.0,,,,,
3781,06/28/25 11:00:00 AM,54.495,8192.0,,,,,
3782,06/28/25 11:05:00 AM,54.495,7936.0,,,,,
3783,06/28/25 11:10:00 AM,54.322,7680.0,,,,,
3784,06/28/25 11:15:00 AM,55.711,7680.0,,,,,
3785,06/28/25 11:20:00 AM,53.449,6656.0,,,,,
3786,06/28/25 11:25:00 AM,53.449,6656.0,,,,,
3787,06/28/25 11:30:00 AM,53.798,6144.0,,,,,
3788,06/28/25 11:35:00 AM,52.750,6144.0,,,,,
3789,06/28/25 11:40:00 AM,50.290,6400.0,,,,,
3790,06/28/25 11:45:00 AM,49.228,6912.0,,,,,
3791,06/28/25 11:50:00 AM,49.582,7424.0,,,,,
3792,06/28/25 11:55:00 AM,49.228,6656.0,,,,,
3793,06/28/25 12:00:00 PM,49.050,6144.0,,,,,
3794,06/28/25 12:05:00 PM,48.517,5888.0,,,,,
3795,06/28/25 12:10:00 PM,48.160,6400.0,,,,,
3796,06/28/25 12:15:00 PM,49.228,7424.0,,,,,
3797,06/28/25 12:20:00 PM,51.699,8192.0,,,,,
3798,06/28/25 12:25:00 PM,53.274,8704.0,,,,,
3799,06/28/25 12:30:00 PM,53.623,8192.0,,,,,
3800,06/28/25 12:35:00 PM,54.669,8704.0,,,,,
3801,06/28/25 12:40:00 PM,55.189,8192.0,,,,,
3802,06/28/25 12:45:00 PM,54.322,7936.0,,,,,
3803,06/28/25 12:50:00 PM,53.100,7424.0,,,,,
3804,06/28/25 12:55:00 PM,51.346,7168.0,,,,,
3805,06/28/25 01:00:00 PM,50.466,7168.0,,,,,
3806,06/28/25 01:05:00 PM,49.582,7168.0,,,,,
3807,06/28/25 01:10:00 PM,49.404,7168.0,,,,,
3808,06/28/25 01:15:00 PM,49.937,7424.0,,,,,
3809,06/28/25 01:20:00 PM,50.466,7680.0,,,,,
3810,06/28/25 01:25:00 PM,49.759,7168.0,,,,,
3811,06/28/25 01:30:00 PM,49.228,6912.0,,,,,
3812,06/28/25 01:35:00 PM,49.582,7168.0,,,,,
3813,06/28/25 01:40:00 PM,50.290,6912.0,,,,,
3814,06/28/25 01:45:00 PM,49.582,6656.0,,,,,
3815,06/28/25 01:50:00 PM,49.228,6912.0,,,,,
3816,06/28/25 01:55:00 PM,48.871,7424.0,,,,,
3817,06/28/25 02:00:00 PM,49.582,7936.0,,,,,
3818,06/28/25 02:05:00 PM,49.228,7168.0,,,,,
3819,06/28/25 02:10:00 PM,47.624,6144.0,,,,,
3820,06/28/25 02:15:00 PM,46.369,6144.0,,,,,
3821,06/28/25 02:20:00 PM,46.369,6912.0,,,,,
3822,06/28/25 02:25:00 PM,46.908,7168.0,,,,,
3823,06/28/25 02:30:00 PM,46.369,7168.0,,,,,
3824,06/28/25 02:35:00 PM,46.008,6656.0,,,,,
3825,06/28/25 02:40:00 PM,44.922,5632.0,,,,,
3826,06/28/25 02:45:00 PM,44.195,5120.0,,,,,
3827,06/28/25 02:50:00 PM,43.648,5120.0,,,,,
3828,06/28/25 02:55:00 PM,43.466,5120.0,,,,,
3829,06/28/25 03:00:00 PM,43.466,5376.0,,,,,
3830,06/28/25 03:05:00 PM,43.099,4864.0,,,,,
3831,06/28/25 03:10:00 PM,42.179,4864.0,,,,,
3832,06/28/25 03:15:00 PM,41.994,4608.0,,,,,
3833,06/28/25 03:20:00 PM,42.732,4864.0,,,,,
3834,06/28/25 03:25:00 PM,43.282,5632.0,,,,,
3835,06/28/25 03:30:00 PM,44.013,6144.0,,,,,
3836,06/28/25 03:35:00 PM,44.013,5632.0,,,,,
3837,06/28/25 03:40:00 PM,44.013,5632.0,,,,,
3838,06/28/25 03:45:00 PM,43.466,5120.0,,,,,
3839,06/28/25 03:50:00 PM,42.915,4608.0,,,,,
3840,06/28/25 03:55:00 PM,42.548,4608.0,,,,,
3841,06/28/25 04:00:00 PM,42.732,4608.0,,,,,
3842,06/28/25 04:05:00 PM,42.179,4352.0,,,,,
3843,06/28/25 04:10:00 PM,41.625,3840.0,,,,,
3844,06/28/25 04:15:00 PM,41.254,3712.0,,,,,
3845,06/28/25 04:20:00 PM,41.067,3456.0,,,,,
3846,06/28/25 04:25:00 PM,40.509,3072.0,,,,,
3847,06/28/25 04:30:00 PM,39.573,2944.0,,,,,
3848,06/28/25 04:35:00 PM,39.573,3200.0,,,,,
3849,06/28/25 04:40:00 PM,39.573,3200.0,,,,,
3850,06/28/25 04:45:00 PM,39.573,3328.0,,,,,
3851,06/28/25 04:50:00 PM,39.947,3456.0,,,,,
3852,06/28/25 04:55:00 PM,40.321,3584.0,,,,,
3853,06/28/25 05:00:00 PM,40.321,3584.0,,,,,
3854,06/28/25 05:05:00 PM,39.947,3456.0,,,,,
3855,06/28/25 05:10:00 PM,40.134,3584.0,,,,,
3856,06/28/25 05:15:00 PM,40.509,3840.0,,,,,
3857,06/28/25 05:20:00 PM,40.696,4096.0,,,,,
3858,06/28/25 05:25:00 PM,41.254,4096.0,,,,,
3859,06/28/25 05:30:00 PM,41.810,4352.0,,,,,
3860,06/28/25 05:35:00 PM,42.732,4608.0,,,,,
3861,06/28/25 05:40:00 PM,42.915,4608.0,,,,,
3862,06/28/25 05:45:00 PM,42.732,4608.0,,,,,
3863,06/28/25 05:50:00 PM,42.732,4608.0,,,,,
3864,06/28/25 05:55:00 PM,42.179,4096.0,,,,,
3865,06/28/25 06:00:00 PM,41.439,3456.0,,,,,
3866,06/28/25 06:05:00 PM,40.321,3072.0,,,,,
3867,06/28/25 06:10:00 PM,39.573,2688.0,,,,,
3868,06/28/25 06:15:00 PM,39.007,2560.0,,,,,
3869,06/28/25 06:20:00 PM,38.629,2048.0,,,,,
3870,06/28/25 06:25:00 PM,38.250,2048.0,,,,,
3871,06/28/25 06:30:00 PM,38.629,2560.0,,,,,
3872,06/28/25 06:35:00 PM,39.384,2688.0,,,,,
3873,06/28/25 06:40:00 PM,39.573,2176.0,,,,,
3874,06/28/25 06:45:00 PM,39.760,2304.0,,,,,
3875,06/28/25 06:50:00 PM,41.067,2688.0,,,,,
3876,06/28/25 06:55:00 PM,40.134,2176.0,,,,,
3877,06/28/25 07:00:00 PM,39.196,1920.0,,,,,
3878,06/28/25 07:05:00 PM,38.818,1728.0,,,,,
3879,06/28/25 07:10:00 PM,38.061,1344.0,,,,,
3880,06/28/25 07:15:00 PM,37.488,1152.0,,,,,
3881,06/28/25 07:20:00 PM,37.297,1024.0,,,,,
3882,06/28/25 07:25:00 PM,37.488,1216.0,,,,,
3883,06/28/25 07:30:00 PM,37.679,1600.0,,,,,
3884,06/28/25 07:35:00 PM,38.061,1216.0,,,,,
3885,06/28/25 07:40:00 PM,37.870,1088.0,,,,,
3886,06/28/25 07:45:00 PM,38.061,1152.0,,,,,
3887,06/28/25 07:50:00 PM,37.870,1152.0,,,,,
3888,06/28/25 07:55:00 PM,37.679,1536.0,,,,,
3889,06/28/25 08:00:00 PM,38.061,1792.0,,,,,
3890,06/28/25 08:05:00 PM,38.818,2432.0,,,,,
3891,06/28/25 08:10:00 PM,39.196,2048.0,,,,,
3892,06/28/25 08:15:00 PM,39.007,1792.0,,,,,
3893,06/28/25 08:20:00 PM,38.250,1280.0,,,,,
3894,06/28/25 08:25:00 PM,37.488,960.0,,,,,
3895,06/28/25 08:30:00 PM,37.107,704.0,,,,,
3896,06/28/25 08:35:00 PM,36.723,672.0,,,,,
3897,06/28/25 08:40:00 PM,36.723,608.0,,,,,
3898,06/28/25 08:45:00 PM,36.338,448.0,,,,,
3899,06/28/25 08:50:00 PM,36.145,384.0,,,,,
3900,06/28/25 08:55:00 PM,35.951,368.0,,,,,
3901,06/28/25 09:00:00 PM,35.951,368.0,,,,,
3902,06/28/25 09:05:00 PM,35.951,416.0,,,,,
3903,06/28/25 09:10:00 PM,35.951,416.0,,,,,
3904,06/28/25 09:15:00 PM,35.951,432.0,,,,,
3905,06/28/25 09:20:00 PM,35.758,384.0,,,,,
3906,06/28/25 09:25:00 PM,35.758,352.0,,,,,
3907,06/28/25 09:30:00 PM,35.564,288.0,,,,,
3908,06/28/25 09:35:00 PM,35.564,256.0,,,,,
3909,06/28/25 09:40:00 PM,35.370,208.0,,,,,
3910,06/28/25 09:45:00 PM,35.370,184.0,,,,,
3911,06/28/25 09:50:00 PM,35.175,152.0,,,,,
3912,06/28/25 09:55:00 PM,35.175,105.0,,,,,
3913,06/28/25 10:00:00 PM,34.786,77.0,,,,,
3914,06/28/25 10:05:00 PM,34.786,54.0,,,,,
3915,06/28/25 10:10:00 PM,34.786,40.0,,,,,
3916,06/28/25 10:15:00 PM,34.590,31.0,,,,,
3917,06/28/25 10:20:00 PM,34.786,24.0,,,,,
3918,06/28/25 10:25:00 PM,34.786,17.0,,,,,
3919,06/28/25 10:30:00 PM,34.786,12.0,,,,,
3920,06/28/25 10:35:00 PM,34.981,9.0,,,,,
3921,06/28/25 10:40:00 PM,34.590,6.0,,,,,
3922,06/28/25 10:45:00 PM,34.786,4.0,,,,,
3923,06/28/25 10:50:00 PM,34.981,2.0,,,,,
3924,06/28/25 10:55:00 PM,34.786,0.0,,,,,
3925,06/28/25 11:00:00 PM,35.175,0.0,,,,,
3926,06/28/25 11:05:00 PM,34.590,0.0,,,,,
3927,06/28/25 11:10:00 PM,34.590,0.0,,,,,
3928,06/28/25 11:15:00 PM,34.786,0.0,,,,,
3929,06/28/25 11:20:00 PM,35.175,0.0,,,,,
3930,06/28/25 11:25:00 PM,34.590,0.0,,,,,
3931,06/28/25 11:30:00 PM,34.590,0.0,,,,,
3932,06/28/25 11:35:00 PM,34.198,0.0,,,,,
3933,06/28/25 11:40:00 PM,34.590,0.0,,,,,
3934,06/28/25 11:45:00 PM,34.590,0.0,,,,,
3935,06/28/25 11:50:00 PM,34.590,0.0,,,,,
3936,06/28/25 11:55:00 PM,34.786,0.0,,,,,
3937,06/29/25 12:00:00 AM,34.590,0.0,,,,,
3938,06/29/25 12:05:00 AM,34.590,0.0,,,,,
3939,06/29/25 12:10:00 AM,34.981,0.0,,,,,
3940,06/29/25 12:15:00 AM,34.786,0.0,,,,,
3941,06/29/25 12:20:00 AM,34.198,0.0,,,,,
3942,06/29/25 12:25:00 AM,34.394,0.0,,,,,
3943,06/29/25 12:30:00 AM,34.394,0.0,,,,,
3944,06/29/25 12:35:00 AM,34.394,0.0,,,,,
3945,06/29/25 12:40:00 AM,34.590,0.0,,,,,
3946,06/29/25 12:45:00 AM,34.394,0.0,,,,,
3947,06/29/25 12:50:00 AM,34.198,0.0,,,,,
3948,06/29/25 12:55:00 AM,34.198,0.0,,,,,
3949,06/29/25 01:00:00 AM,34.198,0.0,,,,,
3950,06/29/25 01:05:00 AM,34.394,0.0,,,,,
3951,06/29/25 01:10:00 AM,34.198,0.0,,,,,
3952,06/29/25 01:15:00 AM,34.394,0.0,,,,,
3953,06/29/25 01:20:00 AM,34.394,0.0,,,,,
3954,06/29/25 01:25:00 AM,34.198,0.0,,,,,
3955,06/29/25 01:30:00 AM,34.394,0.0,,,,,
3956,06/29/25 01:35:00 AM,34.394,0.0,,,,,
3957,06/29/25 01:40:00 AM,34.394,0.0,,,,,
3958,06/29/25 01:45:00 AM,34.394,0.0,,,,,
3959,06/29/25 01:50:00 AM,34.590,0.0,,,,,
3960,06/29/25 01:55:00 AM,34.394,0.0,,,,,
3961,06/29/25 02:00:00 AM,34.394,0.0,,,,,
3962,06/29/25 02:05:00 AM,34.394,0.0,,,,,
3963,06/29/25 02:10:00 AM,34.394,0.0,,,,,
3964,06/29/25 02:15:00 AM,34.394,0.0,,,,,
3965,06/29/25 02:20:00 AM,34.198,0.0,,,,,
3966,06/29/25 02:25:00 AM,34.198,0.0,,,,,
3967,06/29/25 02:30:00 AM,34.198,0.0,,,,,
3968,06/29/25 02:35:00 AM,34.394,0.0,,,,,
3969,06/29/25 02:40:00 AM,34.198,0.0,,,,,
3970,06/29/25 02:45:00 AM,34.002,0.0,,,,,
3971,06/29/25 02:50:00 AM,34.198,0.0,,,,,
3972,06/29/25 02:55:00 AM,34.198,0.0,,,,,
3973,06/29/25 03:00:00 AM,34.198,0.0,,,,,
3974,06/29/25 03:05:00 AM,34.394,2.0,,,,,
3975,06/29/25 03:10:00 AM,34.198,4.0,,,,,
3976,06/29/25 03:15:00 AM,34.198,6.0,,,,,
3977,06/29/25 03:20:00 AM,34.394,11.0,,,,,
3978,06/29/25 03:25:00 AM,34.002,16.0,,,,,
3979,06/29/25 03:30:00 AM,34.198,23.0,,,,,
3980,06/29/25 03:35:00 AM,33.607,29.0,,,,,
3981,06/29/25 03:40:00 AM,33.607,37.0,,,,,
3982,06/29/25 03:45:00 AM,34.198,44.0,,,,,
3983,06/29/25 03:50:00 AM,34.394,54.0,,,,,
3984,06/29/25 03:55:00 AM,34.394,61.0,,,,,
3985,06/29/25 04:00:00 AM,34.198,71.0,,,,,
3986,06/29/25 04:05:00 AM,34.394,89.0,,,,,
3987,06/29/25 04:10:00 AM,34.590,112.0,,,,,
3988,06/29/25 04:15:00 AM,34.590,136.0,,,,,
3989,06/29/25 04:20:00 AM,34.786,168.0,,,,,
3990,06/29/25 04:25:00 AM,34.590,192.0,,,,,
3991,06/29/25 04:30:00 AM,34.786,240.0,,,,,
3992,06/29/25 04:35:00 AM,34.981,288.0,,,,,
3993,06/29/25 04:40:00 AM,35.370,336.0,,,,,
3994,06/29/25 04:45:00 AM,35.370,336.0,,,,,
3995,06/29/25 04:50:00 AM,35.370,384.0,,,,,
3996,06/29/25 04:55:00 AM,35.175,384.0,,,,,
3997,06/29/25 05:00:00 AM,35.564,400.0,,,,,
3998,06/29/25 05:05:00 AM,35.564,432.0,,,,,
3999,06/29/25 05:10:00 AM,35.564,480.0,,,,,
4000,06/29/25 05:15:00 AM,35.758,576.0,,,,,
4001,06/29/25 05:20:00 AM,35.758,608.0,,,,,
4002,06/29/25 05:25:00 AM,35.951,704.0,,,,,
4003,06/29/25 05:30:00 AM,35.758,768.0,,,,,
4004,06/29/25 05:35:00 AM,36.338,864.0,,,,,
4005,06/29/25 05:40:00 AM,36.338,896.0,,,,,
4006,06/29/25 05:45:00 AM,36.338,992.0,,,,,
4007,06/29/25 05:50:00 AM,36.723,1024.0,,,,,
4008,06/29/25 05:55:00 AM,36.723,1216.0,,,,,
4009,06/29/25 06:00:00 AM,36.723,1408.0,,,,,
4010,06/29/25 06:05:00 AM,36.914,1600.0,,,,,
4011,06/29/25 06:10:00 AM,37.297,1920.0,,,,,
4012,06/29/25 06:15:00 AM,37.870,2048.0,,,,,
4013,06/29/25 06:20:00 AM,38.250,2432.0,,,,,
4014,06/29/25 06:25:00 AM,38.818,2688.0,,,,,
4015,06/29/25 06:30:00 AM,38.818,2688.0,,,,,
4016,06/29/25 06:35:00 AM,39.196,3072.0,,,,,
4017,06/29/25 06:40:00 AM,39.760,3456.0,,,,,
4018,06/29/25 06:45:00 AM,40.509,3968.0,,,,,
4019,06/29/25 06:50:00 AM,41.439,4096.0,,,,,
4020,06/29/25 06:55:00 AM,41.810,4096.0,,,,,
4021,06/29/25 07:00:00 AM,42.732,4608.0,,,,,
4022,06/29/25 07:05:00 AM,43.466,4608.0,,,,,
4023,06/29/25 07:10:00 AM,44.195,4864.0,,,,,
4024,06/29/25 07:15:00 AM,44.922,5888.0,,,,,
4025,06/29/25 07:20:00 AM,47.266,8192.0,,,,,
4026,06/29/25 07:25:00 AM,48.871,8192.0,,,,,
4027,06/29/25 07:30:00 AM,49.228,8192.0,,,,,
4028,06/29/25 07:35:00 AM,51.346,14848.0,,,,,
4029,06/29/25 07:40:00 AM,52.750,7680.0,,,,,
4030,06/29/25 07:45:00 AM,51.346,18432.0,,,,,
4031,06/29/25 07:50:00 AM,48.871,10752.0,,,,,
4032,06/29/25 07:55:00 AM,47.624,7936.0,,,,,
4033,06/29/25 08:00:00 AM,47.982,8192.0,,,,,
4034,06/29/25 08:05:00 AM,48.339,9216.0,,,,,
4035,06/29/25 08:10:00 AM,49.937,15360.0,,,,,
4036,06/29/25 08:15:00 AM,56.404,16384.0,,,,,
4037,06/29/25 08:20:00 AM,59.680,12800.0,,,,,
4038,06/29/25 08:25:00 AM,57.614,15360.0,,,,,
4039,06/29/25 08:30:00 AM,56.577,12800.0,,,,,
4040,06/29/25 08:35:00 AM,59.680,15360.0,,,,,
4041,06/29/25 08:40:00 AM,64.310,19456.0,,,,,
4042,06/29/25 08:45:00 AM,66.366,23552.0,,,,,
4043,06/29/25 08:50:00 AM,66.022,14336.0,,,,,
4044,06/29/25 08:55:00 AM,70.308,30720.0,,,,,
4045,06/29/25 09:00:00 AM,69.793,30720.0,,,,,
4046,06/29/25 09:05:00 AM,68.592,29696.0,,,,,
4047,06/29/25 09:10:00 AM,64.996,18432.0,,,,,
4048,06/29/25 09:15:00 AM,60.539,20480.0,,,,,
4049,06/29/25 09:20:00 AM,63.282,24576.0,,,,,
4050,06/29/25 09:25:00 AM,63.455,20480.0,,,,,
4051,06/29/25 09:30:00 AM,60.539,23552.0,,,,,
4052,06/29/25 09:35:00 AM,61.741,21504.0,,,,,
4053,06/29/25 09:40:00 AM,66.537,25600.0,,,,,
4054,06/29/25 09:45:00 AM,69.964,25600.0,,,,,
4055,06/29/25 09:50:00 AM,72.718,25600.0,,,,,
4056,06/29/25 09:55:00 AM,72.545,25600.0,,,,,
4057,06/29/25 10:00:00 AM,72.718,22528.0,,,,,
4058,06/29/25 10:05:00 AM,74.271,24576.0,,,,,
4059,06/29/25 10:10:00 AM,72.028,24576.0,,,,,
4060,06/29/25 10:15:00 AM,69.793,20480.0,,,,,
4061,06/29/25 10:20:00 AM,69.107,24576.0,,,,,
4062,06/29/25 10:25:00 AM,71.683,24576.0,,,,,
4063,06/29/25 10:30:00 AM,72.199,24576.0,,,,,
4064,06/29/25 10:35:00 AM,72.199,24576.0,,,,,
4065,06/29/25 10:40:00 AM,70.480,24576.0,,,,,
4066,06/29/25 10:45:00 AM,69.622,24576.0,,,,,
4067,06/29/25 10:50:00 AM,69.107,24576.0,,,,,
4068,06/29/25 10:55:00 AM,67.392,23552.0,,,,,
4069,06/29/25 11:00:00 AM,67.564,24576.0,,,,,
4070,06/29/25 11:05:00 AM,62.598,16384.0,,,,,
4071,06/29/25 11:10:00 AM,62.425,13824.0,,,,,
4072,06/29/25 11:15:00 AM,49.759,7424.0,,,,,
4073,06/29/25 11:20:00 AM,47.802,7424.0,,,,,
4074,06/29/25 11:25:00 AM,49.937,11776.0,,,,,
4075,06/29/25 11:30:00 AM,49.228,8704.0,,,,,
4076,06/29/25 11:35:00 AM,48.695,7680.0,,,,,
4077,06/29/25 11:40:00 AM,48.871,11264.0,,,,,
4078,06/29/25 11:45:00 AM,48.339,6912.0,,,,,
4079,06/29/25 11:50:00 AM,47.982,8192.0,,,,,
4080,06/29/25 11:55:00 AM,50.995,11776.0,,,,,
4081,06/29/25 12:00:00 PM,51.523,9728.0,,,,,
4082,06/29/25 12:05:00 PM,54.669,8704.0,,,,,
4083,06/29/25 12:10:00 PM,55.189,11264.0,,,,,
4084,06/29/25 12:15:00 PM,54.669,10752.0,,,,,
4085,06/29/25 12:20:00 PM,53.449,11264.0,,,,,
4086,06/29/25 12:25:00 PM,53.798,10752.0,,,,,
4087,06/29/25 12:30:00 PM,52.925,9728.0,,,,,
4088,06/29/25 12:35:00 PM,52.750,9216.0,,,,,
4089,06/29/25 12:40:00 PM,50.466,8704.0,,,,,
4090,06/29/25 12:45:00 PM,50.113,8704.0,,,,,
4091,06/29/25 12:50:00 PM,51.346,10240.0,,,,,
4092,06/29/25 12:55:00 PM,50.819,9728.0,,,,,
4093,06/29/25 01:00:00 PM,51.699,10240.0,,,,,
4094,06/29/25 01:05:00 PM,52.925,9728.0,,,,,
4095,06/29/25 01:10:00 PM,54.669,12288.0,,,,,
4096,06/29/25 01:15:00 PM,55.189,10240.0,,,,,
4097,06/29/25 01:20:00 PM,54.842,10240.0,,,,,
4098,06/29/25 01:25:00 PM,56.230,11264.0,,,,,
4099,06/29/25 01:30:00 PM,57.614,11776.0,,,,,
4100,06/29/25 01:35:00 PM,57.268,9216.0,,,,,
4101,06/29/25 01:40:00 PM,57.614,8704.0,,,,,
4102,06/29/25 01:45:00 PM,56.057,8704.0,,,,,
4103,06/29/25 01:50:00 PM,55.537,8192.0,,,,,
4104,06/29/25 01:55:00 PM,54.147,8192.0,,,,,
4105,06/29/25 02:00:00 PM,52.925,7168.0,,,,,
4106,06/29/25 02:05:00 PM,50.819,6656.0,,,,,
4107,06/29/25 02:10:00 PM,48.871,6144.0,,,,,
4108,06/29/25 02:15:00 PM,46.728,5632.0,,,,,
4109,06/29/25 02:20:00 PM,46.008,5376.0,,,,,
4110,06/29/25 02:25:00 PM,44.922,4608.0,,,,,
4111,06/29/25 02:30:00 PM,45.104,5120.0,,,,,
4112,06/29/25 02:35:00 PM,45.104,5376.0,,,,,
4113,06/29/25 02:40:00 PM,46.008,5120.0,,,,,
4114,06/29/25 02:45:00 PM,45.648,4352.0,,,,,
4115,06/29/25 02:50:00 PM,47.624,4096.0,,,,,
4116,06/29/25 02:55:00 PM,46.548,3456.0,,,,,
4117,06/29/25 03:00:00 PM,47.802,4352.0,,,,,
4118,06/29/25 03:05:00 PM,47.446,3584.0,,,,,
4119,06/29/25 03:10:00 PM,45.466,3072.0,,,,,
4120,06/29/25 03:15:00 PM,44.379,3584.0,,,,,
4121,06/29/25 03:20:00 PM,46.008,4352.0,,,,,
4122,06/29/25 03:25:00 PM,45.648,4096.0,,,,,
4123,06/29/25 03:30:00 PM,44.742,4352.0,,,,,
4124,06/29/25 03:35:00 PM,45.466,4608.0,,,,,
4125,06/29/25 03:40:00 PM,43.282,4096.0,,,,,
4126,06/29/25 03:45:00 PM,43.831,5376.0,,,,,
4127,06/29/25 03:50:00 PM,43.466,4608.0,,,,,
4128,06/29/25 03:55:00 PM,44.195,5376.0,,,,,
4129,06/29/25 04:00:00 PM,44.195,5120.0,,,,,
4130,06/29/25 04:05:00 PM,44.922,6144.0,,,,,
4131,06/29/25 04:10:00 PM,44.742,5120.0,,,,,
4132,06/29/25 04:15:00 PM,44.013,5120.0,,,,,
4133,06/29/25 04:20:00 PM,43.466,4864.0,,,,,
4134,06/29/25 04:25:00 PM,43.466,5376.0,,,,,
4135,06/29/25 04:30:00 PM,43.648,5888.0,,,,,
4136,06/29/25 04:35:00 PM,44.195,6144.0,,,,,
4137,06/29/25 04:40:00 PM,44.379,6144.0,,,,,
4138,06/29/25 04:45:00 PM,44.013,5888.0,,,,,
4139,06/29/25 04:50:00 PM,43.648,5376.0,,,,,
4140,06/29/25 04:55:00 PM,43.466,5376.0,,,,,
4141,06/29/25 05:00:00 PM,43.466,5120.0,,,,,
4142,06/29/25 05:05:00 PM,43.282,4864.0,,,,,
4143,06/29/25 05:10:00 PM,42.732,4608.0,,,,,
4144,06/29/25 05:15:00 PM,42.363,4352.0,,,,,
4145,06/29/25 05:20:00 PM,42.363,4608.0,,,,,
4146,06/29/25 05:25:00 PM,43.099,4608.0,,,,,
4147,06/29/25 05:30:00 PM,44.013,4352.0,,,,,
4148,06/29/25 05:35:00 PM,43.831,4352.0,,,,,
4149,06/29/25 05:40:00 PM,43.466,4352.0,,,,,
4150,06/29/25 05:45:00 PM,42.363,4352.0,,,,,
4151,06/29/25 05:50:00 PM,41.810,4096.0,,,,,
4152,06/29/25 05:55:00 PM,41.625,3968.0,,,,,
4153,06/29/25 06:00:00 PM,40.881,3840.0,,,,,
4154,06/29/25 06:05:00 PM,40.881,3712.0,,,,,
4155,06/29/25 06:10:00 PM,40.881,3456.0,,,,,
4156,06/29/25 06:15:00 PM,40.696,3328.0,,,,,
4157,06/29/25 06:20:00 PM,40.696,3328.0,,,,,
4158,06/29/25 06:25:00 PM,41.254,3200.0,,,,,
4159,06/29/25 06:30:00 PM,40.881,3072.0,,,,,
4160,06/29/25 06:35:00 PM,40.696,2816.0,,,,,
4161,06/29/25 06:40:00 PM,40.321,2688.0,,,,,
4162,06/29/25 06:45:00 PM,40.134,2560.0,,,,,
4163,06/29/25 06:50:00 PM,39.947,2432.0,,,,,
4164,06/29/25 06:55:00 PM,39.760,2304.0,,,,,
4165,06/29/25 07:00:00 PM,39.384,2048.0,,,,,
4166,06/29/25 07:05:00 PM,39.384,1984.0,,,,,
4167,06/29/25 07:10:00 PM,39.196,1856.0,,,,,
4168,06/29/25 07:15:00 PM,38.629,1728.0,,,,,
4169,06/29/25 07:20:00 PM,38.061,1600.0,,,,,
4170,06/29/25 07:25:00 PM,38.061,1536.0,,,,,
4171,06/29/25 07:30:00 PM,37.870,1408.0,,,,,
4172,06/29/25 07:35:00 PM,38.061,1344.0,,,,,
4173,06/29/25 07:40:00 PM,38.061,1216.0,,,,,
4174,06/29/25 07:45:00 PM,38.629,1152.0,,,,,
4175,06/29/25 07:50:00 PM,38.818,1024.0,,,,,
4176,06/29/25 07:55:00 PM,38.629,960.0,,,,,
4177,06/29/25 08:00:00 PM,38.629,896.0,,,,,
4178,06/29/25 08:05:00 PM,38.250,864.0,,,,,
4179,06/29/25 08:10:00 PM,37.297,800.0,,,,,
4180,06/29/25 08:15:00 PM,36.914,768.0,,,,,
4181,06/29/25 08:20:00 PM,37.107,672.0,,,,,
4182,06/29/25 08:25:00 PM,36.914,608.0,,,,,
4183,06/29/25 08:30:00 PM,36.531,512.0,,,,,
4184,06/29/25 08:35:00 PM,36.145,480.0,,,,,
4185,06/29/25 08:40:00 PM,35.951,496.0,,,,,
4186,06/29/25 08:45:00 PM,35.758,464.0,,,,,
4187,06/29/25 08:50:00 PM,35.564,400.0,,,,,
4188,06/29/25 08:55:00 PM,35.370,368.0,,,,,
4189,06/29/25 09:00:00 PM,35.564,320.0,,,,,
4190,06/29/25 09:05:00 PM,35.564,288.0,,,,,
4191,06/29/25 09:10:00 PM,35.175,256.0,,,,,
4192,06/29/25 09:15:00 PM,35.175,224.0,,,,,
4193,06/29/25 09:20:00 PM,35.175,192.0,,,,,
