"Plot Title: B02 1m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133663, SEN S/N: 22133663)","Button Down (LGR S/N: 22133663, SEN S/N: 22133663)","Button Up (LGR S/N: 22133663, SEN S/N: 22133663)","Host Connected (LGR S/N: 22133663, SEN S/N: 22133663)","Stopped (LGR S/N: 22133663, SEN S/N: 22133663)","End Of File (LGR S/N: 22133663, SEN S/N: 22133663)"
18794,06/25/25 01:34:00 PM,43.35,,,,,
18795,06/25/25 01:35:00 PM,43.11,,,,,
18796,06/25/25 01:36:00 PM,43.11,,,,,
18797,06/25/25 01:37:00 PM,43.19,,,,,
18798,06/25/25 01:38:00 PM,43.27,,,,,
18799,06/25/25 01:39:00 PM,43.35,,,,,
18800,06/25/25 01:40:00 PM,43.50,,,,,
18801,06/25/25 01:41:00 PM,43.66,,,,,
18802,06/25/25 01:42:00 PM,43.58,,,,,
18803,06/25/25 01:43:00 PM,43.58,,,,,
18804,06/25/25 01:44:00 PM,43.50,,,,,
18805,06/25/25 01:45:00 PM,43.66,,,,,
18806,06/25/25 01:46:00 PM,43.58,,,,,
18807,06/25/25 01:47:00 PM,43.58,,,,,
18808,06/25/25 01:48:00 PM,43.81,,,,,
18809,06/25/25 01:49:00 PM,43.96,,,,,
18810,06/25/25 01:50:00 PM,43.96,,,,,
18811,06/25/25 01:51:00 PM,44.12,,,,,
18812,06/25/25 01:52:00 PM,44.04,,,,,
18813,06/25/25 01:53:00 PM,43.96,,,,,
18814,06/25/25 01:54:00 PM,43.96,,,,,
18815,06/25/25 01:55:00 PM,43.81,,,,,
18816,06/25/25 01:56:00 PM,43.89,,,,,
18817,06/25/25 01:57:00 PM,43.81,,,,,
18818,06/25/25 01:58:00 PM,43.81,,,,,
18819,06/25/25 01:59:00 PM,43.96,,,,,
18820,06/25/25 02:00:00 PM,43.96,,,,,
18821,06/25/25 02:01:00 PM,44.12,,,,,
18822,06/25/25 02:02:00 PM,44.04,,,,,
18823,06/25/25 02:03:00 PM,44.04,,,,,
18824,06/25/25 02:04:00 PM,44.04,,,,,
18825,06/25/25 02:05:00 PM,43.96,,,,,
18826,06/25/25 02:06:00 PM,43.89,,,,,
18827,06/25/25 02:07:00 PM,43.81,,,,,
18828,06/25/25 02:08:00 PM,43.81,,,,,
18829,06/25/25 02:09:00 PM,43.81,,,,,
18830,06/25/25 02:10:00 PM,43.73,,,,,
18831,06/25/25 02:11:00 PM,43.58,,,,,
18832,06/25/25 02:12:00 PM,43.66,,,,,
18833,06/25/25 02:13:00 PM,43.66,,,,,
18834,06/25/25 02:14:00 PM,43.58,,,,,
18835,06/25/25 02:15:00 PM,43.50,,,,,
18836,06/25/25 02:16:00 PM,43.58,,,,,
18837,06/25/25 02:17:00 PM,43.58,,,,,
18838,06/25/25 02:18:00 PM,43.66,,,,,
18839,06/25/25 02:19:00 PM,43.58,,,,,
18840,06/25/25 02:20:00 PM,43.89,,,,,
18841,06/25/25 02:21:00 PM,44.20,,,,,
18842,06/25/25 02:22:00 PM,44.50,,,,,
18843,06/25/25 02:23:00 PM,44.81,,,,,
18844,06/25/25 02:24:00 PM,44.89,,,,,
18845,06/25/25 02:25:00 PM,45.05,,,,,
18846,06/25/25 02:26:00 PM,45.35,,,,,
18847,06/25/25 02:27:00 PM,45.43,,,,,
18848,06/25/25 02:28:00 PM,45.43,,,,,
18849,06/25/25 02:29:00 PM,45.35,,,,,
18850,06/25/25 02:30:00 PM,45.12,,,,,
18851,06/25/25 02:31:00 PM,44.97,,,,,
18852,06/25/25 02:32:00 PM,44.89,,,,,
18853,06/25/25 02:33:00 PM,44.81,,,,,
18854,06/25/25 02:34:00 PM,44.74,,,,,
18855,06/25/25 02:35:00 PM,44.50,,,,,
18856,06/25/25 02:36:00 PM,44.35,,,,,
18857,06/25/25 02:37:00 PM,44.27,,,,,
18858,06/25/25 02:38:00 PM,44.27,,,,,
18859,06/25/25 02:39:00 PM,44.20,,,,,
18860,06/25/25 02:40:00 PM,44.27,,,,,
18861,06/25/25 02:41:00 PM,43.96,,,,,
18862,06/25/25 02:42:00 PM,43.50,,,,,
18863,06/25/25 02:43:00 PM,43.27,,,,,
18864,06/25/25 02:44:00 PM,42.96,,,,,
18865,06/25/25 02:45:00 PM,42.88,,,,,
18866,06/25/25 02:46:00 PM,43.04,,,,,
18867,06/25/25 02:47:00 PM,43.11,,,,,
18868,06/25/25 02:48:00 PM,43.11,,,,,
18869,06/25/25 02:49:00 PM,43.04,,,,,
18870,06/25/25 02:50:00 PM,43.19,,,,,
18871,06/25/25 02:51:00 PM,43.19,,,,,
18872,06/25/25 02:52:00 PM,43.42,,,,,
18873,06/25/25 02:53:00 PM,43.89,,,,,
18874,06/25/25 02:54:00 PM,44.12,,,,,
18875,06/25/25 02:55:00 PM,44.50,,,,,
18876,06/25/25 02:56:00 PM,44.97,,,,,
18877,06/25/25 02:57:00 PM,45.43,,,,,
18878,06/25/25 02:58:00 PM,45.51,,,,,
18879,06/25/25 02:59:00 PM,45.66,,,,,
18880,06/25/25 03:00:00 PM,45.43,,,,,
18881,06/25/25 03:01:00 PM,45.12,,,,,
18882,06/25/25 03:02:00 PM,44.89,,,,,
18883,06/25/25 03:03:00 PM,44.66,,,,,
18884,06/25/25 03:04:00 PM,44.35,,,,,
18885,06/25/25 03:05:00 PM,44.04,,,,,
18886,06/25/25 03:06:00 PM,43.89,,,,,
18887,06/25/25 03:07:00 PM,43.66,,,,,
18888,06/25/25 03:08:00 PM,43.58,,,,,
18889,06/25/25 03:09:00 PM,43.35,,,,,
18890,06/25/25 03:10:00 PM,43.27,,,,,
18891,06/25/25 03:11:00 PM,42.96,,,,,
18892,06/25/25 03:12:00 PM,42.96,,,,,
18893,06/25/25 03:13:00 PM,42.73,,,,,
18894,06/25/25 03:14:00 PM,42.50,,,,,
18895,06/25/25 03:15:00 PM,42.27,,,,,
18896,06/25/25 03:16:00 PM,42.27,,,,,
18897,06/25/25 03:17:00 PM,42.27,,,,,
18898,06/25/25 03:18:00 PM,42.19,,,,,
18899,06/25/25 03:19:00 PM,42.19,,,,,
18900,06/25/25 03:20:00 PM,42.19,,,,,
18901,06/25/25 03:21:00 PM,42.19,,,,,
18902,06/25/25 03:22:00 PM,42.19,,,,,
18903,06/25/25 03:23:00 PM,42.42,,,,,
18904,06/25/25 03:24:00 PM,42.11,,,,,
18905,06/25/25 03:25:00 PM,41.80,,,,,
18906,06/25/25 03:26:00 PM,41.88,,,,,
18907,06/25/25 03:27:00 PM,42.19,,,,,
18908,06/25/25 03:28:00 PM,42.27,,,,,
18909,06/25/25 03:29:00 PM,42.03,,,,,
18910,06/25/25 03:30:00 PM,42.03,,,,,
18911,06/25/25 03:31:00 PM,42.34,,,,,
18912,06/25/25 03:32:00 PM,42.88,,,,,
18913,06/25/25 03:33:00 PM,42.81,,,,,
18914,06/25/25 03:34:00 PM,42.81,,,,,
18915,06/25/25 03:35:00 PM,43.04,,,,,
18916,06/25/25 03:36:00 PM,42.96,,,,,
18917,06/25/25 03:37:00 PM,42.88,,,,,
18918,06/25/25 03:38:00 PM,42.73,,,,,
18919,06/25/25 03:39:00 PM,42.73,,,,,
18920,06/25/25 03:40:00 PM,42.42,,,,,
18921,06/25/25 03:41:00 PM,42.19,,,,,
18922,06/25/25 03:42:00 PM,42.11,,,,,
18923,06/25/25 03:43:00 PM,41.96,,,,,
18924,06/25/25 03:44:00 PM,42.11,,,,,
18925,06/25/25 03:45:00 PM,42.34,,,,,
18926,06/25/25 03:46:00 PM,42.50,,,,,
18927,06/25/25 03:47:00 PM,42.65,,,,,
18928,06/25/25 03:48:00 PM,42.88,,,,,
18929,06/25/25 03:49:00 PM,43.11,,,,,
18930,06/25/25 03:50:00 PM,42.81,,,,,
18931,06/25/25 03:51:00 PM,42.81,,,,,
18932,06/25/25 03:52:00 PM,42.81,,,,,
18933,06/25/25 03:53:00 PM,42.81,,,,,
18934,06/25/25 03:54:00 PM,42.50,,,,,
18935,06/25/25 03:55:00 PM,42.42,,,,,
18936,06/25/25 03:56:00 PM,42.50,,,,,
18937,06/25/25 03:57:00 PM,42.50,,,,,
18938,06/25/25 03:58:00 PM,42.50,,,,,
18939,06/25/25 03:59:00 PM,42.19,,,,,
18940,06/25/25 04:00:00 PM,42.11,,,,,
18941,06/25/25 04:01:00 PM,42.11,,,,,
18942,06/25/25 04:02:00 PM,42.11,,,,,
18943,06/25/25 04:03:00 PM,42.42,,,,,
18944,06/25/25 04:04:00 PM,42.65,,,,,
18945,06/25/25 04:05:00 PM,42.65,,,,,
18946,06/25/25 04:06:00 PM,42.50,,,,,
18947,06/25/25 04:07:00 PM,42.34,,,,,
18948,06/25/25 04:08:00 PM,41.96,,,,,
18949,06/25/25 04:09:00 PM,41.72,,,,,
18950,06/25/25 04:10:00 PM,41.49,,,,,
18951,06/25/25 04:11:00 PM,41.26,,,,,
18952,06/25/25 04:12:00 PM,41.03,,,,,
18953,06/25/25 04:13:00 PM,41.03,,,,,
18954,06/25/25 04:14:00 PM,40.88,,,,,
18955,06/25/25 04:15:00 PM,40.57,,,,,
18956,06/25/25 04:16:00 PM,40.49,,,,,
18957,06/25/25 04:17:00 PM,40.33,,,,,
18958,06/25/25 04:18:00 PM,40.41,,,,,
18959,06/25/25 04:19:00 PM,40.57,,,,,
18960,06/25/25 04:20:00 PM,40.57,,,,,
18961,06/25/25 04:21:00 PM,40.41,,,,,
18962,06/25/25 04:22:00 PM,40.64,,,,,
18963,06/25/25 04:23:00 PM,40.80,,,,,
18964,06/25/25 04:24:00 PM,40.95,,,,,
18965,06/25/25 04:25:00 PM,40.95,,,,,
18966,06/25/25 04:26:00 PM,41.03,,,,,
18967,06/25/25 04:27:00 PM,40.80,,,,,
18968,06/25/25 04:28:00 PM,40.72,,,,,
18969,06/25/25 04:29:00 PM,40.57,,,,,
18970,06/25/25 04:30:00 PM,40.57,,,,,
18971,06/25/25 04:31:00 PM,40.57,,,,,
18972,06/25/25 04:32:00 PM,40.72,,,,,
18973,06/25/25 04:33:00 PM,40.64,,,,,
18974,06/25/25 04:34:00 PM,40.80,,,,,
18975,06/25/25 04:35:00 PM,40.95,,,,,
18976,06/25/25 04:36:00 PM,40.95,,,,,
18977,06/25/25 04:37:00 PM,41.11,,,,,
18978,06/25/25 04:38:00 PM,41.18,,,,,
18979,06/25/25 04:39:00 PM,41.26,,,,,
18980,06/25/25 04:40:00 PM,41.18,,,,,
18981,06/25/25 04:41:00 PM,41.11,,,,,
18982,06/25/25 04:42:00 PM,41.11,,,,,
18983,06/25/25 04:43:00 PM,41.03,,,,,
18984,06/25/25 04:44:00 PM,41.18,,,,,
18985,06/25/25 04:45:00 PM,41.49,,,,,
18986,06/25/25 04:46:00 PM,41.88,,,,,
18987,06/25/25 04:47:00 PM,41.96,,,,,
18988,06/25/25 04:48:00 PM,42.27,,,,,
18989,06/25/25 04:49:00 PM,42.50,,,,,
18990,06/25/25 04:50:00 PM,42.50,,,,,
18991,06/25/25 04:51:00 PM,42.50,,,,,
18992,06/25/25 04:52:00 PM,42.34,,,,,
18993,06/25/25 04:53:00 PM,42.34,,,,,
18994,06/25/25 04:54:00 PM,42.42,,,,,
18995,06/25/25 04:55:00 PM,42.50,,,,,
18996,06/25/25 04:56:00 PM,42.50,,,,,
18997,06/25/25 04:57:00 PM,42.34,,,,,
18998,06/25/25 04:58:00 PM,42.27,,,,,
18999,06/25/25 04:59:00 PM,42.03,,,,,
19000,06/25/25 05:00:00 PM,41.88,,,,,
19001,06/25/25 05:01:00 PM,41.65,,,,,
19002,06/25/25 05:02:00 PM,41.49,,,,,
19003,06/25/25 05:03:00 PM,41.34,,,,,
19004,06/25/25 05:04:00 PM,41.34,,,,,
19005,06/25/25 05:05:00 PM,41.42,,,,,
19006,06/25/25 05:06:00 PM,41.42,,,,,
19007,06/25/25 05:07:00 PM,41.57,,,,,
19008,06/25/25 05:08:00 PM,41.57,,,,,
19009,06/25/25 05:09:00 PM,41.80,,,,,
19010,06/25/25 05:10:00 PM,41.96,,,,,
19011,06/25/25 05:11:00 PM,41.88,,,,,
19012,06/25/25 05:12:00 PM,42.19,,,,,
19013,06/25/25 05:13:00 PM,42.34,,,,,
19014,06/25/25 05:14:00 PM,42.42,,,,,
19015,06/25/25 05:15:00 PM,42.27,,,,,
19016,06/25/25 05:16:00 PM,42.19,,,,,
19017,06/25/25 05:17:00 PM,42.11,,,,,
19018,06/25/25 05:18:00 PM,42.11,,,,,
19019,06/25/25 05:19:00 PM,42.03,,,,,
19020,06/25/25 05:20:00 PM,41.88,,,,,
19021,06/25/25 05:21:00 PM,41.80,,,,,
19022,06/25/25 05:22:00 PM,41.57,,,,,
19023,06/25/25 05:23:00 PM,41.49,,,,,
19024,06/25/25 05:24:00 PM,41.65,,,,,
19025,06/25/25 05:25:00 PM,41.57,,,,,
19026,06/25/25 05:26:00 PM,41.72,,,,,
19027,06/25/25 05:27:00 PM,42.03,,,,,
19028,06/25/25 05:28:00 PM,42.03,,,,,
19029,06/25/25 05:29:00 PM,42.03,,,,,
19030,06/25/25 05:30:00 PM,41.88,,,,,
19031,06/25/25 05:31:00 PM,41.65,,,,,
19032,06/25/25 05:32:00 PM,41.49,,,,,
19033,06/25/25 05:33:00 PM,41.42,,,,,
19034,06/25/25 05:34:00 PM,41.26,,,,,
19035,06/25/25 05:35:00 PM,41.11,,,,,
19036,06/25/25 05:36:00 PM,40.72,,,,,
19037,06/25/25 05:37:00 PM,40.64,,,,,
19038,06/25/25 05:38:00 PM,40.64,,,,,
19039,06/25/25 05:39:00 PM,40.41,,,,,
19040,06/25/25 05:40:00 PM,40.18,,,,,
19041,06/25/25 05:41:00 PM,40.33,,,,,
19042,06/25/25 05:42:00 PM,40.33,,,,,
19043,06/25/25 05:43:00 PM,40.57,,,,,
19044,06/25/25 05:44:00 PM,40.72,,,,,
19045,06/25/25 05:45:00 PM,40.80,,,,,
19046,06/25/25 05:46:00 PM,40.95,,,,,
19047,06/25/25 05:47:00 PM,40.88,,,,,
19048,06/25/25 05:48:00 PM,40.72,,,,,
19049,06/25/25 05:49:00 PM,40.57,,,,,
19050,06/25/25 05:50:00 PM,40.49,,,,,
19051,06/25/25 05:51:00 PM,40.41,,,,,
19052,06/25/25 05:52:00 PM,40.41,,,,,
19053,06/25/25 05:53:00 PM,40.41,,,,,
19054,06/25/25 05:54:00 PM,40.41,,,,,
19055,06/25/25 05:55:00 PM,40.33,,,,,
19056,06/25/25 05:56:00 PM,40.33,,,,,
19057,06/25/25 05:57:00 PM,40.41,,,,,
19058,06/25/25 05:58:00 PM,40.41,,,,,
19059,06/25/25 05:59:00 PM,40.33,,,,,
19060,06/25/25 06:00:00 PM,40.64,,,,,
19061,06/25/25 06:01:00 PM,40.72,,,,,
19062,06/25/25 06:02:00 PM,40.80,,,,,
19063,06/25/25 06:03:00 PM,41.03,,,,,
19064,06/25/25 06:04:00 PM,41.11,,,,,
19065,06/25/25 06:05:00 PM,41.11,,,,,
19066,06/25/25 06:06:00 PM,41.26,,,,,
19067,06/25/25 06:07:00 PM,41.34,,,,,
19068,06/25/25 06:08:00 PM,41.57,,,,,
19069,06/25/25 06:09:00 PM,41.57,,,,,
19070,06/25/25 06:10:00 PM,41.65,,,,,
19071,06/25/25 06:11:00 PM,41.65,,,,,
19072,06/25/25 06:12:00 PM,41.80,,,,,
19073,06/25/25 06:13:00 PM,42.03,,,,,
19074,06/25/25 06:14:00 PM,42.34,,,,,
19075,06/25/25 06:15:00 PM,42.50,,,,,
19076,06/25/25 06:16:00 PM,42.65,,,,,
19077,06/25/25 06:17:00 PM,42.73,,,,,
19078,06/25/25 06:18:00 PM,42.57,,,,,
19079,06/25/25 06:19:00 PM,42.50,,,,,
19080,06/25/25 06:20:00 PM,42.27,,,,,
19081,06/25/25 06:21:00 PM,42.11,,,,,
19082,06/25/25 06:22:00 PM,42.11,,,,,
19083,06/25/25 06:23:00 PM,41.96,,,,,
19084,06/25/25 06:24:00 PM,41.88,,,,,
19085,06/25/25 06:25:00 PM,41.80,,,,,
19086,06/25/25 06:26:00 PM,41.72,,,,,
19087,06/25/25 06:27:00 PM,41.49,,,,,
19088,06/25/25 06:28:00 PM,41.18,,,,,
19089,06/25/25 06:29:00 PM,41.03,,,,,
19090,06/25/25 06:30:00 PM,40.80,,,,,
19091,06/25/25 06:31:00 PM,40.88,,,,,
19092,06/25/25 06:32:00 PM,40.95,,,,,
19093,06/25/25 06:33:00 PM,40.95,,,,,
19094,06/25/25 06:34:00 PM,40.88,,,,,
19095,06/25/25 06:35:00 PM,40.80,,,,,
19096,06/25/25 06:36:00 PM,40.72,,,,,
19097,06/25/25 06:37:00 PM,40.72,,,,,
19098,06/25/25 06:38:00 PM,40.72,,,,,
19099,06/25/25 06:39:00 PM,40.88,,,,,
19100,06/25/25 06:40:00 PM,40.95,,,,,
19101,06/25/25 06:41:00 PM,41.11,,,,,
19102,06/25/25 06:42:00 PM,41.11,,,,,
19103,06/25/25 06:43:00 PM,41.03,,,,,
19104,06/25/25 06:44:00 PM,40.80,,,,,
19105,06/25/25 06:45:00 PM,40.72,,,,,
19106,06/25/25 06:46:00 PM,40.80,,,,,
19107,06/25/25 06:47:00 PM,40.72,,,,,
19108,06/25/25 06:48:00 PM,40.64,,,,,
19109,06/25/25 06:49:00 PM,40.64,,,,,
19110,06/25/25 06:50:00 PM,40.49,,,,,
19111,06/25/25 06:51:00 PM,40.26,,,,,
19112,06/25/25 06:52:00 PM,39.95,,,,,
19113,06/25/25 06:53:00 PM,39.72,,,,,
19114,06/25/25 06:54:00 PM,39.56,,,,,
19115,06/25/25 06:55:00 PM,39.72,,,,,
19116,06/25/25 06:56:00 PM,39.72,,,,,
19117,06/25/25 06:57:00 PM,39.72,,,,,
19118,06/25/25 06:58:00 PM,39.72,,,,,
19119,06/25/25 06:59:00 PM,39.56,,,,,
19120,06/25/25 07:00:00 PM,39.33,,,,,
19121,06/25/25 07:01:00 PM,39.18,,,,,
19122,06/25/25 07:02:00 PM,38.94,,,,,
19123,06/25/25 07:03:00 PM,39.10,,,,,
19124,06/25/25 07:04:00 PM,39.10,,,,,
19125,06/25/25 07:05:00 PM,38.94,,,,,
19126,06/25/25 07:06:00 PM,38.79,,,,,
19127,06/25/25 07:07:00 PM,38.79,,,,,
19128,06/25/25 07:08:00 PM,38.79,,,,,
19129,06/25/25 07:09:00 PM,38.87,,,,,
19130,06/25/25 07:10:00 PM,39.02,,,,,
19131,06/25/25 07:11:00 PM,38.94,,,,,
19132,06/25/25 07:12:00 PM,39.02,,,,,
19133,06/25/25 07:13:00 PM,38.94,,,,,
19134,06/25/25 07:14:00 PM,38.87,,,,,
19135,06/25/25 07:15:00 PM,39.02,,,,,
19136,06/25/25 07:16:00 PM,39.10,,,,,
19137,06/25/25 07:17:00 PM,39.10,,,,,
19138,06/25/25 07:18:00 PM,39.18,,,,,
19139,06/25/25 07:19:00 PM,38.94,,,,,
19140,06/25/25 07:20:00 PM,38.71,,,,,
19141,06/25/25 07:21:00 PM,38.56,,,,,
19142,06/25/25 07:22:00 PM,38.48,,,,,
19143,06/25/25 07:23:00 PM,38.40,,,,,
19144,06/25/25 07:24:00 PM,38.10,,,,,
19145,06/25/25 07:25:00 PM,38.02,,,,,
19146,06/25/25 07:26:00 PM,38.10,,,,,
19147,06/25/25 07:27:00 PM,38.02,,,,,
19148,06/25/25 07:28:00 PM,37.86,,,,,
19149,06/25/25 07:29:00 PM,37.63,,,,,
19150,06/25/25 07:30:00 PM,37.48,,,,,
19151,06/25/25 07:31:00 PM,37.40,,,,,
19152,06/25/25 07:32:00 PM,37.25,,,,,
19153,06/25/25 07:33:00 PM,37.25,,,,,
19154,06/25/25 07:34:00 PM,37.25,,,,,
19155,06/25/25 07:35:00 PM,37.32,,,,,
19156,06/25/25 07:36:00 PM,37.25,,,,,
19157,06/25/25 07:37:00 PM,37.48,,,,,
19158,06/25/25 07:38:00 PM,37.79,,,,,
19159,06/25/25 07:39:00 PM,38.02,,,,,
19160,06/25/25 07:40:00 PM,38.02,,,,,
19161,06/25/25 07:41:00 PM,38.17,,,,,
19162,06/25/25 07:42:00 PM,38.25,,,,,
19163,06/25/25 07:43:00 PM,38.17,,,,,
19164,06/25/25 07:44:00 PM,38.17,,,,,
19165,06/25/25 07:45:00 PM,38.25,,,,,
19166,06/25/25 07:46:00 PM,38.17,,,,,
19167,06/25/25 07:47:00 PM,38.33,,,,,
19168,06/25/25 07:48:00 PM,38.33,,,,,
19169,06/25/25 07:49:00 PM,38.17,,,,,
19170,06/25/25 07:50:00 PM,38.02,,,,,
19171,06/25/25 07:51:00 PM,38.02,,,,,
19172,06/25/25 07:52:00 PM,37.86,,,,,
19173,06/25/25 07:53:00 PM,37.94,,,,,
19174,06/25/25 07:54:00 PM,37.94,,,,,
19175,06/25/25 07:55:00 PM,37.63,,,,,
19176,06/25/25 07:56:00 PM,37.32,,,,,
19177,06/25/25 07:57:00 PM,37.09,,,,,
19178,06/25/25 07:58:00 PM,36.94,,,,,
19179,06/25/25 07:59:00 PM,36.78,,,,,
19180,06/25/25 08:00:00 PM,36.55,,,,,
19181,06/25/25 08:01:00 PM,36.47,,,,,
19182,06/25/25 08:02:00 PM,36.40,,,,,
19183,06/25/25 08:03:00 PM,36.40,,,,,
19184,06/25/25 08:04:00 PM,36.32,,,,,
19185,06/25/25 08:05:00 PM,36.24,,,,,
19186,06/25/25 08:06:00 PM,36.01,,,,,
19187,06/25/25 08:07:00 PM,35.93,,,,,
19188,06/25/25 08:08:00 PM,35.70,,,,,
19189,06/25/25 08:09:00 PM,35.70,,,,,
19190,06/25/25 08:10:00 PM,35.70,,,,,
19191,06/25/25 08:11:00 PM,35.70,,,,,
19192,06/25/25 08:12:00 PM,35.86,,,,,
19193,06/25/25 08:13:00 PM,35.86,,,,,
19194,06/25/25 08:14:00 PM,35.86,,,,,
19195,06/25/25 08:15:00 PM,35.93,,,,,
19196,06/25/25 08:16:00 PM,36.01,,,,,
19197,06/25/25 08:17:00 PM,36.09,,,,,
19198,06/25/25 08:18:00 PM,35.93,,,,,
19199,06/25/25 08:19:00 PM,35.93,,,,,
19200,06/25/25 08:20:00 PM,36.01,,,,,
19201,06/25/25 08:21:00 PM,36.09,,,,,
19202,06/25/25 08:22:00 PM,36.32,,,,,
19203,06/25/25 08:23:00 PM,36.40,,,,,
19204,06/25/25 08:24:00 PM,36.32,,,,,
19205,06/25/25 08:25:00 PM,36.24,,,,,
19206,06/25/25 08:26:00 PM,36.09,,,,,
19207,06/25/25 08:27:00 PM,36.16,,,,,
19208,06/25/25 08:28:00 PM,36.01,,,,,
19209,06/25/25 08:29:00 PM,36.01,,,,,
19210,06/25/25 08:30:00 PM,36.01,,,,,
19211,06/25/25 08:31:00 PM,36.32,,,,,
19212,06/25/25 08:32:00 PM,36.32,,,,,
19213,06/25/25 08:33:00 PM,36.24,,,,,
19214,06/25/25 08:34:00 PM,36.40,,,,,
19215,06/25/25 08:35:00 PM,36.24,,,,,
19216,06/25/25 08:36:00 PM,36.40,,,,,
19217,06/25/25 08:37:00 PM,36.47,,,,,
19218,06/25/25 08:38:00 PM,36.78,,,,,
19219,06/25/25 08:39:00 PM,37.09,,,,,
19220,06/25/25 08:40:00 PM,37.48,,,,,
19221,06/25/25 08:41:00 PM,37.63,,,,,
19222,06/25/25 08:42:00 PM,37.48,,,,,
19223,06/25/25 08:43:00 PM,37.32,,,,,
19224,06/25/25 08:44:00 PM,37.55,,,,,
19225,06/25/25 08:45:00 PM,37.40,,,,,
19226,06/25/25 08:46:00 PM,37.40,,,,,
19227,06/25/25 08:47:00 PM,37.48,,,,,
19228,06/25/25 08:48:00 PM,37.48,,,,,
19229,06/25/25 08:49:00 PM,37.32,,,,,
19230,06/25/25 08:50:00 PM,37.32,,,,,
19231,06/25/25 08:51:00 PM,37.25,,,,,
19232,06/25/25 08:52:00 PM,37.40,,,,,
19233,06/25/25 08:53:00 PM,37.40,,,,,
19234,06/25/25 08:54:00 PM,37.79,,,,,
19235,06/25/25 08:55:00 PM,37.86,,,,,
19236,06/25/25 08:56:00 PM,37.79,,,,,
19237,06/25/25 08:57:00 PM,37.71,,,,,
19238,06/25/25 08:58:00 PM,37.63,,,,,
19239,06/25/25 08:59:00 PM,37.48,,,,,
19240,06/25/25 09:00:00 PM,37.32,,,,,
19241,06/25/25 09:01:00 PM,37.25,,,,,
19242,06/25/25 09:02:00 PM,37.25,,,,,
19243,06/25/25 09:03:00 PM,37.55,,,,,
19244,06/25/25 09:04:00 PM,37.94,,,,,
19245,06/25/25 09:05:00 PM,38.17,,,,,
19246,06/25/25 09:06:00 PM,38.02,,,,,
19247,06/25/25 09:07:00 PM,37.79,,,,,
19248,06/25/25 09:08:00 PM,37.63,,,,,
19249,06/25/25 09:09:00 PM,37.40,,,,,
19250,06/25/25 09:10:00 PM,37.09,,,,,
19251,06/25/25 09:11:00 PM,36.94,,,,,
19252,06/25/25 09:12:00 PM,36.63,,,,,
19253,06/25/25 09:13:00 PM,36.47,,,,,
19254,06/25/25 09:14:00 PM,36.32,,,,,
19255,06/25/25 09:15:00 PM,36.32,,,,,
19256,06/25/25 09:16:00 PM,36.55,,,,,
19257,06/25/25 09:17:00 PM,36.55,,,,,
19258,06/25/25 09:18:00 PM,36.47,,,,,
19259,06/25/25 09:19:00 PM,36.47,,,,,
19260,06/25/25 09:20:00 PM,36.55,,,,,
19261,06/25/25 09:21:00 PM,36.55,,,,,
19262,06/25/25 09:22:00 PM,36.71,,,,,
19263,06/25/25 09:23:00 PM,36.63,,,,,
19264,06/25/25 09:24:00 PM,36.47,,,,,
19265,06/25/25 09:25:00 PM,36.32,,,,,
19266,06/25/25 09:26:00 PM,36.24,,,,,
19267,06/25/25 09:27:00 PM,36.24,,,,,
19268,06/25/25 09:28:00 PM,36.55,,,,,
19269,06/25/25 09:29:00 PM,36.63,,,,,
19270,06/25/25 09:30:00 PM,36.86,,,,,
19271,06/25/25 09:31:00 PM,37.17,,,,,
19272,06/25/25 09:32:00 PM,36.94,,,,,
19273,06/25/25 09:33:00 PM,37.32,,,,,
19274,06/25/25 09:34:00 PM,37.48,,,,,
19275,06/25/25 09:35:00 PM,37.55,,,,,
19276,06/25/25 09:36:00 PM,37.63,,,,,
19277,06/25/25 09:37:00 PM,37.40,,,,,
19278,06/25/25 09:38:00 PM,37.17,,,,,
19279,06/25/25 09:39:00 PM,36.86,,,,,
19280,06/25/25 09:40:00 PM,36.71,,,,,
19281,06/25/25 09:41:00 PM,36.63,,,,,
19282,06/25/25 09:42:00 PM,36.32,,,,,
19283,06/25/25 09:43:00 PM,36.40,,,,,
19284,06/25/25 09:44:00 PM,36.47,,,,,
19285,06/25/25 09:45:00 PM,36.47,,,,,
19286,06/25/25 09:46:00 PM,36.32,,,,,
19287,06/25/25 09:47:00 PM,36.24,,,,,
19288,06/25/25 09:48:00 PM,36.24,,,,,
19289,06/25/25 09:49:00 PM,36.16,,,,,
19290,06/25/25 09:50:00 PM,36.24,,,,,
19291,06/25/25 09:51:00 PM,36.55,,,,,
19292,06/25/25 09:52:00 PM,36.86,,,,,
19293,06/25/25 09:53:00 PM,37.32,,,,,
19294,06/25/25 09:54:00 PM,37.63,,,,,
19295,06/25/25 09:55:00 PM,37.63,,,,,
19296,06/25/25 09:56:00 PM,37.63,,,,,
19297,06/25/25 09:57:00 PM,37.63,,,,,
19298,06/25/25 09:58:00 PM,37.55,,,,,
19299,06/25/25 09:59:00 PM,37.32,,,,,
19300,06/25/25 10:00:00 PM,37.09,,,,,
19301,06/25/25 10:01:00 PM,36.78,,,,,
19302,06/25/25 10:02:00 PM,36.78,,,,,
19303,06/25/25 10:03:00 PM,36.63,,,,,
