"Plot Title: E01 2m"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22133653, SEN S/N: 22133653)","Button Down (LGR S/N: 22133653, SEN S/N: 22133653)","Button Up (LGR S/N: 22133653, SEN S/N: 22133653)","Host Connected (LGR S/N: 22133653, SEN S/N: 22133653)","Stopped (LGR S/N: 22133653, SEN S/N: 22133653)","End Of File (LGR S/N: 22133653, SEN S/N: 22133653)"
15466,07/02/25 10:08:00 AM,37.94,,,,,
15467,07/02/25 10:09:00 AM,37.94,,,,,
15468,07/02/25 10:10:00 AM,38.10,,,,,
15469,07/02/25 10:11:00 AM,38.10,,,,,
15470,07/02/25 10:12:00 AM,38.17,,,,,
15471,07/02/25 10:13:00 AM,38.25,,,,,
15472,07/02/25 10:14:00 AM,38.33,,,,,
15473,07/02/25 10:15:00 AM,38.56,,,,,
15474,07/02/25 10:16:00 AM,38.56,,,,,
15475,07/02/25 10:17:00 AM,38.64,,,,,
15476,07/02/25 10:18:00 AM,38.64,,,,,
15477,07/02/25 10:19:00 AM,38.71,,,,,
15478,07/02/25 10:20:00 AM,38.87,,,,,
15479,07/02/25 10:21:00 AM,39.02,,,,,
15480,07/02/25 10:22:00 AM,39.49,,,,,
15481,07/02/25 10:23:00 AM,39.49,,,,,
15482,07/02/25 10:24:00 AM,39.72,,,,,
15483,07/02/25 10:25:00 AM,39.95,,,,,
15484,07/02/25 10:26:00 AM,40.18,,,,,
15485,07/02/25 10:27:00 AM,40.33,,,,,
15486,07/02/25 10:28:00 AM,40.49,,,,,
15487,07/02/25 10:29:00 AM,40.57,,,,,
15488,07/02/25 10:30:00 AM,40.88,,,,,
15489,07/02/25 10:31:00 AM,40.95,,,,,
15490,07/02/25 10:32:00 AM,40.88,,,,,
15491,07/02/25 10:33:00 AM,40.64,,,,,
15492,07/02/25 10:34:00 AM,40.41,,,,,
15493,07/02/25 10:35:00 AM,40.33,,,,,
15494,07/02/25 10:36:00 AM,40.33,,,,,
15495,07/02/25 10:37:00 AM,40.33,,,,,
15496,07/02/25 10:38:00 AM,40.26,,,,,
15497,07/02/25 10:39:00 AM,40.18,,,,,
15498,07/02/25 10:40:00 AM,39.95,,,,,
15499,07/02/25 10:41:00 AM,39.72,,,,,
15500,07/02/25 10:42:00 AM,39.49,,,,,
15501,07/02/25 10:43:00 AM,39.18,,,,,
15502,07/02/25 10:44:00 AM,39.18,,,,,
15503,07/02/25 10:45:00 AM,39.10,,,,,
15504,07/02/25 10:46:00 AM,39.10,,,,,
15505,07/02/25 10:47:00 AM,38.94,,,,,
15506,07/02/25 10:48:00 AM,39.10,,,,,
15507,07/02/25 10:49:00 AM,39.25,,,,,
15508,07/02/25 10:50:00 AM,39.41,,,,,
15509,07/02/25 10:51:00 AM,39.56,,,,,
15510,07/02/25 10:52:00 AM,39.72,,,,,
15511,07/02/25 10:53:00 AM,40.03,,,,,
15512,07/02/25 10:54:00 AM,40.26,,,,,
15513,07/02/25 10:55:00 AM,40.49,,,,,
15514,07/02/25 10:56:00 AM,40.64,,,,,
15515,07/02/25 10:57:00 AM,40.72,,,,,
15516,07/02/25 10:58:00 AM,40.88,,,,,
15517,07/02/25 10:59:00 AM,40.95,,,,,
15518,07/02/25 11:00:00 AM,41.11,,,,,
15519,07/02/25 11:01:00 AM,41.03,,,,,
15520,07/02/25 11:02:00 AM,41.18,,,,,
15521,07/02/25 11:03:00 AM,41.18,,,,,
15522,07/02/25 11:04:00 AM,41.18,,,,,
15523,07/02/25 11:05:00 AM,41.34,,,,,
15524,07/02/25 11:06:00 AM,41.42,,,,,
15525,07/02/25 11:07:00 AM,41.65,,,,,
15526,07/02/25 11:08:00 AM,41.80,,,,,
15527,07/02/25 11:09:00 AM,41.96,,,,,
15528,07/02/25 11:10:00 AM,42.03,,,,,
15529,07/02/25 11:11:00 AM,41.96,,,,,
15530,07/02/25 11:12:00 AM,41.96,,,,,
15531,07/02/25 11:13:00 AM,41.80,,,,,
15532,07/02/25 11:14:00 AM,41.80,,,,,
15533,07/02/25 11:15:00 AM,41.88,,,,,
15534,07/02/25 11:16:00 AM,42.03,,,,,
15535,07/02/25 11:17:00 AM,42.11,,,,,
15536,07/02/25 11:18:00 AM,42.03,,,,,
15537,07/02/25 11:19:00 AM,41.72,,,,,
15538,07/02/25 11:20:00 AM,41.42,,,,,
15539,07/02/25 11:21:00 AM,41.11,,,,,
15540,07/02/25 11:22:00 AM,41.03,,,,,
15541,07/02/25 11:23:00 AM,40.88,,,,,
15542,07/02/25 11:24:00 AM,40.64,,,,,
15543,07/02/25 11:25:00 AM,40.49,,,,,
15544,07/02/25 11:26:00 AM,40.41,,,,,
15545,07/02/25 11:27:00 AM,40.33,,,,,
15546,07/02/25 11:28:00 AM,40.26,,,,,
15547,07/02/25 11:29:00 AM,40.26,,,,,
15548,07/02/25 11:30:00 AM,40.18,,,,,
15549,07/02/25 11:31:00 AM,40.03,,,,,
15550,07/02/25 11:32:00 AM,39.87,,,,,
15551,07/02/25 11:33:00 AM,39.72,,,,,
15552,07/02/25 11:34:00 AM,39.64,,,,,
15553,07/02/25 11:35:00 AM,39.64,,,,,
15554,07/02/25 11:36:00 AM,39.64,,,,,
15555,07/02/25 11:37:00 AM,39.64,,,,,
15556,07/02/25 11:38:00 AM,39.56,,,,,
15557,07/02/25 11:39:00 AM,39.72,,,,,
15558,07/02/25 11:40:00 AM,39.72,,,,,
15559,07/02/25 11:41:00 AM,39.95,,,,,
15560,07/02/25 11:42:00 AM,39.95,,,,,
15561,07/02/25 11:43:00 AM,40.03,,,,,
15562,07/02/25 11:44:00 AM,39.95,,,,,
15563,07/02/25 11:45:00 AM,40.03,,,,,
15564,07/02/25 11:46:00 AM,40.18,,,,,
15565,07/02/25 11:47:00 AM,40.10,,,,,
15566,07/02/25 11:48:00 AM,40.10,,,,,
15567,07/02/25 11:49:00 AM,40.10,,,,,
15568,07/02/25 11:50:00 AM,40.03,,,,,
15569,07/02/25 11:51:00 AM,40.03,,,,,
15570,07/02/25 11:52:00 AM,39.87,,,,,
15571,07/02/25 11:53:00 AM,39.72,,,,,
15572,07/02/25 11:54:00 AM,39.79,,,,,
15573,07/02/25 11:55:00 AM,39.72,,,,,
15574,07/02/25 11:56:00 AM,39.87,,,,,
15575,07/02/25 11:57:00 AM,39.87,,,,,
15576,07/02/25 11:58:00 AM,39.95,,,,,
15577,07/02/25 11:59:00 AM,40.10,,,,,
15578,07/02/25 12:00:00 PM,40.26,,,,,
15579,07/02/25 12:01:00 PM,40.26,,,,,
15580,07/02/25 12:02:00 PM,40.41,,,,,
15581,07/02/25 12:03:00 PM,40.57,,,,,
15582,07/02/25 12:04:00 PM,40.41,,,,,
15583,07/02/25 12:05:00 PM,40.41,,,,,
15584,07/02/25 12:06:00 PM,40.33,,,,,
15585,07/02/25 12:07:00 PM,40.33,,,,,
15586,07/02/25 12:08:00 PM,40.26,,,,,
15587,07/02/25 12:09:00 PM,40.33,,,,,
15588,07/02/25 12:10:00 PM,40.18,,,,,
15589,07/02/25 12:11:00 PM,40.26,,,,,
15590,07/02/25 12:12:00 PM,40.10,,,,,
15591,07/02/25 12:13:00 PM,39.95,,,,,
15592,07/02/25 12:14:00 PM,39.87,,,,,
15593,07/02/25 12:15:00 PM,39.87,,,,,
15594,07/02/25 12:16:00 PM,39.79,,,,,
15595,07/02/25 12:17:00 PM,39.72,,,,,
15596,07/02/25 12:18:00 PM,39.72,,,,,
15597,07/02/25 12:19:00 PM,39.72,,,,,
15598,07/02/25 12:20:00 PM,39.79,,,,,
15599,07/02/25 12:21:00 PM,40.03,,,,,
15600,07/02/25 12:22:00 PM,40.03,,,,,
15601,07/02/25 12:23:00 PM,40.10,,,,,
15602,07/02/25 12:24:00 PM,40.26,,,,,
15603,07/02/25 12:25:00 PM,40.26,,,,,
15604,07/02/25 12:26:00 PM,40.10,,,,,
15605,07/02/25 12:27:00 PM,40.10,,,,,
15606,07/02/25 12:28:00 PM,40.10,,,,,
15607,07/02/25 12:29:00 PM,39.95,,,,,
15608,07/02/25 12:30:00 PM,40.03,,,,,
15609,07/02/25 12:31:00 PM,39.87,,,,,
15610,07/02/25 12:32:00 PM,39.79,,,,,
15611,07/02/25 12:33:00 PM,39.79,,,,,
15612,07/02/25 12:34:00 PM,39.72,,,,,
15613,07/02/25 12:35:00 PM,39.87,,,,,
15614,07/02/25 12:36:00 PM,39.79,,,,,
15615,07/02/25 12:37:00 PM,39.79,,,,,
15616,07/02/25 12:38:00 PM,39.72,,,,,
15617,07/02/25 12:39:00 PM,39.56,,,,,
15618,07/02/25 12:40:00 PM,39.49,,,,,
15619,07/02/25 12:41:00 PM,39.41,,,,,
15620,07/02/25 12:42:00 PM,39.41,,,,,
15621,07/02/25 12:43:00 PM,39.49,,,,,
15622,07/02/25 12:44:00 PM,39.56,,,,,
15623,07/02/25 12:45:00 PM,39.64,,,,,
15624,07/02/25 12:46:00 PM,39.64,,,,,
15625,07/02/25 12:47:00 PM,39.72,,,,,
15626,07/02/25 12:48:00 PM,39.87,,,,,
15627,07/02/25 12:49:00 PM,40.10,,,,,
15628,07/02/25 12:50:00 PM,40.26,,,,,
15629,07/02/25 12:51:00 PM,40.33,,,,,
15630,07/02/25 12:52:00 PM,40.41,,,,,
15631,07/02/25 12:53:00 PM,40.57,,,,,
15632,07/02/25 12:54:00 PM,40.72,,,,,
15633,07/02/25 12:55:00 PM,41.11,,,,,
15634,07/02/25 12:56:00 PM,41.34,,,,,
15635,07/02/25 12:57:00 PM,41.72,,,,,
15636,07/02/25 12:58:00 PM,41.96,,,,,
15637,07/02/25 12:59:00 PM,42.27,,,,,
15638,07/02/25 01:00:00 PM,42.73,,,,,
15639,07/02/25 01:01:00 PM,43.11,,,,,
15640,07/02/25 01:02:00 PM,43.42,,,,,
15641,07/02/25 01:03:00 PM,43.73,,,,,
15642,07/02/25 01:04:00 PM,43.89,,,,,
15643,07/02/25 01:05:00 PM,43.96,,,,,
15644,07/02/25 01:06:00 PM,44.04,,,,,
15645,07/02/25 01:07:00 PM,43.73,,,,,
15646,07/02/25 01:08:00 PM,43.42,,,,,
15647,07/02/25 01:09:00 PM,43.04,,,,,
15648,07/02/25 01:10:00 PM,42.96,,,,,
15649,07/02/25 01:11:00 PM,42.73,,,,,
15650,07/02/25 01:12:00 PM,42.73,,,,,
15651,07/02/25 01:13:00 PM,42.65,,,,,
15652,07/02/25 01:14:00 PM,42.50,,,,,
15653,07/02/25 01:15:00 PM,42.50,,,,,
15654,07/02/25 01:16:00 PM,42.50,,,,,
15655,07/02/25 01:17:00 PM,42.50,,,,,
15656,07/02/25 01:18:00 PM,42.65,,,,,
15657,07/02/25 01:19:00 PM,42.57,,,,,
15658,07/02/25 01:20:00 PM,42.57,,,,,
15659,07/02/25 01:21:00 PM,42.65,,,,,
15660,07/02/25 01:22:00 PM,42.65,,,,,
15661,07/02/25 01:23:00 PM,42.81,,,,,
15662,07/02/25 01:24:00 PM,42.57,,,,,
15663,07/02/25 01:25:00 PM,42.34,,,,,
15664,07/02/25 01:26:00 PM,42.27,,,,,
15665,07/02/25 01:27:00 PM,42.34,,,,,
15666,07/02/25 01:28:00 PM,42.42,,,,,
15667,07/02/25 01:29:00 PM,42.42,,,,,
15668,07/02/25 01:30:00 PM,42.50,,,,,
15669,07/02/25 01:31:00 PM,42.50,,,,,
15670,07/02/25 01:32:00 PM,42.57,,,,,
15671,07/02/25 01:33:00 PM,42.57,,,,,
15672,07/02/25 01:34:00 PM,42.57,,,,,
15673,07/02/25 01:35:00 PM,42.57,,,,,
15674,07/02/25 01:36:00 PM,42.57,,,,,
15675,07/02/25 01:37:00 PM,42.50,,,,,
15676,07/02/25 01:38:00 PM,42.34,,,,,
15677,07/02/25 01:39:00 PM,42.03,,,,,
15678,07/02/25 01:40:00 PM,41.88,,,,,
15679,07/02/25 01:41:00 PM,41.72,,,,,
15680,07/02/25 01:42:00 PM,41.49,,,,,
15681,07/02/25 01:43:00 PM,41.34,,,,,
15682,07/02/25 01:44:00 PM,41.11,,,,,
15683,07/02/25 01:45:00 PM,41.11,,,,,
15684,07/02/25 01:46:00 PM,40.95,,,,,
15685,07/02/25 01:47:00 PM,41.03,,,,,
15686,07/02/25 01:48:00 PM,40.95,,,,,
15687,07/02/25 01:49:00 PM,40.88,,,,,
15688,07/02/25 01:50:00 PM,40.80,,,,,
15689,07/02/25 01:51:00 PM,40.64,,,,,
15690,07/02/25 01:52:00 PM,40.49,,,,,
15691,07/02/25 01:53:00 PM,40.49,,,,,
15692,07/02/25 01:54:00 PM,40.57,,,,,
15693,07/02/25 01:55:00 PM,40.57,,,,,
15694,07/02/25 01:56:00 PM,40.49,,,,,
15695,07/02/25 01:57:00 PM,40.33,,,,,
15696,07/02/25 01:58:00 PM,40.33,,,,,
15697,07/02/25 01:59:00 PM,40.41,,,,,
15698,07/02/25 02:00:00 PM,40.26,,,,,
15699,07/02/25 02:01:00 PM,40.18,,,,,
15700,07/02/25 02:02:00 PM,40.10,,,,,
15701,07/02/25 02:03:00 PM,40.10,,,,,
15702,07/02/25 02:04:00 PM,40.03,,,,,
15703,07/02/25 02:05:00 PM,39.87,,,,,
15704,07/02/25 02:06:00 PM,39.87,,,,,
15705,07/02/25 02:07:00 PM,39.87,,,,,
15706,07/02/25 02:08:00 PM,39.79,,,,,
15707,07/02/25 02:09:00 PM,39.79,,,,,
15708,07/02/25 02:10:00 PM,39.56,,,,,
15709,07/02/25 02:11:00 PM,39.56,,,,,
15710,07/02/25 02:12:00 PM,39.41,,,,,
15711,07/02/25 02:13:00 PM,39.25,,,,,
15712,07/02/25 02:14:00 PM,39.02,,,,,
15713,07/02/25 02:15:00 PM,38.94,,,,,
15714,07/02/25 02:16:00 PM,38.87,,,,,
15715,07/02/25 02:17:00 PM,38.71,,,,,
15716,07/02/25 02:18:00 PM,38.71,,,,,
15717,07/02/25 02:19:00 PM,38.64,,,,,
15718,07/02/25 02:20:00 PM,38.56,,,,,
15719,07/02/25 02:21:00 PM,38.64,,,,,
15720,07/02/25 02:22:00 PM,38.56,,,,,
15721,07/02/25 02:23:00 PM,38.56,,,,,
15722,07/02/25 02:24:00 PM,38.48,,,,,
15723,07/02/25 02:25:00 PM,38.64,,,,,
15724,07/02/25 02:26:00 PM,38.56,,,,,
15725,07/02/25 02:27:00 PM,38.40,,,,,
15726,07/02/25 02:28:00 PM,38.48,,,,,
15727,07/02/25 02:29:00 PM,38.40,,,,,
15728,07/02/25 02:30:00 PM,38.56,,,,,
15729,07/02/25 02:31:00 PM,38.48,,,,,
15730,07/02/25 02:32:00 PM,38.48,,,,,
15731,07/02/25 02:33:00 PM,38.40,,,,,
15732,07/02/25 02:34:00 PM,38.40,,,,,
15733,07/02/25 02:35:00 PM,38.48,,,,,
15734,07/02/25 02:36:00 PM,38.71,,,,,
15735,07/02/25 02:37:00 PM,38.79,,,,,
15736,07/02/25 02:38:00 PM,38.94,,,,,
15737,07/02/25 02:39:00 PM,39.02,,,,,
15738,07/02/25 02:40:00 PM,38.87,,,,,
15739,07/02/25 02:41:00 PM,39.02,,,,,
15740,07/02/25 02:42:00 PM,39.18,,,,,
15741,07/02/25 02:43:00 PM,39.10,,,,,
15742,07/02/25 02:44:00 PM,39.18,,,,,
15743,07/02/25 02:45:00 PM,39.10,,,,,
15744,07/02/25 02:46:00 PM,39.10,,,,,
15745,07/02/25 02:47:00 PM,39.18,,,,,
15746,07/02/25 02:48:00 PM,39.25,,,,,
15747,07/02/25 02:49:00 PM,39.18,,,,,
15748,07/02/25 02:50:00 PM,39.02,,,,,
15749,07/02/25 02:51:00 PM,38.94,,,,,
15750,07/02/25 02:52:00 PM,38.94,,,,,
15751,07/02/25 02:53:00 PM,38.87,,,,,
15752,07/02/25 02:54:00 PM,38.79,,,,,
15753,07/02/25 02:55:00 PM,38.79,,,,,
15754,07/02/25 02:56:00 PM,38.79,,,,,
15755,07/02/25 02:57:00 PM,38.79,,,,,
15756,07/02/25 02:58:00 PM,38.87,,,,,
15757,07/02/25 02:59:00 PM,38.87,,,,,
15758,07/02/25 03:00:00 PM,38.87,,,,,
15759,07/02/25 03:01:00 PM,38.79,,,,,
15760,07/02/25 03:02:00 PM,38.79,,,,,
15761,07/02/25 03:03:00 PM,38.79,,,,,
15762,07/02/25 03:04:00 PM,38.79,,,,,
15763,07/02/25 03:05:00 PM,38.71,,,,,
15764,07/02/25 03:06:00 PM,38.71,,,,,
15765,07/02/25 03:07:00 PM,38.64,,,,,
15766,07/02/25 03:08:00 PM,38.56,,,,,
15767,07/02/25 03:09:00 PM,38.56,,,,,
15768,07/02/25 03:10:00 PM,38.40,,,,,
15769,07/02/25 03:11:00 PM,38.48,,,,,
15770,07/02/25 03:12:00 PM,38.40,,,,,
15771,07/02/25 03:13:00 PM,38.33,,,,,
15772,07/02/25 03:14:00 PM,38.33,,,,,
15773,07/02/25 03:15:00 PM,38.33,,,,,
15774,07/02/25 03:16:00 PM,38.40,,,,,
15775,07/02/25 03:17:00 PM,38.48,,,,,
15776,07/02/25 03:18:00 PM,38.48,,,,,
15777,07/02/25 03:19:00 PM,38.48,,,,,
15778,07/02/25 03:20:00 PM,38.33,,,,,
15779,07/02/25 03:21:00 PM,38.40,,,,,
15780,07/02/25 03:22:00 PM,38.25,,,,,
15781,07/02/25 03:23:00 PM,38.25,,,,,
15782,07/02/25 03:24:00 PM,38.17,,,,,
15783,07/02/25 03:25:00 PM,38.33,,,,,
15784,07/02/25 03:26:00 PM,38.33,,,,,
15785,07/02/25 03:27:00 PM,38.64,,,,,
15786,07/02/25 03:28:00 PM,38.87,,,,,
15787,07/02/25 03:29:00 PM,38.87,,,,,
15788,07/02/25 03:30:00 PM,39.10,,,,,
15789,07/02/25 03:31:00 PM,39.25,,,,,
15790,07/02/25 03:32:00 PM,39.25,,,,,
15791,07/02/25 03:33:00 PM,39.25,,,,,
15792,07/02/25 03:34:00 PM,39.10,,,,,
15793,07/02/25 03:35:00 PM,39.02,,,,,
15794,07/02/25 03:36:00 PM,38.87,,,,,
15795,07/02/25 03:37:00 PM,38.71,,,,,
15796,07/02/25 03:38:00 PM,38.40,,,,,
15797,07/02/25 03:39:00 PM,38.33,,,,,
15798,07/02/25 03:40:00 PM,38.33,,,,,
15799,07/02/25 03:41:00 PM,38.33,,,,,
15800,07/02/25 03:42:00 PM,38.40,,,,,
15801,07/02/25 03:43:00 PM,38.56,,,,,
15802,07/02/25 03:44:00 PM,38.64,,,,,
15803,07/02/25 03:45:00 PM,38.79,,,,,
15804,07/02/25 03:46:00 PM,38.79,,,,,
15805,07/02/25 03:47:00 PM,39.02,,,,,
15806,07/02/25 03:48:00 PM,39.02,,,,,
15807,07/02/25 03:49:00 PM,39.18,,,,,
15808,07/02/25 03:50:00 PM,39.18,,,,,
15809,07/02/25 03:51:00 PM,39.10,,,,,
15810,07/02/25 03:52:00 PM,39.02,,,,,
15811,07/02/25 03:53:00 PM,39.10,,,,,
15812,07/02/25 03:54:00 PM,39.02,,,,,
15813,07/02/25 03:55:00 PM,39.02,,,,,
15814,07/02/25 03:56:00 PM,39.10,,,,,
15815,07/02/25 03:57:00 PM,39.10,,,,,
15816,07/02/25 03:58:00 PM,39.25,,,,,
15817,07/02/25 03:59:00 PM,39.33,,,,,
15818,07/02/25 04:00:00 PM,39.25,,,,,
15819,07/02/25 04:01:00 PM,39.25,,,,,
15820,07/02/25 04:02:00 PM,39.41,,,,,
15821,07/02/25 04:03:00 PM,39.33,,,,,
15822,07/02/25 04:04:00 PM,39.33,,,,,
15823,07/02/25 04:05:00 PM,39.33,,,,,
15824,07/02/25 04:06:00 PM,39.33,,,,,
15825,07/02/25 04:07:00 PM,39.33,,,,,
15826,07/02/25 04:08:00 PM,39.41,,,,,
15827,07/02/25 04:09:00 PM,39.33,,,,,
15828,07/02/25 04:10:00 PM,39.25,,,,,
15829,07/02/25 04:11:00 PM,39.18,,,,,
15830,07/02/25 04:12:00 PM,39.10,,,,,
15831,07/02/25 04:13:00 PM,39.02,,,,,
15832,07/02/25 04:14:00 PM,38.87,,,,,
15833,07/02/25 04:15:00 PM,38.71,,,,,
15834,07/02/25 04:16:00 PM,38.71,,,,,
15835,07/02/25 04:17:00 PM,38.71,,,,,
15836,07/02/25 04:18:00 PM,38.48,,,,,
15837,07/02/25 04:19:00 PM,38.56,,,,,
15838,07/02/25 04:20:00 PM,38.56,,,,,
15839,07/02/25 04:21:00 PM,38.48,,,,,
15840,07/02/25 04:22:00 PM,38.56,,,,,
15841,07/02/25 04:23:00 PM,38.56,,,,,
15842,07/02/25 04:24:00 PM,38.48,,,,,
15843,07/02/25 04:25:00 PM,38.40,,,,,
15844,07/02/25 04:26:00 PM,38.10,,,,,
15845,07/02/25 04:27:00 PM,38.02,,,,,
15846,07/02/25 04:28:00 PM,37.79,,,,,
15847,07/02/25 04:29:00 PM,37.48,,,,,
15848,07/02/25 04:30:00 PM,37.32,,,,,
15849,07/02/25 04:31:00 PM,37.09,,,,,
15850,07/02/25 04:32:00 PM,36.94,,,,,
15851,07/02/25 04:33:00 PM,36.94,,,,,
15852,07/02/25 04:34:00 PM,36.86,,,,,
15853,07/02/25 04:35:00 PM,36.86,,,,,
15854,07/02/25 04:36:00 PM,36.94,,,,,
15855,07/02/25 04:37:00 PM,37.01,,,,,
15856,07/02/25 04:38:00 PM,37.09,,,,,
15857,07/02/25 04:39:00 PM,37.17,,,,,
15858,07/02/25 04:40:00 PM,37.25,,,,,
15859,07/02/25 04:41:00 PM,37.32,,,,,
15860,07/02/25 04:42:00 PM,37.25,,,,,
15861,07/02/25 04:43:00 PM,37.40,,,,,
15862,07/02/25 04:44:00 PM,37.40,,,,,
15863,07/02/25 04:45:00 PM,37.55,,,,,
15864,07/02/25 04:46:00 PM,37.55,,,,,
15865,07/02/25 04:47:00 PM,37.55,,,,,
15866,07/02/25 04:48:00 PM,37.71,,,,,
15867,07/02/25 04:49:00 PM,37.86,,,,,
15868,07/02/25 04:50:00 PM,37.94,,,,,
15869,07/02/25 04:51:00 PM,37.79,,,,,
15870,07/02/25 04:52:00 PM,37.86,,,,,
15871,07/02/25 04:53:00 PM,37.79,,,,,
15872,07/02/25 04:54:00 PM,37.86,,,,,
15873,07/02/25 04:55:00 PM,37.79,,,,,
15874,07/02/25 04:56:00 PM,37.79,,,,,
15875,07/02/25 04:57:00 PM,37.71,,,,,
15876,07/02/25 04:58:00 PM,37.71,,,,,
15877,07/02/25 04:59:00 PM,37.79,,,,,
15878,07/02/25 05:00:00 PM,37.79,,,,,
15879,07/02/25 05:01:00 PM,37.71,,,,,
15880,07/02/25 05:02:00 PM,37.63,,,,,
15881,07/02/25 05:03:00 PM,37.55,,,,,
15882,07/02/25 05:04:00 PM,37.55,,,,,
15883,07/02/25 05:05:00 PM,37.63,,,,,
15884,07/02/25 05:06:00 PM,37.79,,,,,
15885,07/02/25 05:07:00 PM,37.86,,,,,
15886,07/02/25 05:08:00 PM,37.79,,,,,
15887,07/02/25 05:09:00 PM,38.02,,,,,
15888,07/02/25 05:10:00 PM,37.94,,,,,
15889,07/02/25 05:11:00 PM,37.94,,,,,
15890,07/02/25 05:12:00 PM,38.02,,,,,
15891,07/02/25 05:13:00 PM,37.94,,,,,
15892,07/02/25 05:14:00 PM,38.02,,,,,
15893,07/02/25 05:15:00 PM,37.94,,,,,
15894,07/02/25 05:16:00 PM,38.02,,,,,
15895,07/02/25 05:17:00 PM,37.94,,,,,
15896,07/02/25 05:18:00 PM,37.86,,,,,
15897,07/02/25 05:19:00 PM,37.63,,,,,
15898,07/02/25 05:20:00 PM,37.63,,,,,
15899,07/02/25 05:21:00 PM,37.63,,,,,
15900,07/02/25 05:22:00 PM,37.55,,,,,
15901,07/02/25 05:23:00 PM,37.55,,,,,
15902,07/02/25 05:24:00 PM,37.40,,,,,
15903,07/02/25 05:25:00 PM,37.48,,,,,
15904,07/02/25 05:26:00 PM,37.48,,,,,
15905,07/02/25 05:27:00 PM,37.48,,,,,
15906,07/02/25 05:28:00 PM,37.48,,,,,
15907,07/02/25 05:29:00 PM,37.40,,,,,
15908,07/02/25 05:30:00 PM,37.32,,,,,
15909,07/02/25 05:31:00 PM,37.32,,,,,
15910,07/02/25 05:32:00 PM,37.25,,,,,
15911,07/02/25 05:33:00 PM,37.25,,,,,
15912,07/02/25 05:34:00 PM,37.40,,,,,
15913,07/02/25 05:35:00 PM,37.48,,,,,
15914,07/02/25 05:36:00 PM,37.63,,,,,
15915,07/02/25 05:37:00 PM,37.71,,,,,
15916,07/02/25 05:38:00 PM,37.79,,,,,
15917,07/02/25 05:39:00 PM,37.79,,,,,
15918,07/02/25 05:40:00 PM,37.86,,,,,
15919,07/02/25 05:41:00 PM,37.86,,,,,
15920,07/02/25 05:42:00 PM,37.79,,,,,
15921,07/02/25 05:43:00 PM,37.79,,,,,
15922,07/02/25 05:44:00 PM,37.63,,,,,
15923,07/02/25 05:45:00 PM,37.63,,,,,
15924,07/02/25 05:46:00 PM,37.48,,,,,
15925,07/02/25 05:47:00 PM,37.55,,,,,
15926,07/02/25 05:48:00 PM,37.48,,,,,
15927,07/02/25 05:49:00 PM,37.48,,,,,
15928,07/02/25 05:50:00 PM,37.40,,,,,
15929,07/02/25 05:51:00 PM,37.48,,,,,
15930,07/02/25 05:52:00 PM,37.48,,,,,
15931,07/02/25 05:53:00 PM,37.40,,,,,
15932,07/02/25 05:54:00 PM,37.32,,,,,
15933,07/02/25 05:55:00 PM,37.17,,,,,
15934,07/02/25 05:56:00 PM,37.17,,,,,
15935,07/02/25 05:57:00 PM,37.09,,,,,
15936,07/02/25 05:58:00 PM,37.01,,,,,
15937,07/02/25 05:59:00 PM,36.94,,,,,
15938,07/02/25 06:00:00 PM,36.86,,,,,
15939,07/02/25 06:01:00 PM,36.71,,,,,
15940,07/02/25 06:02:00 PM,36.63,,,,,
15941,07/02/25 06:03:00 PM,36.63,,,,,
15942,07/02/25 06:04:00 PM,36.63,,,,,
15943,07/02/25 06:05:00 PM,36.63,,,,,
15944,07/02/25 06:06:00 PM,36.63,,,,,
15945,07/02/25 06:07:00 PM,36.71,,,,,
15946,07/02/25 06:08:00 PM,36.71,,,,,
15947,07/02/25 06:09:00 PM,36.86,,,,,
15948,07/02/25 06:10:00 PM,36.86,,,,,
15949,07/02/25 06:11:00 PM,36.94,,,,,
15950,07/02/25 06:12:00 PM,36.86,,,,,
15951,07/02/25 06:13:00 PM,36.86,,,,,
15952,07/02/25 06:14:00 PM,36.94,,,,,
15953,07/02/25 06:15:00 PM,36.86,,,,,
15954,07/02/25 06:16:00 PM,36.86,,,,,
15955,07/02/25 06:17:00 PM,36.94,,,,,
15956,07/02/25 06:18:00 PM,36.86,,,,,
15957,07/02/25 06:19:00 PM,36.94,,,,,
15958,07/02/25 06:20:00 PM,36.86,,,,,
15959,07/02/25 06:21:00 PM,36.78,,,,,
15960,07/02/25 06:22:00 PM,36.86,,,,,
15961,07/02/25 06:23:00 PM,36.71,,,,,
15962,07/02/25 06:24:00 PM,36.63,,,,,
15963,07/02/25 06:25:00 PM,36.63,,,,,
15964,07/02/25 06:26:00 PM,36.55,,,,,
15965,07/02/25 06:27:00 PM,36.47,,,,,
15966,07/02/25 06:28:00 PM,36.55,,,,,
15967,07/02/25 06:29:00 PM,36.47,,,,,
15968,07/02/25 06:30:00 PM,36.55,,,,,
15969,07/02/25 06:31:00 PM,36.55,,,,,
15970,07/02/25 06:32:00 PM,36.63,,,,,
15971,07/02/25 06:33:00 PM,36.63,,,,,
15972,07/02/25 06:34:00 PM,36.71,,,,,
15973,07/02/25 06:35:00 PM,36.71,,,,,
15974,07/02/25 06:36:00 PM,36.71,,,,,
15975,07/02/25 06:37:00 PM,36.71,,,,,
