Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
2012/07/10,-2.1,1.3,-0.4,-1.1,5.9,98.0,nan,nan,nan
2012/07/11,-2.6,1.9,-0.4,-0.8,5.9,97.4,nan,3.3,nan
2012/07/12,-1.2,6.1,2.4,3.9,5.9,65.5,nan,2.5,83
2012/07/13,3.5,5.0,4.3,4.3,5.9,95.2,nan,2.7,132
2012/07/14,2.4,8.3,5.3,4.6,5.9,90.1,nan,0.9,221
2012/07/15,4.6,8.3,6.5,7.0,6.0,66.6,nan,1.7,158
2012/07/16,0.7,5.1,2.9,2.1,6.0,99.4,nan,2.5,nan
2012/07/17,0.4,7.5,4.0,4.6,6.0,86.1,nan,1.1,252
2012/07/18,3.2,9.4,6.3,6.4,6.0,73.3,nan,1.5,nan
2012/07/19,6.8,10.1,8.4,8.0,6.0,71.2,nan,7.2,nan
2012/07/20,7.3,11.5,9.4,9.5,6.0,66.9,nan,1.3,nan
2012/07/21,5.6,9.5,7.5,7.7,6.0,83.3,nan,2.1,nan
2012/07/22,4.1,10.1,7.1,6.5,5.9,91.1,nan,1.4,274
2012/07/23,4.7,6.4,5.5,5.8,6.0,95.7,nan,1.7,263
2012/07/24,2.8,7.9,5.3,5.3,5.9,90.0,nan,1.0,21
2012/07/25,5.7,10.5,8.1,7.6,5.9,61.0,nan,2.9,nan
2012/07/26,9.3,12.7,11.0,10.9,5.9,54.6,nan,3.8,nan
2012/07/27,4.7,10.8,7.7,7.7,5.9,78.2,nan,1.8,98
2012/07/28,3.0,6.0,4.5,4.5,5.9,82.4,nan,1.5,152
2012/07/29,2.6,4.7,3.6,3.5,5.9,82.4,nan,1.6,132
2012/07/30,2.4,4.2,3.3,3.2,5.9,94.1,nan,1.8,183
2012/07/31,1.0,2.6,1.8,1.8,5.9,94.0,nan,4.1,nan
2012/08/01,1.0,4.2,2.6,2.6,5.9,94.2,nan,1.3,221
2012/08/02,2.4,3.7,3.0,2.9,5.9,95.4,nan,3.9,nan
2012/08/03,2.1,3.0,2.6,2.6,6.0,99.6,nan,3.1,nan
2012/08/04,1.8,6.9,4.3,4.3,6.0,81.1,nan,2.5,79
2012/08/05,3.7,4.6,4.1,4.1,6.0,87.5,nan,3.6,nan
2012/08/06,4.3,7.0,5.7,5.5,6.0,92.9,nan,5.0,nan
2012/08/07,6.3,8.3,7.3,7.1,6.0,91.8,nan,4.2,nan
2012/08/08,3.9,8.7,6.3,6.3,6.0,88.9,nan,3.8,nan
2012/08/09,0.0,3.8,1.9,0.7,6.0,99.4,nan,3.1,nan
2012/08/10,-0.1,2.6,1.3,1.0,6.0,98.8,nan,2.7,nan
2012/08/11,0.5,5.2,2.9,3.3,6.0,90.2,nan,3.6,96
2012/08/12,2.6,4.6,3.6,4.0,6.0,91.4,nan,3.3,nan
2012/08/13,1.9,7.9,4.9,4.9,6.0,82.1,nan,2.1,38
2012/08/14,7.2,10.9,9.1,8.6,6.0,67.1,nan,2.3,58
2012/08/15,6.4,9.4,7.9,7.7,6.0,78.0,nan,1.9,262
2012/08/16,2.7,7.0,4.9,5.0,6.0,91.6,nan,2.9,nan
2012/08/17,2.7,6.6,4.7,5.1,6.0,91.6,nan,6.2,nan
2012/08/18,3.9,6.5,5.2,5.0,6.0,82.8,nan,3.1,137
2012/08/19,3.6,8.5,6.0,6.5,6.0,47.4,nan,2.0,nan
2012/08/20,4.8,7.1,5.9,6.2,6.0,66.1,nan,1.8,191
2012/08/21,4.2,7.0,5.6,5.3,6.0,85.2,nan,0.9,221
2012/08/22,2.2,4.7,3.5,3.6,6.0,97.6,nan,1.5,nan
2012/08/23,1.9,3.2,2.5,2.5,6.0,99.8,nan,2.4,nan
2012/08/24,1.3,2.4,1.9,1.8,6.0,97.2,nan,1.9,173
2012/08/25,0.6,1.6,1.1,1.3,6.0,99.4,nan,1.1,215
2012/08/26,1.7,6.7,4.2,4.2,6.0,78.4,nan,4.5,nan
2012/08/27,3.3,6.6,5.0,4.8,6.0,75.9,nan,2.1,200
2012/08/28,-0.0,4.0,2.0,1.9,6.0,92.4,nan,5.5,nan
2012/08/29,0.0,3.6,1.8,1.7,6.0,73.1,nan,7.4,nan
2012/08/30,2.8,7.4,5.1,5.0,6.0,67.3,nan,2.0,337
2012/08/31,2.2,5.5,3.9,3.7,6.0,77.3,nan,1.5,257
2012/09/01,0.8,3.8,2.3,1.7,6.0,80.6,nan,4.9,131
2012/09/02,-1.1,0.8,-0.1,-0.1,6.0,99.3,nan,2.9,nan
2012/09/03,0.0,3.3,1.7,1.6,6.0,99.4,nan,2.6,nan
2012/09/04,-0.4,3.5,1.5,1.6,6.0,99.5,nan,4.6,nan
2012/09/05,-1.0,2.8,0.9,0.9,6.1,99.8,nan,3.0,nan
2012/09/06,-1.4,2.7,0.6,-0.3,6.1,100.0,nan,4.4,nan
2012/09/07,-2.6,2.4,-0.1,-0.5,6.1,97.1,nan,3.5,172
2012/09/08,0.5,3.0,1.7,1.8,6.1,95.7,nan,4.9,184
2012/09/09,-1.9,0.2,-0.8,-1.0,6.1,99.0,nan,nan,nan
2012/09/10,-3.1,1.1,-1.0,-1.9,6.1,97.4,nan,1.4,246
2012/09/11,-3.0,-1.2,-2.1,-2.2,6.1,99.4,nan,2.9,nan
2012/09/12,-1.3,1.7,0.2,0.5,6.1,97.9,nan,4.3,191
2012/09/13,-0.7,2.1,0.7,1.0,6.1,93.7,nan,4.9,nan
2012/09/14,-2.4,0.1,-1.2,-1.1,6.1,99.9,nan,nan,nan
2012/09/15,-2.0,0.3,-0.8,-0.9,6.1,100.0,nan,1.9,nan
2012/09/16,-1.2,2.9,0.9,0.2,6.2,92.6,nan,3.2,185
2012/09/17,-1.7,1.8,0.0,0.6,6.1,99.1,nan,3.7,nan
2012/09/18,-3.4,-0.8,-2.1,-2.1,6.1,97.8,nan,2.1,nan
2012/09/19,-1.6,5.3,1.9,2.7,6.2,84.0,nan,3.0,nan
2012/09/20,5.5,10.9,8.2,8.6,6.2,90.6,nan,2.2,259
2012/09/21,5.7,10.6,8.1,8.2,6.2,81.1,nan,2.6,116
2012/09/22,2.1,9.2,5.6,6.4,6.2,80.6,nan,6.9,nan
2012/09/23,-0.7,3.1,1.2,1.9,6.2,93.6,nan,4.9,nan
2012/09/24,-1.6,-0.1,-0.9,-0.9,6.2,99.5,nan,nan,nan
2012/09/25,-1.9,-0.1,-1.0,-0.8,6.2,93.6,nan,nan,nan
2012/09/26,-2.6,-0.2,-1.4,-1.5,6.2,93.3,nan,6.3,nan
2012/09/27,-3.0,0.8,-1.1,-1.8,6.2,98.7,nan,6.9,nan
2012/09/28,-2.7,-1.4,-2.0,-1.9,6.2,98.0,nan,5.5,199
2012/09/29,-4.1,-2.1,-3.1,-2.9,6.1,98.8,nan,2.8,206
2012/09/30,-5.9,-2.5,-4.2,-4.5,6.1,92.3,nan,2.9,206
2012/10/01,-6.2,-3.4,-4.8,-5.1,6.1,76.8,nan,2.1,259
2012/10/02,-6.5,-0.2,-3.3,-4.5,6.0,58.2,nan,1.3,40
2012/10/03,-5.5,-0.9,-3.2,-4.0,6.1,82.0,nan,2.7,nan
2012/10/04,-0.9,3.8,1.5,1.5,6.2,99.7,nan,2.6,257
2012/10/05,3.7,7.4,5.6,5.3,6.1,96.7,nan,2.3,nan
2012/10/06,4.1,9.4,6.8,5.8,6.1,72.4,nan,1.7,264
2012/10/07,4.6,7.2,5.9,5.7,6.1,69.5,nan,1.8,nan
2012/10/08,5.0,10.3,7.6,7.4,6.1,61.2,nan,1.1,271
2012/10/09,1.2,7.5,4.3,5.4,6.1,57.9,nan,3.4,99
2012/10/10,-2.0,1.1,-0.4,-1.0,6.1,83.8,nan,7.5,nan
2012/10/11,-7.0,-1.3,-4.1,-4.9,6.1,84.1,nan,8.3,nan
2012/10/12,-4.9,-0.7,-2.8,-2.7,6.1,92.0,nan,3.9,nan
2012/10/13,-2.5,-0.1,-1.3,-1.7,6.2,98.4,nan,4.8,189
2012/10/14,-2.4,-1.1,-1.8,-1.7,6.1,88.2,nan,7.6,nan
2012/10/15,-3.7,-1.4,-2.6,-2.7,6.1,93.9,nan,6.3,nan
2012/10/16,-6.1,-2.6,-4.4,-4.8,6.1,97.4,nan,3.0,228
2012/10/17,-9.0,-5.9,-7.4,-7.5,6.1,94.4,nan,5.2,nan
2012/10/18,-9.8,-7.4,-8.6,-8.4,6.1,92.1,nan,3.3,nan
2012/10/19,-10.3,-8.7,-9.5,-9.3,6.1,78.1,nan,8.8,51
2012/10/20,-12.6,-10.4,-11.5,-11.3,6.0,81.2,nan,17.1,nan
2012/10/21,-14.5,-12.0,-13.3,-13.4,5.9,80.7,nan,23.0,nan
2012/10/22,-12.6,-11.4,-12.0,-12.0,6.0,79.3,nan,19.3,nan
2012/10/23,-11.9,-10.6,-11.3,-11.3,6.0,79.4,nan,20.6,nan
2012/10/24,-13.4,-11.0,-12.2,-12.8,6.0,80.7,nan,22.9,nan
2012/10/25,-14.2,-12.6,-13.4,-13.4,5.9,74.8,nan,15.6,nan
2012/10/26,-13.2,-9.3,-11.3,-11.6,5.9,51.1,nan,5.9,nan
2012/10/27,-15.4,-12.3,-13.9,-13.4,5.9,56.3,nan,8.3,nan
2012/10/28,-16.6,-13.6,-15.1,-15.2,5.9,63.8,nan,7.8,25
2012/10/29,-17.0,-10.4,-13.7,-13.8,5.9,45.7,nan,8.0,nan
2012/10/30,-12.1,-8.1,-10.1,-10.3,5.9,83.5,nan,3.7,nan
2012/10/31,-9.1,-6.9,-8.0,-7.9,6.0,85.5,nan,7.2,nan
2012/11/01,-8.4,-3.3,-5.9,-6.4,6.0,74.9,nan,5.3,94
2012/11/02,-5.0,-1.3,-3.1,-2.6,6.1,73.4,nan,8.1,nan
2012/11/03,-5.8,-4.5,-5.1,-5.1,6.1,90.3,nan,7.8,nan
2012/11/04,-4.9,-1.7,-3.3,-3.9,6.1,88.5,nan,10.3,95
2012/11/05,-6.8,-1.9,-4.3,-4.9,6.1,96.6,nan,4.2,204
2012/11/06,-6.7,-5.1,-5.9,-5.8,6.1,91.4,nan,7.1,nan
2012/11/07,-11.2,-6.0,-8.6,-8.3,6.0,77.3,nan,5.8,nan
2012/11/08,-9.6,-3.2,-6.4,-7.1,6.0,60.2,nan,1.6,nan
2012/11/09,-8.7,-5.6,-7.1,-7.3,6.0,36.4,nan,4.8,nan
2012/11/10,-10.1,-7.0,-8.5,-8.7,6.0,83.1,nan,3.9,134
2012/11/11,-7.5,-5.0,-6.2,-6.1,6.0,91.9,nan,2.6,nan
2012/11/12,-5.9,-3.8,-4.8,-4.8,6.1,96.2,nan,1.7,94
2012/11/13,-6.8,-5.4,-6.1,-6.0,6.1,97.1,nan,1.9,nan
2012/11/14,-7.4,-5.2,-6.3,-6.1,6.1,96.7,nan,4.4,226
2012/11/15,-7.4,-6.6,-7.0,-7.0,6.1,96.0,nan,2.9,185
2012/11/16,-8.8,-7.1,-7.9,-7.9,6.1,87.8,nan,11.3,nan
2012/11/17,-15.9,-7.9,-11.9,-11.2,6.0,83.3,nan,12.3,nan
2012/11/18,-17.8,-8.6,-13.2,-12.9,6.0,83.3,nan,9.0,nan
2012/11/19,-15.2,-10.8,-13.0,-13.0,6.0,80.1,nan,15.2,nan
2012/11/20,-12.9,-9.9,-11.4,-11.7,6.0,79.3,nan,9.7,nan
2012/11/21,-12.3,-9.4,-10.8,-10.8,6.0,80.1,nan,7.4,nan
2012/11/22,-12.5,-6.8,-9.6,-9.7,6.0,83.6,nan,11.1,74
2012/11/23,-8.5,-6.6,-7.5,-7.4,6.0,80.5,nan,8.3,nan
2012/11/24,-9.1,-6.2,-7.7,-8.0,6.0,87.5,nan,5.3,nan
2012/11/25,-9.3,-7.4,-8.4,-8.4,6.1,95.3,nan,0.5,272
2012/11/26,-9.2,-6.5,-7.9,-8.0,6.1,95.5,nan,nan,nan
2012/11/27,-9.2,-4.5,-6.9,-5.8,6.0,37.0,nan,6.1,nan
2012/11/28,-17.0,-6.8,-11.9,-11.8,6.0,40.9,nan,16.8,nan
2012/11/29,-18.1,-14.9,-16.5,-16.4,5.9,74.0,nan,21.9,nan
2012/11/30,-19.9,-18.2,-19.0,-18.9,5.9,79.4,nan,21.4,nan
2012/12/01,-22.0,-19.4,-20.7,-20.7,5.9,80.7,nan,16.8,nan
2012/12/02,-21.2,-12.2,-16.7,-16.2,5.9,86.1,nan,8.2,nan
2012/12/03,-12.6,-9.8,-11.2,-10.6,6.0,83.8,nan,8.3,nan
2012/12/04,-13.4,-11.3,-12.4,-12.1,6.0,82.0,nan,7.6,nan
2012/12/05,-11.3,-9.9,-10.6,-10.4,6.0,87.1,nan,5.4,136
2012/12/06,-14.0,-10.8,-12.4,-12.3,6.0,81.2,nan,6.3,122
2012/12/07,-14.2,-11.2,-12.7,-12.6,6.0,82.4,nan,4.4,76
2012/12/08,-14.7,-10.3,-12.5,-13.2,6.0,90.2,nan,3.7,91
2012/12/09,-9.9,-6.9,-8.4,-7.7,6.0,93.9,nan,5.1,nan
2012/12/10,-7.8,-6.5,-7.1,-7.2,6.0,96.2,nan,2.8,nan
2012/12/11,-10.3,-7.2,-8.8,-8.8,6.0,75.6,nan,7.6,nan
2012/12/12,-10.4,-6.7,-8.6,-8.6,6.0,88.3,nan,2.6,240
2012/12/13,-9.2,-6.7,-8.0,-8.1,6.0,95.6,nan,3.8,nan
2012/12/14,-9.5,-7.0,-8.2,-8.4,6.0,95.4,nan,6.0,nan
2012/12/15,-11.2,-6.9,-9.0,-8.0,6.0,95.6,nan,5.7,181
2012/12/16,-13.4,-10.5,-11.9,-11.5,6.0,93.2,nan,4.4,nan
2012/12/17,-16.5,-13.4,-14.9,-15.2,6.0,83.9,nan,8.5,nan
2012/12/18,-15.7,-13.7,-14.7,-14.5,6.0,78.7,nan,5.1,nan
2012/12/19,-16.9,-14.2,-15.5,-15.9,5.9,75.8,nan,20.8,nan
2012/12/20,-21.6,-16.3,-18.9,-19.1,5.9,73.1,nan,21.3,nan
2012/12/21,-21.8,-19.1,-20.4,-20.7,5.9,73.5,nan,21.0,nan
2012/12/22,-20.1,-14.6,-17.3,-17.4,5.9,70.7,nan,12.8,nan
2012/12/23,-17.7,-13.1,-15.4,-15.2,5.9,76.9,nan,5.7,78
2012/12/24,-13.0,-9.7,-11.3,-11.7,6.0,73.3,nan,5.8,nan
2012/12/25,-11.0,-7.9,-9.5,-9.9,6.0,35.0,nan,4.3,nan
2012/12/26,-8.8,-5.6,-7.2,-7.3,5.9,66.4,nan,1.1,nan
2012/12/27,-12.0,-6.6,-9.3,-8.6,6.0,87.0,nan,6.0,nan
2012/12/28,-7.8,-6.7,-7.2,-7.0,6.0,91.6,nan,2.8,nan
2012/12/29,-7.3,-4.4,-5.9,-6.1,6.1,96.9,nan,0.8,nan
2012/12/30,-4.6,-3.4,-4.0,-4.0,6.1,88.3,nan,8.5,nan
2012/12/31,-8.0,-4.1,-6.1,-6.2,6.1,94.8,nan,2.9,nan
2013/01/01,-7.9,-3.7,-5.8,-6.1,6.0,78.1,nan,8.0,152
2013/01/02,-10.0,-6.0,-8.0,-7.8,6.0,90.5,nan,2.3,202
2013/01/03,-11.8,-5.4,-8.6,-8.3,6.0,69.5,nan,5.3,nan
2013/01/04,-9.0,-5.0,-7.0,-7.5,6.0,88.8,nan,3.9,164
2013/01/05,-7.3,-3.9,-5.6,-5.1,6.1,84.3,nan,5.8,nan
2013/01/06,-9.0,-7.3,-8.1,-8.1,6.1,94.4,nan,2.8,209
2013/01/07,-9.1,-7.3,-8.2,-8.3,6.1,94.3,nan,3.4,nan
2013/01/08,-11.9,-9.1,-10.5,-10.2,6.0,94.0,nan,0.5,148
2013/01/09,-12.1,-9.2,-10.6,-11.1,6.0,67.7,nan,2.1,65
2013/01/10,-13.8,-9.9,-11.9,-11.3,6.0,87.2,nan,1.6,281
2013/01/11,-11.3,-7.8,-9.6,-9.5,6.0,94.5,nan,0.4,272
2013/01/12,-7.7,-6.6,-7.2,-7.1,6.1,96.3,nan,nan,nan
2013/01/13,-6.9,-2.2,-4.5,-4.8,6.1,97.9,nan,nan,nan
2013/01/14,-3.9,-0.7,-2.3,-2.3,6.1,99.3,nan,nan,nan
2013/01/15,-6.5,-3.9,-5.2,-5.6,6.1,97.5,nan,nan,nan
2013/01/16,-8.2,-5.6,-6.9,-7.2,6.1,96.5,nan,nan,nan
2013/01/17,-10.2,-4.8,-7.5,-6.2,6.1,97.1,nan,nan,nan
2013/01/18,-11.5,-10.2,-10.9,-11.0,6.0,93.9,nan,nan,nan
2013/01/19,-12.1,-7.4,-9.7,-10.4,6.0,93.6,nan,nan,nan
2013/01/20,-7.3,-3.5,-5.4,-4.7,6.1,94.5,nan,nan,nan
2013/01/21,-5.2,-2.3,-3.8,-4.0,6.1,95.4,nan,nan,nan
2013/01/22,-4.2,0.2,-2.0,-1.5,6.1,61.8,nan,nan,nan
2013/01/23,-7.0,-4.2,-5.6,-5.9,6.1,87.9,nan,5.3,nan
2013/01/24,-7.9,-5.7,-6.8,-6.9,6.1,93.1,nan,4.1,nan
2013/01/25,-6.7,-5.5,-6.1,-6.2,6.1,89.4,nan,5.9,nan
2013/01/26,-12.4,-6.3,-9.4,-8.4,6.1,95.4,nan,3.9,nan
2013/01/27,-15.0,-12.4,-13.7,-13.4,6.0,91.7,nan,1.4,244
2013/01/28,-27.2,-15.1,-21.1,-22.9,6.0,83.8,nan,4.0,54
2013/01/29,-18.6,-6.7,-12.6,-12.1,6.0,92.9,nan,4.9,150
2013/01/30,-6.9,-4.1,-5.5,-5.5,6.1,97.6,nan,nan,nan
2013/01/31,-5.7,-3.4,-4.5,-4.7,6.2,98.0,nan,nan,nan
2013/02/01,-5.5,-3.2,-4.4,-4.4,6.2,98.1,nan,nan,nan
2013/02/02,-5.2,-3.5,-4.4,-4.3,6.1,95.3,nan,nan,nan
2013/02/03,-8.7,-5.0,-6.8,-6.5,6.1,91.9,nan,5.8,nan
2013/02/04,-11.7,-8.5,-10.1,-9.6,6.0,92.0,nan,nan,nan
2013/02/05,-10.3,-7.5,-8.9,-8.9,6.0,78.3,nan,11.7,nan
2013/02/06,-7.9,-6.0,-6.9,-6.7,6.1,95.6,nan,2.7,198
2013/02/07,-10.2,-7.0,-8.6,-8.5,6.1,95.5,nan,2.0,nan
2013/02/08,-8.2,-5.3,-6.8,-6.6,6.1,96.8,nan,4.0,nan
2013/02/09,-7.5,-3.2,-5.4,-5.5,6.1,97.1,nan,nan,nan
2013/02/10,-8.4,-3.7,-6.0,-6.1,6.1,96.5,nan,4.9,nan
2013/02/11,-9.8,-7.2,-8.5,-8.2,6.1,95.7,nan,3.1,nan
2013/02/12,-14.2,-7.6,-10.9,-11.1,6.0,93.6,nan,nan,nan
2013/02/13,-14.0,-7.8,-10.9,-10.4,6.0,94.2,nan,nan,nan
2013/02/14,-8.9,-4.1,-6.5,-6.1,6.1,96.3,nan,6.8,nan
2013/02/15,-7.0,-3.9,-5.4,-5.1,6.1,96.4,nan,4.7,nan
2013/02/16,-11.7,-6.8,-9.3,-8.5,6.1,95.4,nan,nan,nan
2013/02/17,-12.1,-8.9,-10.5,-10.8,6.0,92.2,nan,nan,nan
2013/02/18,-8.9,-6.3,-7.6,-7.8,6.0,92.6,nan,4.1,116
2013/02/19,-9.0,-7.7,-8.3,-8.3,6.0,94.0,nan,3.1,nan
2013/02/20,-9.1,-7.8,-8.5,-8.4,6.0,90.9,nan,7.1,nan
2013/02/21,-9.7,-7.6,-8.6,-8.4,6.0,88.8,nan,7.4,nan
2013/02/22,-9.8,-7.0,-8.4,-8.8,6.0,88.1,nan,nan,nan
2013/02/23,-11.8,-8.9,-10.4,-10.4,6.0,94.0,nan,nan,nan
2013/02/24,-11.7,-8.6,-10.1,-10.3,6.0,92.8,nan,2.1,207
2013/02/25,-13.9,-10.4,-12.1,-11.9,5.9,84.1,nan,3.7,nan
2013/02/26,-10.3,-7.7,-9.0,-8.9,6.0,84.2,nan,9.3,98
2013/02/27,-9.4,-7.8,-8.6,-8.4,6.0,91.6,nan,10.1,nan
2013/02/28,-8.8,-6.2,-7.5,-7.4,6.0,92.4,nan,7.7,nan
2013/03/01,-9.3,-7.1,-8.2,-8.1,6.0,95.1,nan,4.1,181
2013/03/02,-11.2,-4.9,-8.1,-9.2,6.0,77.2,nan,2.7,nan
2013/03/03,-11.7,-8.3,-10.0,-9.9,6.0,88.5,nan,1.9,nan
2013/03/04,-10.8,-7.1,-8.9,-9.1,6.0,36.7,nan,4.6,nan
2013/03/05,-9.3,-2.0,-5.6,-6.5,5.9,16.7,nan,1.9,nan
2013/03/06,-7.5,-2.3,-4.9,-5.8,5.9,32.8,nan,1.4,69
2013/03/07,-8.2,0.6,-3.8,-5.4,5.9,56.1,nan,2.3,nan
2013/03/08,-9.3,-5.7,-7.5,-7.7,5.9,69.7,nan,2.6,186
2013/03/09,-8.0,-5.7,-6.9,-7.2,6.0,89.7,nan,3.4,167
2013/03/10,-11.0,-7.9,-9.4,-9.1,6.0,94.4,nan,1.4,nan
2013/03/11,-11.9,-8.9,-10.4,-10.1,6.0,93.6,nan,3.2,136
2013/03/12,-19.3,-11.3,-15.3,-15.7,5.9,83.0,nan,19.9,nan
2013/03/13,-20.2,-16.7,-18.5,-19.1,5.8,73.8,nan,12.5,nan
2013/03/14,-19.2,-14.5,-16.8,-16.7,5.9,78.4,nan,11.9,nan
2013/03/15,-18.2,-7.9,-13.1,-11.1,5.9,86.3,nan,6.1,nan
2013/03/16,-14.0,-8.4,-11.2,-11.6,6.0,89.9,nan,1.6,nan
2013/03/17,-18.9,-14.2,-16.6,-17.1,5.9,68.8,nan,3.8,nan
2013/03/18,-19.6,-11.3,-15.5,-15.1,5.9,58.9,nan,2.7,nan
2013/03/19,-17.8,-10.4,-14.1,-13.1,5.9,80.1,nan,4.2,nan
2013/03/20,-20.1,-17.2,-18.6,-18.6,5.9,71.0,nan,10.1,nan
2013/03/21,-18.8,-11.1,-15.0,-15.9,5.9,74.0,nan,3.2,77
2013/03/22,-14.9,-12.8,-13.9,-14.0,5.9,81.1,nan,1.9,258
2013/03/23,-13.9,-9.6,-11.8,-11.8,6.0,85.3,nan,1.7,168
2013/03/24,-9.8,-4.5,-7.2,-6.9,6.0,91.2,nan,4.3,nan
2013/03/25,-8.8,-4.5,-6.6,-5.8,6.0,93.0,nan,8.4,nan
2013/03/26,-12.4,-8.8,-10.6,-10.9,6.0,93.7,nan,5.9,nan
2013/03/27,-13.6,-6.7,-10.2,-11.1,6.0,92.3,nan,1.0,nan
2013/03/28,-14.7,-7.0,-10.8,-11.6,5.9,88.7,nan,1.4,nan
2013/03/29,-13.3,-4.6,-9.0,-9.7,6.0,90.5,nan,2.2,nan
2013/03/30,-8.7,-1.9,-5.3,-5.9,6.1,94.0,nan,3.3,nan
2013/03/31,-8.1,-3.0,-5.6,-5.9,6.0,64.3,nan,1.7,nan
2013/04/01,-9.2,-5.3,-7.3,-6.6,6.1,90.6,nan,4.5,nan
2013/04/02,-10.2,-4.9,-7.5,-8.0,6.0,95.6,nan,nan,nan
2013/04/03,-11.4,-5.0,-8.2,-9.8,6.0,94.4,nan,nan,nan
2013/04/04,-14.5,-10.2,-12.3,-12.7,5.8,75.4,nan,13.9,nan
2013/04/05,-15.7,-7.7,-11.7,-12.4,5.9,77.6,nan,7.9,nan
2013/04/06,-7.7,-1.2,-4.5,-3.8,6.1,88.5,nan,5.9,nan
2013/04/07,-7.6,-2.0,-4.8,-5.2,6.0,75.2,nan,3.4,nan
2013/04/08,-7.6,-4.5,-6.1,-5.7,6.0,86.9,nan,9.3,nan
2013/04/09,-11.7,-3.7,-7.7,-6.0,6.0,94.9,nan,10.2,168
2013/04/10,-12.9,-10.5,-11.7,-11.8,6.0,92.7,nan,3.7,231
2013/04/11,-13.3,-8.6,-11.0,-11.7,6.0,92.7,nan,3.5,nan
2013/04/12,-12.0,-9.4,-10.7,-10.8,5.9,86.0,nan,14.5,nan
2013/04/13,-11.8,-8.9,-10.3,-10.2,5.9,77.6,nan,11.9,nan
2013/04/14,-9.7,-7.2,-8.5,-8.6,6.0,75.1,nan,9.5,nan
2013/04/15,-8.8,-3.0,-5.9,-7.0,6.0,75.6,nan,3.4,103
2013/04/16,-8.0,-7.4,-7.7,-7.7,6.0,78.0,nan,5.2,nan
2013/04/17,-8.4,-5.2,-6.8,-6.4,6.0,90.7,nan,5.8,nan
2013/04/18,-10.7,-5.2,-8.0,-8.0,6.0,87.1,nan,3.1,nan
2013/04/19,-14.2,-8.8,-11.5,-11.8,5.9,69.3,nan,2.4,267
2013/04/20,-12.8,-8.8,-10.8,-10.7,5.9,66.9,nan,5.2,nan
2013/04/21,-10.2,-4.5,-7.3,-8.0,5.9,58.0,nan,1.5,nan
2013/04/22,-8.6,-6.0,-7.3,-7.4,6.0,85.5,nan,1.8,247
2013/04/23,-8.2,0.5,-3.8,-3.9,5.9,66.6,nan,1.7,328
2013/04/24,-5.2,-1.5,-3.3,-3.6,6.0,98.2,nan,2.6,nan
2013/04/25,-6.1,-2.0,-4.0,-4.5,6.0,97.9,nan,2.1,nan
2013/04/26,-8.3,-5.7,-7.0,-6.5,6.0,95.1,nan,4.6,nan
2013/04/27,-9.7,-3.7,-6.7,-7.8,6.0,93.3,nan,2.7,nan
2013/04/28,-15.8,-7.9,-11.8,-12.0,6.0,82.6,nan,9.9,nan
2013/04/29,-17.1,-10.3,-13.7,-14.1,5.9,63.9,nan,7.8,nan
2013/04/30,-14.0,-8.8,-11.4,-11.0,6.0,86.1,nan,2.4,242
2013/05/01,-8.8,-3.0,-5.9,-6.1,6.0,90.6,nan,9.0,nan
2013/05/02,-3.6,-1.4,-2.5,-2.6,6.1,99.1,nan,4.5,nan
2013/05/03,-3.8,-0.8,-2.3,-2.2,6.1,99.3,nan,4.9,nan
2013/05/04,-1.3,1.4,0.1,0.3,6.0,98.2,nan,6.3,nan
2013/05/05,-2.7,-0.1,-1.4,-1.4,6.0,95.3,nan,4.3,nan
2013/05/06,-4.9,1.7,-1.6,-2.2,6.0,91.9,nan,0.9,273
2013/05/07,-5.6,5.6,-0.0,1.0,6.0,42.2,nan,0.8,297
2013/05/08,0.3,8.6,4.5,3.3,6.0,27.9,nan,1.9,nan
2013/05/09,0.0,4.7,2.4,1.9,6.0,39.6,nan,6.1,nan
2013/05/10,2.1,8.0,5.0,4.8,6.0,39.6,nan,4.2,nan
2013/05/11,0.5,4.0,2.2,2.2,6.1,84.1,nan,5.3,124
2013/05/12,-0.6,3.1,1.3,0.7,6.1,84.4,nan,2.4,180
2013/05/13,-2.3,-0.5,-1.4,-1.2,6.1,92.4,nan,4.4,174
2013/05/14,-3.2,-0.9,-2.1,-2.3,6.1,97.5,nan,2.9,206
2013/05/15,-5.3,-0.3,-2.8,-2.7,6.1,97.7,nan,3.1,nan
2013/05/16,-5.3,-0.8,-3.1,-2.7,6.1,82.9,nan,3.8,nan
2013/05/17,-1.9,0.5,-0.7,-0.6,6.1,87.8,nan,6.3,nan
2013/05/18,-7.5,-1.0,-4.2,-2.6,6.1,93.5,nan,6.3,nan
2013/05/19,-9.0,-1.5,-5.2,-5.9,6.0,96.4,nan,nan,nan
2013/05/20,-10.3,-6.2,-8.2,-8.0,6.0,81.0,nan,6.9,39
2013/05/21,-8.0,-0.3,-4.2,-4.8,6.0,71.3,nan,17.7,nan
2013/05/22,-3.2,2.8,-0.2,-1.2,6.1,74.4,nan,6.0,nan
2013/05/23,-2.7,4.3,0.8,1.9,6.1,54.2,nan,7.5,nan
2013/05/24,3.5,6.2,4.8,4.5,6.1,64.9,nan,8.7,nan
