2625	7/8/22	19:15:03	6		
2626	7/8/22	19:30:03	4.8		
2627	7/8/22	19:45:03	4.9		
2628	7/8/22	20:00:03	4.7		
2629	7/8/22	20:15:03	4.7		
2630	7/8/22	20:30:03	4.2		
2631	7/8/22	20:45:03	4.7		
2632	7/8/22	21:00:03	4.4		
2633	7/8/22	21:15:03	4.1		
2634	7/8/22	21:30:03	4.6		
2635	7/8/22	21:45:03	2.7		
2636	7/8/22	22:00:03	2.8		
2637	7/8/22	22:15:03	3.2		
2638	7/8/22	22:30:03	2.8		
2639	7/8/22	22:45:03	2.8		
2640	7/8/22	23:00:03	2.1		
2641	7/8/22	23:15:03	2.9		
2642	7/8/22	23:30:03	3.3		
2643	7/8/22	23:45:03	4		
2644	7/9/22	0:00:03	2.9		
2645	7/9/22	0:15:03	2.3		
2646	7/9/22	0:30:03	2.4		
2647	7/9/22	0:45:03	2.2		
2648	7/9/22	1:00:03	1.9		
2649	7/9/22	1:15:03	3.5		
2650	7/9/22	1:30:03	2.3		
2651	7/9/22	1:45:03	2.9		
2652	7/9/22	2:00:03	3.2		
2653	7/9/22	2:15:03	3		
2654	7/9/22	2:30:03	3		
2655	7/9/22	2:45:03	2.3		
2656	7/9/22	3:00:03	3		
2657	7/9/22	3:15:03	3.8		
2658	7/9/22	3:30:03	3.2		
2659	7/9/22	3:45:03	2.7		
2660	7/9/22	4:00:03	3.7		
2661	7/9/22	4:15:03	2.5		
2662	7/9/22	4:30:03	3.2		
2663	7/9/22	4:45:03	3.5		
2664	7/9/22	5:00:03	2.2		
2665	7/9/22	5:15:03	2.8		
2666	7/9/22	5:30:03	4.1		
2667	7/9/22	5:45:03	3.4		
2668	7/9/22	6:00:03	4.4		
2669	7/9/22	6:15:03	4.7		
2670	7/9/22	6:30:03	3.8		
2671	7/9/22	6:45:03	4.9		
2672	7/9/22	7:00:03	4.4		
2673	7/9/22	7:15:03	5.4		
2674	7/9/22	7:30:03	6		
2675	7/9/22	7:45:03	5.2		
2676	7/9/22	8:00:03	6.2		
2677	7/9/22	8:15:03	7.1		
2678	7/9/22	8:30:03	6.7		
2679	7/9/22	8:45:03	9.9		
2680	7/9/22	9:00:03	11.8		
2681	7/9/22	9:15:03	11.3		
2682	7/9/22	9:30:03	12.2		
2683	7/9/22	9:45:03	13.9		
2684	7/9/22	10:00:03	12.6		
2685	7/9/22	10:15:03	17.4		
2686	7/9/22	10:30:03	15.6		
2687	7/9/22	10:45:03	13.2		
2688	7/9/22	11:00:03	14.2		
2689	7/9/22	11:15:03	17.7		
2690	7/9/22	11:30:03	18.1		
2691	7/9/22	11:45:03	13.7		
2692	7/9/22	12:00:03	13.3		
2693	7/9/22	12:15:03	16.1		
2694	7/9/22	12:30:03	11.5		
2695	7/9/22	12:45:03	12.4		
2696	7/9/22	13:00:03	14.5		
2697	7/9/22	13:15:03	16.1		
2698	7/9/22	13:30:03	14.7		
2699	7/9/22	13:45:03	14.8		
2700	7/9/22	14:00:03	13.3		
2701	7/9/22	14:15:03	12.4		
2702	7/9/22	14:30:03	13.2		
2703	7/9/22	14:45:03	13.1		
2704	7/9/22	15:00:03	14.8		
2705	7/9/22	15:15:03	13.8		
2706	7/9/22	15:30:03	15.2		
2707	7/9/22	15:45:03	14.7		
2708	7/9/22	16:00:03	15		
2709	7/9/22	16:15:03	12.3		
2710	7/9/22	16:30:03	11.3		
2711	7/9/22	16:45:03	9.2		
2712	7/9/22	17:00:03	8.4		
2713	7/9/22	17:15:03	9.1		
2714	7/9/22	17:30:03	9.8		
2715	7/9/22	17:45:03	7.7		
2716	7/9/22	18:00:03	8.7		
2717	7/9/22	18:15:03	8.4		
2718	7/9/22	18:30:03	7.1		
2719	7/9/22	18:45:03	7.9		
2720	7/9/22	19:00:03	7.3		
2721	7/9/22	19:15:03	6.5		
2722	7/9/22	19:30:03	4.6		
2723	7/9/22	19:45:03	4.1		
2724	7/9/22	20:00:03	3		
2725	7/9/22	20:15:03	3.2		
2726	7/9/22	20:30:03	3.9		
2727	7/9/22	20:45:03	4.5		
2728	7/9/22	21:00:03	3.7		
2729	7/9/22	21:15:03	4.7		
2730	7/9/22	21:30:03	3.9		
2731	7/9/22	21:45:03	3.9		
2732	7/9/22	22:00:03	3.7		
2733	7/9/22	22:15:03	4.1		
2734	7/9/22	22:30:03	4.1		
2735	7/9/22	22:45:03	3.9		
2736	7/9/22	23:00:03	4.1		
2737	7/9/22	23:15:03	4.7		
2738	7/9/22	23:30:03	4.7		
2739	7/9/22	23:45:03	4.5		
2740	7/10/22	0:00:03	4.8		
2741	7/10/22	0:15:03	4		
2742	7/10/22	0:30:03	4.7		
2743	7/10/22	0:45:03	4		
2744	7/10/22	1:00:03	3.2		
2745	7/10/22	1:15:03	3.7		
2746	7/10/22	1:30:03	3.7		
2747	7/10/22	1:45:03	3.5		
2748	7/10/22	2:00:03	3		
2749	7/10/22	2:15:03	2.6		
2750	7/10/22	2:30:03	2.1		
2751	7/10/22	2:45:03	3.3		
2752	7/10/22	3:00:03	3.8		
2753	7/10/22	3:15:03	4.7		
2754	7/10/22	3:30:03	2.5		
2755	7/10/22	3:45:03	3.6		
2756	7/10/22	4:00:03	3.4		
2757	7/10/22	4:15:03	4.1		
2758	7/10/22	4:30:03	3.8		
2759	7/10/22	4:45:03	4		
2760	7/10/22	5:00:03	4.4		
2761	7/10/22	5:15:03	4.6		
2762	7/10/22	5:30:03	4.7		
2763	7/10/22	5:45:03	4.6		
2764	7/10/22	6:00:03	4.1		
2765	7/10/22	6:15:03	4.9		
2766	7/10/22	6:30:03	4.3		
2767	7/10/22	6:45:03	4.9		
2768	7/10/22	7:00:03	5		
2769	7/10/22	7:15:03	6		
2770	7/10/22	7:30:03	4.7		
2771	7/10/22	7:45:03	5.5		
2772	7/10/22	8:00:03	5.1		
2773	7/10/22	8:15:03	7.1		
2774	7/10/22	8:30:03	7.2		
2775	7/10/22	8:45:03	7.8		
2776	7/10/22	9:00:03	9		
2777	7/10/22	9:15:03	9		
2778	7/10/22	9:30:03	8.1		
2779	7/10/22	9:45:03	8.2		
2780	7/10/22	10:00:03	9.6		
2781	7/10/22	10:15:03	10.8		
2782	7/10/22	10:30:03	9.3		
2783	7/10/22	10:45:03	9.4		
2784	7/10/22	11:00:03	11.4		
2785	7/10/22	11:15:03	10.9		
2786	7/10/22	11:30:03	11.7		
2787	7/10/22	11:45:03	9.8		
2788	7/10/22	12:00:03	8.7		
2789	7/10/22	12:15:03	11.3		
2790	7/10/22	12:30:03	13.3		
2791	7/10/22	12:45:03	13.3		
2792	7/10/22	13:00:03	13.3		
2793	7/10/22	13:15:03	11.2		
2794	7/10/22	13:30:03	11.6		
2795	7/10/22	13:45:03	9.9		
2796	7/10/22	14:00:03	7.8		
2797	7/10/22	14:15:03	8.1		
2798	7/10/22	14:30:03	11.6		
2799	7/10/22	14:45:03	9.5		
2800	7/10/22	15:00:03	6.9		
2801	7/10/22	15:15:03	6.9		
2802	7/10/22	15:30:03	6.5		
2803	7/10/22	15:45:03	7.1		
2804	7/10/22	16:00:03	8.7		
2805	7/10/22	16:15:03	7.3		
2806	7/10/22	16:30:03	8.3		
2807	7/10/22	16:45:03	8.1		
2808	7/10/22	17:00:03	7.8		
2809	7/10/22	17:15:03	7.1		
2810	7/10/22	17:30:03	7.4		
