"Plot Title: 10573753"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10573753, SEN S/N: 10567019, LBL: T1)","Temp, °F (LGR S/N: 10573753, SEN S/N: 10993622, LBL: T2)","Temp, °F (LGR S/N: 10573753, SEN S/N: 21247484, LBL: Tair)","RH, % (LGR S/N: 10573753, SEN S/N: 21247484, LBL: RH)"
854,06/20/22 10:15:01 AM,39.549,40.298,39.803,95.868
855,06/20/22 10:30:01 AM,39.830,40.204,40.035,95.737
856,06/20/22 10:45:01 AM,40.345,41.043,40.672,94.452
857,06/20/22 11:00:01 AM,41.043,41.970,41.155,93.480
858,06/20/22 11:15:01 AM,41.970,43.716,42.168,91.037
859,06/20/22 11:30:01 AM,42.017,44.809,42.510,88.959
860,06/20/22 11:45:01 AM,41.508,43.214,42.116,90.434
861,06/20/22 12:00:01 PM,41.322,42.064,41.695,91.711
862,06/20/22 12:15:01 PM,41.322,41.554,41.666,92.078
863,06/20/22 12:30:01 PM,40.951,40.532,41.479,92.549
864,06/20/22 12:45:01 PM,41.322,41.416,42.082,91.910
865,06/20/22 01:00:01 PM,40.764,41.648,41.860,91.203
866,06/20/22 01:15:01 PM,41.137,42.892,42.613,89.097
867,06/20/22 01:30:01 PM,41.184,41.648,42.226,91.255
868,06/20/22 01:45:01 PM,42.341,43.488,43.698,88.585
869,06/20/22 02:00:01 PM,42.755,43.671,43.902,88.199
870,06/20/22 02:15:01 PM,42.156,41.508,43.486,89.407
871,06/20/22 02:30:01 PM,41.322,39.407,42.102,93.571
872,06/20/22 02:45:01 PM,41.277,38.700,41.875,94.917
873,06/20/22 03:00:01 PM,41.416,38.700,42.105,94.777
874,06/20/22 03:15:01 PM,41.878,39.031,42.535,94.560
875,06/20/22 03:30:01 PM,42.156,39.736,42.975,92.815
876,06/20/22 03:45:01 PM,42.616,40.158,43.664,91.164
877,06/20/22 04:00:01 PM,42.525,40.345,43.732,91.293
878,06/20/22 04:15:01 PM,41.787,38.084,42.530,94.301
879,06/20/22 04:30:01 PM,42.294,38.179,42.651,93.419
880,06/20/22 04:45:01 PM,42.294,40.392,42.714,93.706
881,06/20/22 05:00:01 PM,42.386,41.369,42.964,92.410
882,06/20/22 05:15:01 PM,42.109,41.832,42.472,94.560
883,06/20/22 05:30:01 PM,41.648,40.626,41.821,96.284
884,06/20/22 05:45:01 PM,41.693,40.345,41.927,95.573
885,06/20/22 06:00:01 PM,40.951,39.407,41.270,96.620
886,06/20/22 06:15:01 PM,40.858,39.596,41.189,96.597
887,06/20/22 06:30:01 PM,40.672,40.204,40.793,97.667
888,06/20/22 06:45:01 PM,40.811,40.626,41.212,96.602
889,06/20/22 07:00:01 PM,40.626,40.905,40.667,98.863
890,06/20/22 07:15:01 PM,40.204,38.464,40.176,99.911
891,06/20/22 07:30:01 PM,40.158,39.078,40.170,99.974
892,06/20/22 07:45:01 PM,39.924,37.751,39.915,99.997
893,06/20/22 08:00:01 PM,39.830,37.225,39.780,99.997
894,06/20/22 08:15:01 PM,39.690,37.179,39.596,99.997
895,06/20/22 08:30:01 PM,39.783,36.842,39.717,99.997
896,06/20/22 08:45:01 PM,39.830,37.035,39.785,99.997
897,06/20/22 09:00:01 PM,39.690,36.554,39.582,99.997
898,06/20/22 09:15:01 PM,39.643,36.554,39.582,99.997
899,06/20/22 09:30:01 PM,39.407,36.266,39.360,99.997
900,06/20/22 09:45:01 PM,39.313,36.361,39.283,99.997
901,06/20/22 10:00:01 PM,38.984,36.025,38.964,99.997
902,06/20/22 10:15:01 PM,38.937,35.879,38.881,99.997
903,06/20/22 10:30:01 PM,39.267,36.217,39.214,99.997
904,06/20/22 10:45:01 PM,39.313,36.361,39.240,99.997
905,06/20/22 11:00:01 PM,39.124,36.025,39.105,99.997
906,06/20/22 11:15:01 PM,38.937,36.025,38.892,99.997
907,06/20/22 11:30:01 PM,38.606,35.879,38.583,99.997
908,06/20/22 11:45:01 PM,38.415,35.782,38.365,99.997
909,06/21/22 12:00:01 AM,37.942,35.541,37.888,99.997
910,06/21/22 12:15:01 AM,37.513,35.200,37.483,99.997
911,06/21/22 12:30:01 AM,37.179,35.006,37.159,99.997
912,06/21/22 12:45:01 AM,36.795,34.713,36.826,99.997
913,06/21/22 01:00:01 AM,36.554,34.615,36.711,99.997
914,06/21/22 01:15:01 AM,36.217,34.419,36.257,99.997
915,06/21/22 01:30:01 AM,36.025,34.320,36.151,99.997
916,06/21/22 01:45:01 AM,35.782,34.027,35.973,99.997
917,06/21/22 02:00:01 AM,35.541,33.732,35.784,99.997
918,06/21/22 02:15:01 AM,35.152,33.237,35.384,99.997
919,06/21/22 02:30:01 AM,34.957,33.138,35.172,99.971
920,06/21/22 02:45:01 AM,35.006,33.237,35.161,99.997
921,06/21/22 03:00:01 AM,35.006,33.188,35.143,99.997
922,06/21/22 03:15:01 AM,34.957,33.237,35.065,99.997
923,06/21/22 03:30:01 AM,34.761,33.039,34.833,99.997
924,06/21/22 03:45:01 AM,34.858,33.237,34.896,99.997
925,06/21/22 04:00:01 AM,34.810,33.188,34.833,99.997
926,06/21/22 04:15:01 AM,34.761,33.089,34.842,99.997
927,06/21/22 04:30:01 AM,34.858,33.435,34.871,99.997
928,06/21/22 04:45:01 AM,34.907,33.584,34.885,99.997
929,06/21/22 05:00:01 AM,34.858,33.584,34.828,99.997
930,06/21/22 05:15:01 AM,34.761,33.732,34.675,99.997
931,06/21/22 05:30:01 AM,34.810,34.027,34.939,99.997
932,06/21/22 05:45:01 AM,34.907,34.075,34.988,99.997
933,06/21/22 06:00:01 AM,35.152,34.371,35.190,99.997
934,06/21/22 06:15:01 AM,35.200,35.006,35.209,99.997
935,06/21/22 06:30:01 AM,35.928,35.589,35.938,99.228
936,06/21/22 06:45:01 AM,35.638,35.879,35.677,99.881
937,06/21/22 07:00:01 AM,36.169,36.410,36.073,99.055
938,06/21/22 07:15:01 AM,36.459,37.225,36.527,98.080
939,06/21/22 07:30:01 AM,37.274,39.124,36.774,98.151
940,06/21/22 07:45:01 AM,38.322,42.156,37.719,95.201
941,06/21/22 08:00:01 AM,41.554,46.436,40.393,87.321
942,06/21/22 08:15:01 AM,43.534,48.227,41.695,85.711
943,06/21/22 08:30:01 AM,42.755,50.356,42.395,79.477
944,06/21/22 08:45:01 AM,44.173,50.223,42.496,79.615
945,06/21/22 09:00:01 AM,41.832,47.647,41.088,81.851
946,06/21/22 09:15:01 AM,47.109,52.203,44.809,75.750
947,06/21/22 09:30:01 AM,43.624,48.628,42.917,75.868
948,06/21/22 09:45:01 AM,41.463,46.211,41.034,79.771
949,06/21/22 10:00:01 AM,38.606,40.532,38.453,85.840
950,06/21/22 10:15:01 AM,37.702,38.464,37.652,87.962
951,06/21/22 10:30:01 AM,36.072,36.410,36.363,92.201
952,06/21/22 10:45:01 AM,35.733,36.410,36.291,92.355
953,06/21/22 11:00:01 AM,35.492,35.976,36.232,92.197
954,06/21/22 11:15:01 AM,36.795,39.313,37.632,89.050
955,06/21/22 11:30:01 AM,37.609,41.416,39.123,85.255
956,06/21/22 11:45:01 AM,38.368,42.708,39.997,82.454
957,06/21/22 12:00:01 PM,40.392,46.211,42.042,77.987
958,06/21/22 12:15:01 PM,38.273,45.851,40.615,79.284
959,06/21/22 12:30:01 PM,39.596,46.526,40.543,80.925
960,06/21/22 12:45:01 PM,44.400,54.648,45.748,69.400
961,06/21/22 01:00:01 PM,41.601,55.602,43.495,72.287
962,06/21/22 01:15:01 PM,43.488,57.893,45.435,69.157
963,06/21/22 01:30:01 PM,49.471,62.105,49.494,62.081
964,06/21/22 01:45:01 PM,45.806,61.419,46.420,65.069
965,06/21/22 02:00:01 PM,43.624,56.901,42.733,75.145
966,06/21/22 02:15:01 PM,45.941,63.990,44.186,72.348
967,06/21/22 02:30:01 PM,45.036,63.732,43.655,73.677
968,06/21/22 02:45:01 PM,44.719,62.919,43.110,75.874
969,06/21/22 03:00:01 PM,45.354,63.219,43.867,75.370
970,06/21/22 03:15:01 PM,47.602,67.199,45.883,71.870
971,06/21/22 03:30:01 PM,47.914,66.857,47.935,66.120
972,06/21/22 03:45:01 PM,49.692,60.433,47.370,67.864
973,06/21/22 04:00:01 PM,44.719,55.472,44.152,75.973
974,06/21/22 04:15:01 PM,45.761,55.776,43.750,74.611
975,06/21/22 04:30:01 PM,45.534,55.299,43.930,75.277
976,06/21/22 04:45:01 PM,41.369,51.984,41.358,79.734
977,06/21/22 05:00:01 PM,39.360,46.841,38.714,87.364
978,06/21/22 05:15:01 PM,39.173,44.946,38.318,88.998
979,06/21/22 05:30:01 PM,38.984,45.082,38.250,90.878
980,06/21/22 05:45:01 PM,42.109,50.047,40.257,84.991
981,06/21/22 06:00:01 PM,48.137,56.426,43.968,76.967
982,06/21/22 06:15:01 PM,38.700,47.334,38.390,88.232
983,06/21/22 06:30:01 PM,38.084,44.082,37.420,92.457
984,06/21/22 06:45:01 PM,36.698,41.648,36.662,94.569
985,06/21/22 07:00:01 PM,36.025,39.596,35.904,96.876
986,06/21/22 07:15:01 PM,35.685,38.037,35.485,98.956
987,06/21/22 07:30:01 PM,35.200,36.459,35.083,99.910
988,06/21/22 07:45:01 PM,35.541,37.369,35.379,98.795
989,06/21/22 08:00:01 PM,36.698,41.832,36.507,94.545
990,06/21/22 08:15:01 PM,35.782,38.273,35.740,96.597
991,06/21/22 08:30:01 PM,35.395,36.459,35.325,97.494
992,06/21/22 08:45:01 PM,35.103,35.638,35.002,97.684
993,06/21/22 09:00:01 PM,34.858,35.541,34.765,98.152
994,06/21/22 09:15:01 PM,34.615,34.468,34.612,99.638
995,06/21/22 09:30:01 PM,34.320,33.978,34.331,99.997
996,06/21/22 09:45:01 PM,34.174,33.681,34.124,99.997
997,06/21/22 10:00:01 PM,34.124,33.386,34.133,99.997
998,06/21/22 10:15:01 PM,34.174,33.039,34.138,99.997
999,06/21/22 10:30:01 PM,34.371,33.287,34.331,99.997
1000,06/21/22 10:45:01 PM,34.419,33.336,34.356,99.997
1001,06/21/22 11:00:01 PM,34.419,33.386,34.360,99.997
1002,06/21/22 11:15:01 PM,34.371,33.336,34.336,99.997
1003,06/21/22 11:30:01 PM,34.468,33.386,34.437,99.997
1004,06/21/22 11:45:01 PM,34.272,33.287,34.230,99.997
1005,06/22/22 12:00:01 AM,34.468,33.336,34.380,99.997
1006,06/22/22 12:15:01 AM,34.516,33.386,34.466,99.997
1007,06/22/22 12:30:01 AM,34.565,33.435,34.529,99.997
1008,06/22/22 12:45:01 AM,34.516,33.435,34.471,99.997
1009,06/22/22 01:00:01 AM,34.516,33.435,34.462,99.997
1010,06/22/22 01:15:01 AM,34.516,33.435,34.491,99.997
1011,06/22/22 01:30:01 AM,34.320,33.287,34.282,99.997
1012,06/22/22 01:45:01 AM,34.272,33.188,34.225,99.997
1013,06/22/22 02:00:01 AM,34.371,33.336,34.322,99.997
1014,06/22/22 02:15:01 AM,34.713,33.584,34.630,99.997
1015,06/22/22 02:30:01 AM,34.810,33.633,34.750,99.997
1016,06/22/22 02:45:01 AM,34.907,33.732,34.862,99.997
1017,06/22/22 03:00:01 AM,34.957,33.831,34.885,99.997
1018,06/22/22 03:15:01 AM,35.006,33.879,34.959,99.997
1019,06/22/22 03:30:01 AM,34.957,33.831,34.896,99.997
1020,06/22/22 03:45:01 AM,34.858,33.780,34.804,99.997
1021,06/22/22 04:00:01 AM,34.907,33.780,34.839,99.997
1022,06/22/22 04:15:01 AM,34.761,33.732,34.704,99.997
1023,06/22/22 04:30:01 AM,34.664,33.681,34.583,99.997
1024,06/22/22 04:45:01 AM,34.713,33.928,34.655,99.997
1025,06/22/22 05:00:01 AM,34.761,33.928,34.713,99.997
1026,06/22/22 05:15:01 AM,34.223,32.392,34.254,99.997
1027,06/22/22 05:30:01 AM,33.584,32.193,33.843,99.997
1028,06/22/22 05:45:01 AM,32.742,32.092,33.346,99.997
1029,06/22/22 06:00:01 AM,32.293,32.092,33.125,99.997
1030,06/22/22 06:15:01 AM,32.243,32.092,32.956,99.997
1031,06/22/22 06:30:01 AM,32.342,32.142,33.202,99.997
1032,06/22/22 06:45:01 AM,32.443,32.392,33.174,99.997
1033,06/22/22 07:00:01 AM,32.891,32.841,33.318,99.997
1034,06/22/22 07:15:01 AM,33.584,33.928,33.912,99.997
1035,06/22/22 07:30:01 AM,34.027,34.419,34.133,99.997
1036,06/22/22 07:45:01 AM,34.272,35.152,34.268,99.997
1037,06/22/22 08:00:01 AM,34.468,35.249,34.308,99.997
1038,06/22/22 08:15:01 AM,35.638,37.609,35.514,98.549
1039,06/22/22 08:30:01 AM,35.685,37.081,35.537,99.182
1040,06/22/22 08:45:01 AM,35.733,37.274,35.717,98.647
1041,06/22/22 09:00:01 AM,36.266,38.511,36.324,97.704
1042,06/22/22 09:15:01 AM,35.928,37.369,35.904,99.402
1043,06/22/22 09:30:01 AM,38.084,41.878,37.641,94.932
1044,06/22/22 09:45:01 AM,41.090,47.557,40.687,88.794
1045,06/22/22 10:00:01 AM,42.525,51.589,41.864,83.505
1046,06/22/22 10:15:01 AM,40.485,52.772,40.282,86.867
1047,06/22/22 10:30:01 AM,40.064,53.078,40.287,86.899
1048,06/22/22 10:45:01 AM,40.719,52.115,40.257,89.050
1049,06/22/22 11:00:01 AM,39.877,52.378,40.262,87.201
1050,06/22/22 11:15:01 AM,40.626,51.237,40.528,88.440
1051,06/22/22 11:30:01 AM,42.247,54.561,42.805,83.618
1052,06/22/22 11:45:01 AM,42.386,54.430,42.613,84.199
1053,06/22/22 12:00:01 PM,42.478,56.642,41.967,84.735
1054,06/22/22 12:15:01 PM,49.249,66.344,46.414,77.807
1055,06/22/22 12:30:01 PM,48.895,68.185,46.782,72.224
1056,06/22/22 12:45:01 PM,45.896,64.503,44.204,77.890
1057,06/22/22 01:00:01 PM,46.974,65.059,43.727,80.031
1058,06/22/22 01:15:01 PM,46.841,64.717,43.601,78.933
1059,06/22/22 01:30:01 PM,52.817,68.185,46.960,73.774
1060,06/22/22 01:45:01 PM,48.717,68.099,44.431,78.645
1061,06/22/22 02:00:01 PM,53.427,79.173,48.335,69.560
1062,06/22/22 02:15:01 PM,59.916,82.530,51.966,64.923
1063,06/22/22 02:30:01 PM,46.751,68.913,45.754,73.892
1064,06/22/22 02:45:01 PM,48.272,68.742,45.117,77.818
1065,06/22/22 03:00:01 PM,43.030,59.616,42.120,83.027
1066,06/22/22 03:15:01 PM,46.616,68.527,44.118,81.866
1067,06/22/22 03:30:01 PM,49.428,68.698,44.973,79.036
1068,06/22/22 03:45:01 PM,46.031,63.090,43.133,82.309
1069,06/22/22 04:00:01 PM,53.515,73.688,47.077,76.745
1070,06/22/22 04:15:01 PM,54.648,74.338,48.369,71.542
1071,06/22/22 04:30:01 PM,47.736,60.217,44.051,80.214
1072,06/22/22 04:45:01 PM,55.386,70.029,48.906,74.038
1073,06/22/22 05:00:01 PM,47.602,66.000,44.470,77.464
1074,06/22/22 05:15:01 PM,45.534,58.411,42.733,84.625
1075,06/22/22 05:30:01 PM,47.602,64.117,43.689,81.472
1076,06/22/22 05:45:01 PM,41.970,56.512,41.338,87.424
1077,06/22/22 06:00:01 PM,41.693,54.865,40.537,89.641
1078,06/22/22 06:15:01 PM,42.708,60.174,41.290,84.808
1079,06/22/22 06:30:01 PM,43.167,52.992,42.246,84.422
1080,06/22/22 06:45:01 PM,48.360,62.276,45.340,80.426
1081,06/22/22 07:00:01 PM,43.534,54.561,41.542,85.275
1082,06/22/22 07:15:01 PM,45.036,54.343,42.067,84.849
1083,06/22/22 07:30:01 PM,38.984,44.037,38.453,94.122
1084,06/22/22 07:45:01 PM,38.368,40.626,38.381,97.020
1085,06/22/22 08:00:01 PM,37.989,40.998,38.071,97.955
1086,06/22/22 08:15:01 PM,37.274,39.220,37.474,97.563
1087,06/22/22 08:30:01 PM,36.891,36.795,36.792,99.908
1088,06/22/22 08:45:01 PM,37.369,34.858,37.627,99.855
1089,06/22/22 09:00:01 PM,35.589,35.152,35.809,99.991
1090,06/22/22 09:15:01 PM,34.419,32.592,34.732,99.997
1091,06/22/22 09:30:01 PM,36.169,32.491,36.174,99.997
1092,06/22/22 09:45:01 PM,34.664,31.390,35.373,99.997
1093,06/22/22 10:00:01 PM,34.075,31.188,34.520,99.997
1094,06/22/22 10:15:01 PM,33.780,30.173,34.158,99.997
1095,06/22/22 10:30:01 PM,35.103,30.376,35.341,99.997
1096,06/22/22 10:45:01 PM,38.842,29.817,39.056,99.860
1097,06/22/22 11:00:01 PM,40.064,29.817,40.865,96.948
1098,06/22/22 11:15:01 PM,41.043,29.559,42.197,95.839
1099,06/22/22 11:30:01 PM,41.601,29.509,42.708,94.218
1100,06/22/22 11:45:01 PM,43.122,30.429,43.727,90.341
1101,06/23/22 12:00:01 AM,44.809,31.541,44.749,84.862
1102,06/23/22 12:15:01 AM,46.796,33.534,45.808,81.079
1103,06/23/22 12:30:01 AM,46.616,33.386,45.639,81.871
1104,06/23/22 12:45:01 AM,44.355,30.376,43.462,87.419
1105,06/23/22 01:00:01 AM,42.247,30.884,41.531,90.681
1106,06/23/22 01:15:01 AM,42.755,30.884,42.033,90.124
1107,06/23/22 01:30:01 AM,44.310,30.834,43.018,88.138
1108,06/23/22 01:45:01 AM,44.582,32.491,43.916,86.471
1109,06/23/22 02:00:01 AM,43.808,29.867,43.374,87.782
1110,06/23/22 02:15:01 AM,43.396,29.917,43.041,89.018
1111,06/23/22 02:30:01 AM,45.534,30.733,44.764,85.243
1112,06/23/22 02:45:01 AM,43.351,31.138,42.892,88.885
1113,06/23/22 03:00:01 AM,44.355,33.584,43.732,87.669
1114,06/23/22 03:15:01 AM,43.808,32.243,43.374,88.362
1115,06/23/22 03:30:01 AM,44.719,33.681,44.235,87.581
1116,06/23/22 03:45:01 AM,43.763,32.043,43.675,88.659
1117,06/23/22 04:00:01 AM,43.122,33.386,42.969,88.731
1118,06/23/22 04:15:01 AM,42.478,31.942,42.337,90.008
1119,06/23/22 04:30:01 AM,42.708,32.043,42.346,90.175
1120,06/23/22 04:45:01 AM,43.306,34.124,42.960,87.041
1121,06/23/22 05:00:01 AM,44.901,37.035,44.204,83.938
1122,06/23/22 05:15:01 AM,46.211,41.230,44.901,81.744
1123,06/23/22 05:30:01 AM,48.272,45.534,46.791,77.223
1124,06/23/22 05:45:01 AM,50.223,48.762,48.171,74.961
1125,06/23/22 06:00:01 AM,52.466,52.291,49.876,70.986
1126,06/23/22 06:15:01 AM,52.246,52.686,49.764,69.787
1127,06/23/22 06:30:01 AM,50.974,49.249,49.046,72.007
1128,06/23/22 06:45:01 AM,50.002,48.137,48.326,72.375
1129,06/23/22 07:00:01 AM,50.135,49.204,48.249,72.799
1130,06/23/22 07:15:01 AM,50.797,51.237,48.673,71.913
1131,06/23/22 07:30:01 AM,50.488,51.017,48.501,72.093
1132,06/23/22 07:45:01 AM,50.533,50.974,48.601,71.894
1133,06/23/22 08:00:01 AM,50.135,50.664,48.403,71.958
1134,06/23/22 08:15:01 AM,49.649,50.135,47.973,72.660
1135,06/23/22 08:30:01 AM,50.886,50.400,49.141,71.386
1136,06/23/22 08:45:01 AM,51.458,50.752,49.822,70.811
1137,06/23/22 09:00:01 AM,51.852,50.576,50.203,70.658
1138,06/23/22 09:15:01 AM,51.895,50.974,50.203,70.936
1139,06/23/22 09:30:01 AM,51.633,50.797,50.005,71.138
1140,06/23/22 09:45:01 AM,51.633,51.017,50.020,70.930
1141,06/23/22 10:00:01 AM,51.282,50.797,49.546,71.406
1142,06/23/22 10:15:01 AM,51.237,51.148,49.561,70.808
1143,06/23/22 10:30:01 AM,50.929,52.203,49.509,70.005
1144,06/23/22 10:45:01 AM,51.678,53.209,50.252,69.245
1145,06/23/22 11:00:01 AM,52.686,52.686,51.438,67.599
1146,06/23/22 11:15:01 AM,53.515,54.561,52.115,66.535
1147,06/23/22 11:30:01 AM,52.772,52.203,51.651,67.034
1148,06/23/22 11:45:01 AM,52.466,52.115,51.420,67.481
1149,06/23/22 12:00:01 PM,54.343,55.906,53.312,63.656
1150,06/23/22 12:15:01 PM,53.427,52.992,52.767,64.688
1151,06/23/22 12:30:01 PM,53.951,53.427,53.002,64.111
1152,06/23/22 12:45:01 PM,54.255,53.908,53.924,62.243
1153,06/23/22 01:00:01 PM,52.947,50.356,52.273,65.425
1154,06/23/22 01:15:01 PM,53.515,51.325,52.635,64.495
1155,06/23/22 01:30:01 PM,53.690,51.325,52.939,63.856
1156,06/23/22 01:45:01 PM,53.602,51.370,52.770,63.468
1157,06/23/22 02:00:01 PM,55.081,52.554,54.025,61.631
1158,06/23/22 02:15:01 PM,59.099,62.490,57.751,54.295
1159,06/23/22 02:30:01 PM,61.761,59.616,59.904,50.925
1160,06/23/22 02:45:01 PM,61.848,59.142,61.727,47.561
1161,06/23/22 03:00:01 PM,60.474,63.090,60.705,49.755
1162,06/23/22 03:15:01 PM,56.165,70.372,56.356,54.800
1163,06/23/22 03:30:01 PM,55.776,68.142,55.951,56.544
1164,06/23/22 03:45:01 PM,56.901,66.814,57.070,55.053
1165,06/23/22 04:00:01 PM,56.685,67.372,57.306,54.070
1166,06/23/22 04:15:01 PM,56.383,69.643,56.959,54.235
1167,06/23/22 04:30:01 PM,54.516,68.099,55.067,57.481
1168,06/23/22 04:45:01 PM,55.863,68.742,55.989,56.472
1169,06/23/22 05:00:01 PM,57.376,67.242,57.544,54.743
1170,06/23/22 05:15:01 PM,55.213,65.574,55.400,60.427
1171,06/23/22 05:30:01 PM,53.645,61.848,52.718,68.637
1172,06/23/22 05:45:01 PM,55.558,60.733,54.981,68.539
1173,06/23/22 06:00:01 PM,53.559,63.390,53.514,70.652
1174,06/23/22 06:15:01 PM,53.253,64.247,52.041,71.914
1175,06/23/22 06:30:01 PM,53.994,58.928,53.195,72.354
1176,06/23/22 06:45:01 PM,53.645,58.109,53.335,71.427
1177,06/23/22 07:00:01 PM,51.062,58.066,50.324,78.006
1178,06/23/22 07:15:01 PM,52.246,48.938,51.193,81.486
1179,06/23/22 07:30:01 PM,52.160,46.931,51.917,80.978
1180,06/23/22 07:45:01 PM,50.180,46.436,50.131,84.041
1181,06/23/22 08:00:01 PM,47.422,44.037,47.448,88.048
1182,06/23/22 08:15:01 PM,49.383,41.554,48.943,89.561
1183,06/23/22 08:30:01 PM,46.346,39.877,46.632,90.387
1184,06/23/22 08:45:01 PM,46.301,37.179,46.294,94.566
1185,06/23/22 09:00:01 PM,47.377,35.928,47.226,96.747
1186,06/23/22 09:15:01 PM,45.669,35.346,46.004,95.731
1187,06/23/22 09:30:01 PM,46.211,35.346,46.429,97.400
1188,06/23/22 09:45:01 PM,45.986,34.713,46.188,98.036
1189,06/23/22 10:00:01 PM,42.939,33.928,43.389,98.799
1190,06/23/22 10:15:01 PM,45.761,34.468,45.880,98.607
1191,06/23/22 10:30:01 PM,44.674,33.287,44.976,97.482
1192,06/23/22 10:45:01 PM,44.809,33.485,45.093,98.378
1193,06/23/22 11:00:01 PM,45.082,32.691,45.441,99.176
1194,06/23/22 11:15:01 PM,45.082,33.485,45.498,97.621
1195,06/23/22 11:30:01 PM,43.945,32.742,43.959,99.046
1196,06/23/22 11:45:01 PM,45.444,33.336,45.966,96.522
1197,06/24/22 12:00:01 AM,44.856,33.978,44.958,97.319
1198,06/24/22 12:15:01 AM,43.624,32.990,43.902,98.375
1199,06/24/22 12:30:01 AM,45.444,31.087,45.909,99.100
1200,06/24/22 12:45:01 AM,44.218,32.193,44.674,99.722
1201,06/24/22 01:00:01 AM,45.534,33.681,45.711,99.522
1202,06/24/22 01:15:01 AM,45.127,33.681,45.329,99.406
1203,06/24/22 01:30:01 AM,45.127,33.188,45.406,97.575
1204,06/24/22 01:45:01 AM,45.172,35.006,45.662,95.563
1205,06/24/22 02:00:01 AM,43.259,35.638,43.911,96.938
1206,06/24/22 02:15:01 AM,41.601,34.468,41.855,98.767
1207,06/24/22 02:30:01 AM,43.030,33.237,43.371,99.997
1208,06/24/22 02:45:01 AM,43.122,32.891,43.506,99.997
1209,06/24/22 03:00:01 AM,44.674,32.392,44.915,99.997
1210,06/24/22 03:15:01 AM,44.991,33.138,45.613,98.460
1211,06/24/22 03:30:01 AM,42.616,34.371,43.104,97.923
1212,06/24/22 03:45:01 AM,44.946,34.371,44.866,99.507
1213,06/24/22 04:00:01 AM,45.307,33.681,45.460,99.997
1214,06/24/22 04:15:01 AM,44.856,32.790,45.068,99.997
1215,06/24/22 04:30:01 AM,44.173,33.485,44.634,98.921
1216,06/24/22 04:45:01 AM,44.310,34.810,44.267,98.546
1217,06/24/22 05:00:01 AM,47.691,39.830,47.062,85.052
1218,06/24/22 05:15:01 AM,48.895,42.755,47.959,75.747
1219,06/24/22 05:30:01 AM,48.137,44.764,47.246,75.230
1220,06/24/22 05:45:01 AM,50.047,44.082,48.843,74.501
1221,06/24/22 06:00:01 AM,51.148,47.422,50.014,71.057
1222,06/24/22 06:15:01 AM,55.038,52.729,51.564,67.256
1223,06/24/22 06:30:01 AM,50.929,54.387,49.741,69.812
1224,06/24/22 06:45:01 AM,51.544,56.642,50.131,69.528
1225,06/24/22 07:00:01 AM,57.722,61.205,54.237,63.081
1226,06/24/22 07:15:01 AM,57.247,54.212,54.223,65.290
1227,06/24/22 07:30:01 AM,55.992,65.701,53.523,62.039
1228,06/24/22 07:45:01 AM,55.515,61.075,52.848,65.190
1229,06/24/22 08:00:01 AM,53.820,62.362,52.448,64.022
1230,06/24/22 08:15:01 AM,54.734,60.089,52.587,68.655
1231,06/24/22 08:30:01 AM,59.830,74.163,55.483,61.801
1232,06/24/22 08:45:01 AM,60.561,64.332,57.828,58.750
1233,06/24/22 09:00:01 AM,60.303,66.301,58.494,57.729
1234,06/24/22 09:15:01 AM,57.074,75.898,54.748,61.405
1235,06/24/22 09:30:01 AM,60.132,68.443,57.303,58.387
1236,06/24/22 09:45:01 AM,58.971,70.158,56.896,56.805
1237,06/24/22 10:00:01 AM,56.426,76.419,53.953,58.421
1238,06/24/22 10:15:01 AM,57.807,70.502,55.627,57.385
1239,06/24/22 10:30:01 AM,65.145,73.342,62.175,46.557
1240,06/24/22 10:45:01 AM,61.032,75.117,58.982,51.366
1241,06/24/22 11:00:01 AM,58.712,74.899,57.171,54.224
1242,06/24/22 11:15:01 AM,60.303,72.912,58.591,49.981
1243,06/24/22 11:30:01 AM,61.506,86.799,60.859,46.841
1244,06/24/22 11:45:01 AM,56.122,75.853,55.377,57.276
1245,06/24/22 12:00:01 PM,52.554,72.394,51.969,65.313
1246,06/24/22 12:15:01 PM,59.572,65.615,58.204,52.721
1247,06/24/22 12:30:01 PM,60.174,76.593,58.957,49.613
1248,06/24/22 12:45:01 PM,63.005,70.630,60.877,48.078
1249,06/24/22 01:00:01 PM,67.285,73.904,65.019,43.886
1250,06/24/22 01:15:01 PM,58.541,65.530,59.194,58.956
1251,06/24/22 01:30:01 PM,56.901,66.214,56.941,65.245
1252,06/24/22 01:45:01 PM,54.473,60.604,53.890,75.293
1253,06/24/22 02:00:01 PM,62.748,71.704,59.425,55.967
1254,06/24/22 02:15:01 PM,61.547,65.145,60.550,54.002
1255,06/24/22 02:30:01 PM,57.333,59.745,57.220,61.288
1256,06/24/22 02:45:01 PM,60.991,66.258,59.995,59.065
1257,06/24/22 03:00:01 PM,63.090,70.329,64.072,51.469
1258,06/24/22 03:15:01 PM,55.906,63.048,55.960,69.601
1259,06/24/22 03:30:01 PM,57.074,59.830,56.921,71.389
1260,06/24/22 03:45:01 PM,55.515,62.062,55.724,71.312
1261,06/24/22 04:00:01 PM,56.772,58.798,56.548,72.020
1262,06/24/22 04:15:01 PM,57.031,62.233,57.022,71.398
1263,06/24/22 04:30:01 PM,55.342,58.195,54.943,75.084
