"Plot Title: 10908263"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10908263, SEN S/N: 10908263)","End Of File (LGR S/N: 10908263, SEN S/N: 10908263)"
629,07/22/24 04:00:00 AM,46.728,
630,07/22/24 04:15:00 AM,46.369,
631,07/22/24 04:30:00 AM,46.008,
632,07/22/24 04:45:00 AM,46.369,
633,07/22/24 05:00:00 AM,46.369,
634,07/22/24 05:15:00 AM,46.548,
635,07/22/24 05:30:00 AM,46.908,
636,07/22/24 05:45:00 AM,47.088,
637,07/22/24 06:00:00 AM,46.908,
638,07/22/24 06:15:00 AM,46.908,
639,07/22/24 06:30:00 AM,46.548,
640,07/22/24 06:45:00 AM,47.266,
641,07/22/24 07:00:00 AM,47.446,
642,07/22/24 07:15:00 AM,47.446,
643,07/22/24 07:30:00 AM,47.982,
644,07/22/24 07:45:00 AM,48.339,
645,07/22/24 08:00:00 AM,48.871,
646,07/22/24 08:15:00 AM,49.228,
647,07/22/24 08:30:00 AM,49.759,
648,07/22/24 08:45:00 AM,50.643,
649,07/22/24 09:00:00 AM,51.346,
650,07/22/24 09:15:00 AM,51.874,
651,07/22/24 09:30:00 AM,52.750,
652,07/22/24 09:45:00 AM,57.096,
653,07/22/24 10:00:00 AM,59.164,
654,07/22/24 10:15:00 AM,58.303,
655,07/22/24 10:30:00 AM,57.614,
656,07/22/24 10:45:00 AM,58.647,
657,07/22/24 11:00:00 AM,59.337,
658,07/22/24 11:15:00 AM,59.508,
659,07/22/24 11:30:00 AM,58.820,
660,07/22/24 11:45:00 AM,58.820,
661,07/22/24 12:00:00 PM,58.476,
662,07/22/24 12:15:00 PM,58.647,
663,07/22/24 12:30:00 PM,58.993,
664,07/22/24 12:45:00 PM,61.054,
665,07/22/24 01:00:00 PM,58.993,
666,07/22/24 01:15:00 PM,58.476,
667,07/22/24 01:30:00 PM,62.598,
668,07/22/24 01:45:00 PM,60.024,
669,07/22/24 02:00:00 PM,61.741,
670,07/22/24 02:15:00 PM,59.164,
671,07/22/24 02:30:00 PM,58.820,
672,07/22/24 02:45:00 PM,61.569,
673,07/22/24 03:00:00 PM,62.425,
674,07/22/24 03:15:00 PM,62.083,
675,07/22/24 03:30:00 PM,62.425,
676,07/22/24 03:45:00 PM,62.083,
677,07/22/24 04:00:00 PM,62.254,
678,07/22/24 04:15:00 PM,62.083,
679,07/22/24 04:30:00 PM,60.195,
680,07/22/24 04:45:00 PM,60.539,
681,07/22/24 05:00:00 PM,59.851,
682,07/22/24 05:15:00 PM,60.195,
683,07/22/24 05:30:00 PM,61.398,
684,07/22/24 05:45:00 PM,60.368,
685,07/22/24 06:00:00 PM,56.404,
686,07/22/24 06:15:00 PM,59.851,
687,07/22/24 06:30:00 PM,58.476,
688,07/22/24 06:45:00 PM,57.268,
689,07/22/24 07:00:00 PM,53.973,
690,07/22/24 07:15:00 PM,54.669,
691,07/22/24 07:30:00 PM,52.750,
692,07/22/24 07:45:00 PM,52.050,
693,07/22/24 08:00:00 PM,50.113,
694,07/22/24 08:15:00 PM,48.160,
695,07/22/24 08:30:00 PM,46.728,
696,07/22/24 08:45:00 PM,47.446,
697,07/22/24 09:00:00 PM,47.802,
698,07/22/24 09:15:00 PM,47.088,
699,07/22/24 09:30:00 PM,47.088,
700,07/22/24 09:45:00 PM,46.548,
701,07/22/24 10:00:00 PM,46.369,
702,07/22/24 10:15:00 PM,46.728,
703,07/22/24 10:30:00 PM,46.369,
704,07/22/24 10:45:00 PM,46.548,
705,07/22/24 11:00:00 PM,46.369,
706,07/22/24 11:15:00 PM,45.828,
707,07/22/24 11:30:00 PM,45.828,
708,07/22/24 11:45:00 PM,46.008,
709,07/23/24 12:00:00 AM,46.188,
710,07/23/24 12:15:00 AM,44.922,
711,07/23/24 12:30:00 AM,45.466,
712,07/23/24 12:45:00 AM,45.286,
713,07/23/24 01:00:00 AM,45.104,
714,07/23/24 01:15:00 AM,44.922,
715,07/23/24 01:30:00 AM,44.742,
716,07/23/24 01:45:00 AM,44.742,
717,07/23/24 02:00:00 AM,44.922,
718,07/23/24 02:15:00 AM,44.560,
719,07/23/24 02:30:00 AM,44.742,
720,07/23/24 02:45:00 AM,44.742,
721,07/23/24 03:00:00 AM,44.560,
722,07/23/24 03:15:00 AM,44.195,
723,07/23/24 03:30:00 AM,44.195,
724,07/23/24 03:45:00 AM,44.013,
725,07/23/24 04:00:00 AM,43.831,
726,07/23/24 04:15:00 AM,43.648,
727,07/23/24 04:30:00 AM,43.831,
728,07/23/24 04:45:00 AM,43.648,
729,07/23/24 05:00:00 AM,43.648,
730,07/23/24 05:15:00 AM,43.466,
731,07/23/24 05:30:00 AM,43.282,
732,07/23/24 05:45:00 AM,43.282,
733,07/23/24 06:00:00 AM,43.282,
734,07/23/24 06:15:00 AM,43.282,
735,07/23/24 06:30:00 AM,43.099,
736,07/23/24 06:45:00 AM,42.915,
737,07/23/24 07:00:00 AM,43.099,
738,07/23/24 07:15:00 AM,42.915,
739,07/23/24 07:30:00 AM,42.732,
740,07/23/24 07:45:00 AM,42.915,
741,07/23/24 08:00:00 AM,42.915,
742,07/23/24 08:15:00 AM,42.732,
743,07/23/24 08:30:00 AM,42.732,
744,07/23/24 08:45:00 AM,42.548,
745,07/23/24 09:00:00 AM,42.548,
746,07/23/24 09:15:00 AM,42.363,
747,07/23/24 09:30:00 AM,42.363,
748,07/23/24 09:45:00 AM,42.179,
749,07/23/24 10:00:00 AM,42.179,
750,07/23/24 10:15:00 AM,42.179,
751,07/23/24 10:30:00 AM,42.179,
752,07/23/24 10:45:00 AM,42.363,
753,07/23/24 11:00:00 AM,41.994,
754,07/23/24 11:15:00 AM,42.179,
755,07/23/24 11:30:00 AM,42.363,
756,07/23/24 11:45:00 AM,42.363,
757,07/23/24 12:00:00 PM,42.732,
758,07/23/24 12:15:00 PM,43.099,
759,07/23/24 12:30:00 PM,43.282,
760,07/23/24 12:45:00 PM,42.915,
761,07/23/24 01:00:00 PM,42.732,
762,07/23/24 01:15:00 PM,43.466,
763,07/23/24 01:30:00 PM,43.282,
764,07/23/24 01:45:00 PM,43.831,
765,07/23/24 02:00:00 PM,43.466,
766,07/23/24 02:15:00 PM,43.466,
767,07/23/24 02:30:00 PM,43.099,
768,07/23/24 02:45:00 PM,42.915,
769,07/23/24 03:00:00 PM,42.915,
770,07/23/24 03:15:00 PM,42.732,
771,07/23/24 03:30:00 PM,42.732,
772,07/23/24 03:45:00 PM,42.363,
773,07/23/24 04:00:00 PM,42.179,
774,07/23/24 04:15:00 PM,42.179,
775,07/23/24 04:30:00 PM,42.179,
776,07/23/24 04:45:00 PM,42.179,
777,07/23/24 05:00:00 PM,41.994,
778,07/23/24 05:15:00 PM,41.625,
779,07/23/24 05:30:00 PM,41.439,
780,07/23/24 05:45:00 PM,41.625,
781,07/23/24 06:00:00 PM,41.625,
782,07/23/24 06:15:00 PM,41.625,
783,07/23/24 06:30:00 PM,41.625,
784,07/23/24 06:45:00 PM,41.625,
785,07/23/24 07:00:00 PM,41.254,
786,07/23/24 07:15:00 PM,40.881,
787,07/23/24 07:30:00 PM,40.881,
788,07/23/24 07:45:00 PM,40.509,
789,07/23/24 08:00:00 PM,40.696,
790,07/23/24 08:15:00 PM,40.321,
791,07/23/24 08:30:00 PM,40.509,
792,07/23/24 08:45:00 PM,40.509,
793,07/23/24 09:00:00 PM,40.509,
794,07/23/24 09:15:00 PM,40.509,
795,07/23/24 09:30:00 PM,40.509,
796,07/23/24 09:45:00 PM,40.321,
797,07/23/24 10:00:00 PM,40.509,
798,07/23/24 10:15:00 PM,40.321,
799,07/23/24 10:30:00 PM,40.509,
800,07/23/24 10:45:00 PM,40.509,
801,07/23/24 11:00:00 PM,40.321,
802,07/23/24 11:15:00 PM,40.509,
803,07/23/24 11:30:00 PM,40.321,
804,07/23/24 11:45:00 PM,40.509,
805,07/24/24 12:00:00 AM,40.696,
806,07/24/24 12:15:00 AM,40.321,
807,07/24/24 12:30:00 AM,40.321,
808,07/24/24 12:45:00 AM,40.134,
809,07/24/24 01:00:00 AM,40.321,
810,07/24/24 01:15:00 AM,40.321,
811,07/24/24 01:30:00 AM,40.321,
812,07/24/24 01:45:00 AM,40.321,
813,07/24/24 02:00:00 AM,40.321,
814,07/24/24 02:15:00 AM,39.947,
815,07/24/24 02:30:00 AM,39.947,
816,07/24/24 02:45:00 AM,40.321,
817,07/24/24 03:00:00 AM,40.321,
818,07/24/24 03:15:00 AM,40.509,
819,07/24/24 03:30:00 AM,40.881,
820,07/24/24 03:45:00 AM,40.696,
821,07/24/24 04:00:00 AM,40.881,
822,07/24/24 04:15:00 AM,42.363,
823,07/24/24 04:30:00 AM,42.732,
824,07/24/24 04:45:00 AM,43.466,
825,07/24/24 05:00:00 AM,43.099,
826,07/24/24 05:15:00 AM,44.560,
827,07/24/24 05:30:00 AM,44.560,
828,07/24/24 05:45:00 AM,46.728,
829,07/24/24 06:00:00 AM,47.446,
830,07/24/24 06:15:00 AM,47.802,
831,07/24/24 06:30:00 AM,47.446,
832,07/24/24 06:45:00 AM,47.802,
833,07/24/24 07:00:00 AM,49.228,
834,07/24/24 07:15:00 AM,49.937,
835,07/24/24 07:30:00 AM,49.759,
836,07/24/24 07:45:00 AM,50.113,
837,07/24/24 08:00:00 AM,50.995,
838,07/24/24 08:15:00 AM,52.925,
839,07/24/24 08:30:00 AM,54.322,
840,07/24/24 08:45:00 AM,56.577,
841,07/24/24 09:00:00 AM,56.923,
842,07/24/24 09:15:00 AM,58.303,
843,07/24/24 09:30:00 AM,59.337,
844,07/24/24 09:45:00 AM,58.647,
845,07/24/24 10:00:00 AM,61.227,
846,07/24/24 10:15:00 AM,62.940,
847,07/24/24 10:30:00 AM,61.398,
848,07/24/24 10:45:00 AM,62.598,
849,07/24/24 11:00:00 AM,61.227,
850,07/24/24 11:15:00 AM,59.508,
851,07/24/24 11:30:00 AM,58.993,
852,07/24/24 11:45:00 AM,58.820,
853,07/24/24 12:00:00 PM,57.441,
854,07/24/24 12:15:00 PM,57.268,
855,07/24/24 12:30:00 PM,57.614,
856,07/24/24 12:45:00 PM,57.785,
857,07/24/24 01:00:00 PM,58.476,
858,07/24/24 01:15:00 PM,58.131,
859,07/24/24 01:30:00 PM,58.476,
860,07/24/24 01:45:00 PM,57.958,
861,07/24/24 02:00:00 PM,58.647,
862,07/24/24 02:15:00 PM,57.958,
863,07/24/24 02:30:00 PM,58.131,
864,07/24/24 02:45:00 PM,54.147,
865,07/24/24 03:00:00 PM,51.346,
866,07/24/24 03:15:00 PM,52.750,
867,07/24/24 03:30:00 PM,53.623,
868,07/24/24 03:45:00 PM,53.274,
869,07/24/24 04:00:00 PM,52.750,
870,07/24/24 04:15:00 PM,53.100,
871,07/24/24 04:30:00 PM,53.100,
872,07/24/24 04:45:00 PM,52.225,
873,07/24/24 05:00:00 PM,52.225,
874,07/24/24 05:15:00 PM,51.523,
875,07/24/24 05:30:00 PM,50.466,
876,07/24/24 05:45:00 PM,49.759,
877,07/24/24 06:00:00 PM,49.582,
878,07/24/24 06:15:00 PM,51.172,
879,07/24/24 06:30:00 PM,51.346,
880,07/24/24 06:45:00 PM,51.874,
881,07/24/24 07:00:00 PM,50.466,
882,07/24/24 07:15:00 PM,49.937,
883,07/24/24 07:30:00 PM,50.466,
884,07/24/24 07:45:00 PM,50.819,
885,07/24/24 08:00:00 PM,49.937,
886,07/24/24 08:15:00 PM,49.759,
887,07/24/24 08:30:00 PM,49.759,
888,07/24/24 08:45:00 PM,49.228,
889,07/24/24 09:00:00 PM,49.228,
890,07/24/24 09:15:00 PM,48.517,
891,07/24/24 09:30:00 PM,48.871,
892,07/24/24 09:45:00 PM,48.517,
893,07/24/24 10:00:00 PM,48.160,
894,07/24/24 10:15:00 PM,47.802,
895,07/24/24 10:30:00 PM,47.982,
896,07/24/24 10:45:00 PM,47.802,
897,07/24/24 11:00:00 PM,47.446,
898,07/24/24 11:15:00 PM,47.446,
899,07/24/24 11:30:00 PM,47.624,
900,07/24/24 11:45:00 PM,47.624,
901,07/25/24 12:00:00 AM,46.728,
902,07/25/24 12:15:00 AM,47.088,
903,07/25/24 12:30:00 AM,46.908,
904,07/25/24 12:45:00 AM,46.369,
905,07/25/24 01:00:00 AM,45.648,
906,07/25/24 01:15:00 AM,44.379,
907,07/25/24 01:30:00 AM,43.466,
908,07/25/24 01:45:00 AM,43.466,
909,07/25/24 02:00:00 AM,43.282,
910,07/25/24 02:15:00 AM,43.648,
911,07/25/24 02:30:00 AM,43.831,
912,07/25/24 02:45:00 AM,44.013,
913,07/25/24 03:00:00 AM,43.831,
914,07/25/24 03:15:00 AM,43.648,
915,07/25/24 03:30:00 AM,43.466,
916,07/25/24 03:45:00 AM,43.466,
917,07/25/24 04:00:00 AM,43.466,
918,07/25/24 04:15:00 AM,43.466,
919,07/25/24 04:30:00 AM,43.282,
920,07/25/24 04:45:00 AM,43.466,
921,07/25/24 05:00:00 AM,44.013,
922,07/25/24 05:15:00 AM,43.648,
923,07/25/24 05:30:00 AM,43.282,
924,07/25/24 05:45:00 AM,43.466,
925,07/25/24 06:00:00 AM,43.466,
926,07/25/24 06:15:00 AM,43.648,
927,07/25/24 06:30:00 AM,43.831,
928,07/25/24 06:45:00 AM,44.560,
929,07/25/24 07:00:00 AM,44.195,
930,07/25/24 07:15:00 AM,44.379,
931,07/25/24 07:30:00 AM,44.013,
932,07/25/24 07:45:00 AM,44.379,
933,07/25/24 08:00:00 AM,44.742,
934,07/25/24 08:15:00 AM,44.742,
935,07/25/24 08:30:00 AM,44.922,
936,07/25/24 08:45:00 AM,44.195,
937,07/25/24 09:00:00 AM,44.195,
938,07/25/24 09:15:00 AM,44.195,
939,07/25/24 09:30:00 AM,44.195,
940,07/25/24 09:45:00 AM,44.195,
941,07/25/24 10:00:00 AM,44.195,
942,07/25/24 10:15:00 AM,44.195,
943,07/25/24 10:30:00 AM,44.742,
944,07/25/24 10:45:00 AM,45.286,
945,07/25/24 11:00:00 AM,45.466,
946,07/25/24 11:15:00 AM,45.466,
947,07/25/24 11:30:00 AM,45.648,
948,07/25/24 11:45:00 AM,45.466,
949,07/25/24 12:00:00 PM,45.286,
950,07/25/24 12:15:00 PM,45.828,
951,07/25/24 12:30:00 PM,46.548,
952,07/25/24 12:45:00 PM,46.008,
953,07/25/24 01:00:00 PM,46.008,
954,07/25/24 01:15:00 PM,46.008,
955,07/25/24 01:30:00 PM,46.188,
956,07/25/24 01:45:00 PM,46.728,
957,07/25/24 02:00:00 PM,47.446,
958,07/25/24 02:15:00 PM,47.266,
959,07/25/24 02:30:00 PM,46.908,
960,07/25/24 02:45:00 PM,46.728,
961,07/25/24 03:00:00 PM,46.548,
962,07/25/24 03:15:00 PM,46.728,
963,07/25/24 03:30:00 PM,46.908,
964,07/25/24 03:45:00 PM,46.008,
965,07/25/24 04:00:00 PM,46.008,
966,07/25/24 04:15:00 PM,46.548,
967,07/25/24 04:30:00 PM,46.369,
968,07/25/24 04:45:00 PM,46.008,
969,07/25/24 05:00:00 PM,46.188,
970,07/25/24 05:15:00 PM,46.369,
971,07/25/24 05:30:00 PM,46.188,
972,07/25/24 05:45:00 PM,45.466,
973,07/25/24 06:00:00 PM,45.286,
974,07/25/24 06:15:00 PM,45.104,
975,07/25/24 06:30:00 PM,44.922,
976,07/25/24 06:45:00 PM,44.742,
977,07/25/24 07:00:00 PM,44.560,
978,07/25/24 07:15:00 PM,44.379,
979,07/25/24 07:30:00 PM,44.195,
980,07/25/24 07:45:00 PM,44.195,
981,07/25/24 08:00:00 PM,44.195,
982,07/25/24 08:15:00 PM,44.013,
983,07/25/24 08:30:00 PM,43.831,
984,07/25/24 08:45:00 PM,43.648,
985,07/25/24 09:00:00 PM,43.466,
986,07/25/24 09:15:00 PM,43.466,
987,07/25/24 09:30:00 PM,43.466,
988,07/25/24 09:45:00 PM,43.466,
989,07/25/24 10:00:00 PM,43.282,
990,07/25/24 10:15:00 PM,43.099,
991,07/25/24 10:30:00 PM,43.099,
992,07/25/24 10:45:00 PM,42.915,
993,07/25/24 11:00:00 PM,42.915,
994,07/25/24 11:15:00 PM,43.099,
995,07/25/24 11:30:00 PM,42.915,
996,07/25/24 11:45:00 PM,42.915,
997,07/26/24 12:00:00 AM,43.099,
998,07/26/24 12:15:00 AM,42.915,
999,07/26/24 12:30:00 AM,43.099,
1000,07/26/24 12:45:00 AM,43.099,
1001,07/26/24 01:00:00 AM,42.732,
1002,07/26/24 01:15:00 AM,42.548,
1003,07/26/24 01:30:00 AM,42.915,
1004,07/26/24 01:45:00 AM,42.915,
1005,07/26/24 02:00:00 AM,42.915,
1006,07/26/24 02:15:00 AM,42.732,
1007,07/26/24 02:30:00 AM,42.548,
1008,07/26/24 02:45:00 AM,42.363,
1009,07/26/24 03:00:00 AM,42.179,
1010,07/26/24 03:15:00 AM,42.363,
1011,07/26/24 03:30:00 AM,42.179,
1012,07/26/24 03:45:00 AM,41.994,
1013,07/26/24 04:00:00 AM,41.810,
1014,07/26/24 04:15:00 AM,41.994,
1015,07/26/24 04:30:00 AM,41.994,
1016,07/26/24 04:45:00 AM,41.810,
1017,07/26/24 05:00:00 AM,41.810,
1018,07/26/24 05:15:00 AM,41.810,
1019,07/26/24 05:30:00 AM,41.625,
1020,07/26/24 05:45:00 AM,41.810,
1021,07/26/24 06:00:00 AM,41.625,
1022,07/26/24 06:15:00 AM,41.625,
1023,07/26/24 06:30:00 AM,41.439,
1024,07/26/24 06:45:00 AM,41.439,
1025,07/26/24 07:00:00 AM,41.625,
1026,07/26/24 07:15:00 AM,41.625,
1027,07/26/24 07:30:00 AM,41.810,
1028,07/26/24 07:45:00 AM,42.179,
1029,07/26/24 08:00:00 AM,42.363,
1030,07/26/24 08:15:00 AM,42.363,
1031,07/26/24 08:30:00 AM,42.179,
1032,07/26/24 08:45:00 AM,42.548,
1033,07/26/24 09:00:00 AM,42.915,
1034,07/26/24 09:15:00 AM,44.013,
1035,07/26/24 09:30:00 AM,43.831,
1036,07/26/24 09:45:00 AM,43.648,
1037,07/26/24 10:00:00 AM,44.742,
1038,07/26/24 10:15:00 AM,45.648,
1039,07/26/24 10:30:00 AM,46.908,
1040,07/26/24 10:45:00 AM,47.624,
1041,07/26/24 11:00:00 AM,49.937,
1042,07/26/24 11:15:00 AM,48.871,
1043,07/26/24 11:30:00 AM,50.819,
1044,07/26/24 11:45:00 AM,50.995,
1045,07/26/24 12:00:00 PM,50.819,
1046,07/26/24 12:15:00 PM,50.995,
1047,07/26/24 12:30:00 PM,50.819,
1048,07/26/24 12:45:00 PM,50.819,
1049,07/26/24 01:00:00 PM,51.172,
1050,07/26/24 01:15:00 PM,50.995,
1051,07/26/24 01:30:00 PM,49.404,
1052,07/26/24 01:45:00 PM,47.802,
1053,07/26/24 02:00:00 PM,47.266,
1054,07/26/24 02:15:00 PM,49.404,
1055,07/26/24 02:30:00 PM,49.404,
1056,07/26/24 02:45:00 PM,49.937,
1057,07/26/24 03:00:00 PM,50.290,
1058,07/26/24 03:15:00 PM,48.871,
1059,07/26/24 03:30:00 PM,49.582,
1060,07/26/24 03:45:00 PM,49.582,
1061,07/26/24 04:00:00 PM,49.050,
1062,07/26/24 04:15:00 PM,47.802,
1063,07/26/24 04:30:00 PM,46.908,
1064,07/26/24 04:45:00 PM,47.446,
1065,07/26/24 05:00:00 PM,46.908,
1066,07/26/24 05:15:00 PM,47.088,
1067,07/26/24 05:30:00 PM,46.188,
1068,07/26/24 05:45:00 PM,45.828,
1069,07/26/24 06:00:00 PM,45.104,
1070,07/26/24 06:15:00 PM,44.742,
1071,07/26/24 06:30:00 PM,43.831,
1072,07/26/24 06:45:00 PM,42.732,
1073,07/26/24 07:00:00 PM,42.732,
1074,07/26/24 07:15:00 PM,43.099,
1075,07/26/24 07:30:00 PM,43.831,
1076,07/26/24 07:45:00 PM,43.282,
1077,07/26/24 08:00:00 PM,42.732,
1078,07/26/24 08:15:00 PM,42.732,
1079,07/26/24 08:30:00 PM,42.732,
1080,07/26/24 08:45:00 PM,42.915,
1081,07/26/24 09:00:00 PM,42.732,
1082,07/26/24 09:15:00 PM,42.363,
1083,07/26/24 09:30:00 PM,42.548,
1084,07/26/24 09:45:00 PM,42.179,
1085,07/26/24 10:00:00 PM,41.067,
1086,07/26/24 10:15:00 PM,41.254,
1087,07/26/24 10:30:00 PM,41.067,
1088,07/26/24 10:45:00 PM,41.067,
1089,07/26/24 11:00:00 PM,41.067,
1090,07/26/24 11:15:00 PM,41.254,
1091,07/26/24 11:30:00 PM,41.439,
1092,07/26/24 11:45:00 PM,41.439,
1093,07/27/24 12:00:00 AM,41.439,
1094,07/27/24 12:15:00 AM,41.625,
1095,07/27/24 12:30:00 AM,41.810,
1096,07/27/24 12:45:00 AM,41.625,
1097,07/27/24 01:00:00 AM,41.625,
1098,07/27/24 01:15:00 AM,41.439,
1099,07/27/24 01:30:00 AM,41.439,
1100,07/27/24 01:45:00 AM,41.439,
1101,07/27/24 02:00:00 AM,41.625,
1102,07/27/24 02:15:00 AM,41.625,
1103,07/27/24 02:30:00 AM,41.810,
1104,07/27/24 02:45:00 AM,41.625,
1105,07/27/24 03:00:00 AM,41.625,
1106,07/27/24 03:15:00 AM,41.439,
1107,07/27/24 03:30:00 AM,41.439,
1108,07/27/24 03:45:00 AM,41.254,
1109,07/27/24 04:00:00 AM,41.439,
1110,07/27/24 04:15:00 AM,41.625,
1111,07/27/24 04:30:00 AM,41.625,
1112,07/27/24 04:45:00 AM,41.439,
1113,07/27/24 05:00:00 AM,41.439,
1114,07/27/24 05:15:00 AM,41.439,
1115,07/27/24 05:30:00 AM,41.439,
1116,07/27/24 05:45:00 AM,41.439,
1117,07/27/24 06:00:00 AM,41.439,
1118,07/27/24 06:15:00 AM,41.439,
1119,07/27/24 06:30:00 AM,41.439,
1120,07/27/24 06:45:00 AM,41.625,
1121,07/27/24 07:00:00 AM,41.810,
1122,07/27/24 07:15:00 AM,41.994,
1123,07/27/24 07:30:00 AM,41.810,
1124,07/27/24 07:45:00 AM,41.810,
1125,07/27/24 08:00:00 AM,42.179,
1126,07/27/24 08:15:00 AM,42.363,
1127,07/27/24 08:30:00 AM,42.732,
1128,07/27/24 08:45:00 AM,43.282,
1129,07/27/24 09:00:00 AM,43.466,
1130,07/27/24 09:15:00 AM,43.831,
1131,07/27/24 09:30:00 AM,44.013,
1132,07/27/24 09:45:00 AM,44.379,
1133,07/27/24 10:00:00 AM,44.195,
1134,07/27/24 10:15:00 AM,44.742,
1135,07/27/24 10:30:00 AM,44.742,
1136,07/27/24 10:45:00 AM,44.560,
1137,07/27/24 11:00:00 AM,44.379,
1138,07/27/24 11:15:00 AM,44.195,
1139,07/27/24 11:30:00 AM,44.195,
1140,07/27/24 11:45:00 AM,44.379,
1141,07/27/24 12:00:00 PM,44.379,
1142,07/27/24 12:15:00 PM,44.742,
1143,07/27/24 12:30:00 PM,45.104,
1144,07/27/24 12:45:00 PM,45.828,
1145,07/27/24 01:00:00 PM,45.466,
1146,07/27/24 01:15:00 PM,45.466,
1147,07/27/24 01:30:00 PM,45.828,
1148,07/27/24 01:45:00 PM,46.008,
1149,07/27/24 02:00:00 PM,45.828,
1150,07/27/24 02:15:00 PM,45.466,
1151,07/27/24 02:30:00 PM,46.188,
1152,07/27/24 02:45:00 PM,46.188,
1153,07/27/24 03:00:00 PM,46.008,
1154,07/27/24 03:15:00 PM,46.008,
1155,07/27/24 03:30:00 PM,45.648,
1156,07/27/24 03:45:00 PM,45.828,
1157,07/27/24 04:00:00 PM,45.466,
1158,07/27/24 04:15:00 PM,44.922,
1159,07/27/24 04:30:00 PM,44.922,
1160,07/27/24 04:45:00 PM,44.742,
1161,07/27/24 05:00:00 PM,45.104,
1162,07/27/24 05:15:00 PM,44.560,
1163,07/27/24 05:30:00 PM,44.922,
1164,07/27/24 05:45:00 PM,44.560,
1165,07/27/24 06:00:00 PM,44.195,
1166,07/27/24 06:15:00 PM,44.379,
1167,07/27/24 06:30:00 PM,43.831,
1168,07/27/24 06:45:00 PM,43.831,
1169,07/27/24 07:00:00 PM,43.466,
1170,07/27/24 07:15:00 PM,43.466,
1171,07/27/24 07:30:00 PM,43.099,
1172,07/27/24 07:45:00 PM,42.915,
1173,07/27/24 08:00:00 PM,42.915,
1174,07/27/24 08:15:00 PM,42.548,
1175,07/27/24 08:30:00 PM,42.548,
1176,07/27/24 08:45:00 PM,42.363,
1177,07/27/24 09:00:00 PM,42.179,
1178,07/27/24 09:15:00 PM,41.994,
1179,07/27/24 09:30:00 PM,41.810,
1180,07/27/24 09:45:00 PM,41.625,
1181,07/27/24 10:00:00 PM,41.625,
1182,07/27/24 10:15:00 PM,41.810,
1183,07/27/24 10:30:00 PM,41.439,
1184,07/27/24 10:45:00 PM,41.439,
1185,07/27/24 11:00:00 PM,40.881,
1186,07/27/24 11:15:00 PM,41.067,
1187,07/27/24 11:30:00 PM,41.254,
1188,07/27/24 11:45:00 PM,41.439,
1189,07/28/24 12:00:00 AM,41.254,
1190,07/28/24 12:15:00 AM,41.254,
1191,07/28/24 12:30:00 AM,41.254,
1192,07/28/24 12:45:00 AM,41.067,
1193,07/28/24 01:00:00 AM,41.067,
1194,07/28/24 01:15:00 AM,40.881,
1195,07/28/24 01:30:00 AM,40.881,
1196,07/28/24 01:45:00 AM,40.696,
1197,07/28/24 02:00:00 AM,40.696,
1198,07/28/24 02:15:00 AM,40.696,
1199,07/28/24 02:30:00 AM,40.696,
1200,07/28/24 02:45:00 AM,40.509,
1201,07/28/24 03:00:00 AM,40.509,
1202,07/28/24 03:15:00 AM,40.321,
1203,07/28/24 03:30:00 AM,40.509,
1204,07/28/24 03:45:00 AM,40.321,
1205,07/28/24 04:00:00 AM,40.134,
1206,07/28/24 04:15:00 AM,39.947,
1207,07/28/24 04:30:00 AM,39.760,
1208,07/28/24 04:45:00 AM,39.384,
1209,07/28/24 05:00:00 AM,39.384,
1210,07/28/24 05:15:00 AM,39.196,
1211,07/28/24 05:30:00 AM,39.196,
1212,07/28/24 05:45:00 AM,39.384,
1213,07/28/24 06:00:00 AM,39.573,
1214,07/28/24 06:15:00 AM,39.573,
1215,07/28/24 06:30:00 AM,39.573,
1216,07/28/24 06:45:00 AM,39.384,
1217,07/28/24 07:00:00 AM,39.573,
1218,07/28/24 07:15:00 AM,39.573,
1219,07/28/24 07:30:00 AM,39.573,
1220,07/28/24 07:45:00 AM,39.947,
1221,07/28/24 08:00:00 AM,40.134,
1222,07/28/24 08:15:00 AM,40.321,
1223,07/28/24 08:30:00 AM,40.509,
1224,07/28/24 08:45:00 AM,40.696,
1225,07/28/24 09:00:00 AM,41.254,
1226,07/28/24 09:15:00 AM,43.648,
1227,07/28/24 09:30:00 AM,43.466,
1228,07/28/24 09:45:00 AM,44.560,
1229,07/28/24 10:00:00 AM,43.466,
1230,07/28/24 10:15:00 AM,42.548,
1231,07/28/24 10:30:00 AM,42.363,
1232,07/28/24 10:45:00 AM,43.466,
1233,07/28/24 11:00:00 AM,43.099,
1234,07/28/24 11:15:00 AM,43.099,
1235,07/28/24 11:30:00 AM,44.013,
1236,07/28/24 11:45:00 AM,43.831,
1237,07/28/24 12:00:00 PM,43.831,
1238,07/28/24 12:15:00 PM,44.379,
1239,07/28/24 12:30:00 PM,44.379,
1240,07/28/24 12:45:00 PM,44.922,
1241,07/28/24 01:00:00 PM,45.104,
1242,07/28/24 01:15:00 PM,45.466,
1243,07/28/24 01:30:00 PM,46.548,
1244,07/28/24 01:45:00 PM,46.548,
1245,07/28/24 02:00:00 PM,46.369,
1246,07/28/24 02:15:00 PM,47.266,
1247,07/28/24 02:30:00 PM,48.339,
1248,07/28/24 02:45:00 PM,48.160,
