"Plot Title: 22008796"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 22008796, SEN S/N: 22008796)","Coupler Detached (LGR S/N: 22008796, SEN S/N: 22008796)","Coupler Attached (LGR S/N: 22008796, SEN S/N: 22008796)","Host Connected (LGR S/N: 22008796, SEN S/N: 22008796)","Stopped (LGR S/N: 22008796, SEN S/N: 22008796)","End Of File (LGR S/N: 22008796, SEN S/N: 22008796)"
9443,10/17/24 08:39:24 PM,29.586,,,,,
9444,10/17/24 08:54:24 PM,29.586,,,,,
9445,10/17/24 09:09:24 PM,29.586,,,,,
9446,10/17/24 09:24:24 PM,29.586,,,,,
9447,10/17/24 09:39:24 PM,29.586,,,,,
9448,10/17/24 09:54:24 PM,29.586,,,,,
9449,10/17/24 10:09:24 PM,29.586,,,,,
9450,10/17/24 10:24:24 PM,29.586,,,,,
9451,10/17/24 10:39:24 PM,29.790,,,,,
9452,10/17/24 10:54:24 PM,29.790,,,,,
9453,10/17/24 11:09:24 PM,29.790,,,,,
9454,10/17/24 11:24:24 PM,29.790,,,,,
9455,10/17/24 11:39:24 PM,29.790,,,,,
9456,10/17/24 11:54:24 PM,29.790,,,,,
9457,10/18/24 12:09:24 AM,29.790,,,,,
9458,10/18/24 12:24:24 AM,29.790,,,,,
9459,10/18/24 12:39:24 AM,29.790,,,,,
9460,10/18/24 12:54:24 AM,29.790,,,,,
9461,10/18/24 01:09:24 AM,29.790,,,,,
9462,10/18/24 01:24:24 AM,29.790,,,,,
9463,10/18/24 01:39:24 AM,29.790,,,,,
9464,10/18/24 01:54:24 AM,29.790,,,,,
9465,10/18/24 02:09:24 AM,29.790,,,,,
9466,10/18/24 02:24:24 AM,29.790,,,,,
9467,10/18/24 02:39:24 AM,29.790,,,,,
9468,10/18/24 02:54:24 AM,29.790,,,,,
9469,10/18/24 03:09:24 AM,29.790,,,,,
9470,10/18/24 03:24:24 AM,29.790,,,,,
9471,10/18/24 03:39:24 AM,29.790,,,,,
9472,10/18/24 03:54:24 AM,29.790,,,,,
9473,10/18/24 04:09:24 AM,29.790,,,,,
9474,10/18/24 04:24:24 AM,29.790,,,,,
9475,10/18/24 04:39:24 AM,29.790,,,,,
9476,10/18/24 04:54:24 AM,29.790,,,,,
9477,10/18/24 05:09:24 AM,29.790,,,,,
9478,10/18/24 05:24:24 AM,29.790,,,,,
9479,10/18/24 05:39:24 AM,29.790,,,,,
9480,10/18/24 05:54:24 AM,29.790,,,,,
9481,10/18/24 06:09:24 AM,29.790,,,,,
9482,10/18/24 06:24:24 AM,29.790,,,,,
9483,10/18/24 06:39:24 AM,29.790,,,,,
9484,10/18/24 06:54:24 AM,29.790,,,,,
9485,10/18/24 07:09:24 AM,29.790,,,,,
9486,10/18/24 07:24:24 AM,29.790,,,,,
9487,10/18/24 07:39:24 AM,29.790,,,,,
9488,10/18/24 07:54:24 AM,29.790,,,,,
9489,10/18/24 08:09:24 AM,29.790,,,,,
9490,10/18/24 08:24:24 AM,29.790,,,,,
9491,10/18/24 08:39:24 AM,29.790,,,,,
9492,10/18/24 08:54:24 AM,29.995,,,,,
9493,10/18/24 09:09:24 AM,29.995,,,,,
9494,10/18/24 09:24:24 AM,29.995,,,,,
9495,10/18/24 09:39:24 AM,29.995,,,,,
9496,10/18/24 09:54:24 AM,29.995,,,,,
9497,10/18/24 10:09:24 AM,29.995,,,,,
9498,10/18/24 10:24:24 AM,30.198,,,,,
9499,10/18/24 10:39:24 AM,30.198,,,,,
9500,10/18/24 10:54:24 AM,30.198,,,,,
9501,10/18/24 11:09:24 AM,30.403,,,,,
9502,10/18/24 11:24:24 AM,30.403,,,,,
9503,10/18/24 11:39:24 AM,30.403,,,,,
9504,10/18/24 11:54:24 AM,30.403,,,,,
9505,10/18/24 12:09:24 PM,30.607,,,,,
9506,10/18/24 12:24:24 PM,30.607,,,,,
9507,10/18/24 12:39:24 PM,30.607,,,,,
9508,10/18/24 12:54:24 PM,30.607,,,,,
9509,10/18/24 01:09:24 PM,30.808,,,,,
9510,10/18/24 01:24:24 PM,30.808,,,,,
9511,10/18/24 01:39:24 PM,30.808,,,,,
9512,10/18/24 01:54:24 PM,30.808,,,,,
9513,10/18/24 02:09:24 PM,30.808,,,,,
9514,10/18/24 02:24:24 PM,30.808,,,,,
9515,10/18/24 02:39:24 PM,30.808,,,,,
9516,10/18/24 02:54:24 PM,30.808,,,,,
9517,10/18/24 03:09:24 PM,30.808,,,,,
9518,10/18/24 03:24:24 PM,30.808,,,,,
9519,10/18/24 03:39:24 PM,30.808,,,,,
9520,10/18/24 03:54:24 PM,30.607,,,,,
9521,10/18/24 04:09:24 PM,30.607,,,,,
9522,10/18/24 04:24:24 PM,30.607,,,,,
9523,10/18/24 04:39:24 PM,30.607,,,,,
9524,10/18/24 04:54:24 PM,30.607,,,,,
9525,10/18/24 05:09:24 PM,30.607,,,,,
9526,10/18/24 05:24:24 PM,30.607,,,,,
9527,10/18/24 05:39:24 PM,30.607,,,,,
9528,10/18/24 05:54:24 PM,30.403,,,,,
9529,10/18/24 06:09:24 PM,30.607,,,,,
9530,10/18/24 06:24:24 PM,30.403,,,,,
9531,10/18/24 06:39:24 PM,30.403,,,,,
9532,10/18/24 06:54:24 PM,30.403,,,,,
9533,10/18/24 07:09:24 PM,30.403,,,,,
9534,10/18/24 07:24:24 PM,30.403,,,,,
9535,10/18/24 07:39:24 PM,30.403,,,,,
9536,10/18/24 07:54:24 PM,30.403,,,,,
9537,10/18/24 08:09:24 PM,30.403,,,,,
9538,10/18/24 08:24:24 PM,30.403,,,,,
9539,10/18/24 08:39:24 PM,30.403,,,,,
9540,10/18/24 08:54:24 PM,30.403,,,,,
9541,10/18/24 09:09:24 PM,30.607,,,,,
9542,10/18/24 09:24:24 PM,30.607,,,,,
9543,10/18/24 09:39:24 PM,30.607,,,,,
9544,10/18/24 09:54:24 PM,30.607,,,,,
9545,10/18/24 10:09:24 PM,30.607,,,,,
9546,10/18/24 10:24:24 PM,30.403,,,,,
9547,10/18/24 10:39:24 PM,30.607,,,,,
9548,10/18/24 10:54:24 PM,30.607,,,,,
9549,10/18/24 11:09:24 PM,30.607,,,,,
9550,10/18/24 11:24:24 PM,30.607,,,,,
9551,10/18/24 11:39:24 PM,30.607,,,,,
9552,10/18/24 11:54:24 PM,30.607,,,,,
9553,10/19/24 12:09:24 AM,30.607,,,,,
9554,10/19/24 12:24:24 AM,30.607,,,,,
9555,10/19/24 12:39:24 AM,30.607,,,,,
9556,10/19/24 12:54:24 AM,30.607,,,,,
9557,10/19/24 01:09:24 AM,30.607,,,,,
9558,10/19/24 01:24:24 AM,30.607,,,,,
9559,10/19/24 01:39:24 AM,30.607,,,,,
9560,10/19/24 01:54:24 AM,30.607,,,,,
9561,10/19/24 02:09:24 AM,30.607,,,,,
9562,10/19/24 02:24:24 AM,30.607,,,,,
9563,10/19/24 02:39:24 AM,30.607,,,,,
9564,10/19/24 02:54:24 AM,30.607,,,,,
9565,10/19/24 03:09:24 AM,30.607,,,,,
9566,10/19/24 03:24:24 AM,30.607,,,,,
9567,10/19/24 03:39:24 AM,30.607,,,,,
9568,10/19/24 03:54:24 AM,30.607,,,,,
9569,10/19/24 04:09:24 AM,30.607,,,,,
9570,10/19/24 04:24:24 AM,30.808,,,,,
9571,10/19/24 04:39:24 AM,30.808,,,,,
9572,10/19/24 04:54:24 AM,30.808,,,,,
9573,10/19/24 05:09:24 AM,30.808,,,,,
9574,10/19/24 05:24:24 AM,30.808,,,,,
9575,10/19/24 05:39:24 AM,30.808,,,,,
9576,10/19/24 05:54:24 AM,30.808,,,,,
9577,10/19/24 06:09:24 AM,30.808,,,,,
9578,10/19/24 06:24:24 AM,30.808,,,,,
9579,10/19/24 06:39:24 AM,30.808,,,,,
9580,10/19/24 06:54:24 AM,30.607,,,,,
9581,10/19/24 07:09:24 AM,30.607,,,,,
9582,10/19/24 07:24:24 AM,30.808,,,,,
9583,10/19/24 07:39:24 AM,30.607,,,,,
9584,10/19/24 07:54:24 AM,30.607,,,,,
9585,10/19/24 08:09:24 AM,30.808,,,,,
9586,10/19/24 08:24:24 AM,30.808,,,,,
9587,10/19/24 08:39:24 AM,31.012,,,,,
9588,10/19/24 08:54:24 AM,31.012,,,,,
9589,10/19/24 09:09:24 AM,31.012,,,,,
9590,10/19/24 09:24:24 AM,31.012,,,,,
9591,10/19/24 09:39:24 AM,31.012,,,,,
9592,10/19/24 09:54:24 AM,31.213,,,,,
9593,10/19/24 10:09:24 AM,31.213,,,,,
9594,10/19/24 10:24:24 AM,31.213,,,,,
9595,10/19/24 10:39:24 AM,31.213,,,,,
9596,10/19/24 10:54:24 AM,31.213,,,,,
9597,10/19/24 11:09:24 AM,31.415,,,,,
9598,10/19/24 11:24:24 AM,31.415,,,,,
9599,10/19/24 11:39:24 AM,31.617,,,,,
9600,10/19/24 11:54:24 AM,31.617,,,,,
9601,10/19/24 12:09:24 PM,31.617,,,,,
9602,10/19/24 12:24:24 PM,31.816,,,,,
9603,10/19/24 12:39:24 PM,31.816,,,,,
9604,10/19/24 12:54:24 PM,31.816,,,,,
9605,10/19/24 01:09:24 PM,31.816,,,,,
9606,10/19/24 01:24:24 PM,31.617,,,,,
9607,10/19/24 01:39:24 PM,31.617,,,,,
9608,10/19/24 01:54:24 PM,31.816,,,,,
9609,10/19/24 02:09:24 PM,31.816,,,,,
9610,10/19/24 02:24:24 PM,31.816,,,,,
9611,10/19/24 02:39:24 PM,31.816,,,,,
9612,10/19/24 02:54:24 PM,31.816,,,,,
9613,10/19/24 03:09:24 PM,31.816,,,,,
9614,10/19/24 03:24:24 PM,31.816,,,,,
9615,10/19/24 03:39:24 PM,31.816,,,,,
9616,10/19/24 03:54:24 PM,31.816,,,,,
9617,10/19/24 04:09:24 PM,31.816,,,,,
9618,10/19/24 04:24:24 PM,31.816,,,,,
9619,10/19/24 04:39:24 PM,31.816,,,,,
9620,10/19/24 04:54:24 PM,31.617,,,,,
9621,10/19/24 05:09:24 PM,31.617,,,,,
9622,10/19/24 05:24:24 PM,31.617,,,,,
9623,10/19/24 05:39:24 PM,31.617,,,,,
9624,10/19/24 05:54:24 PM,31.617,,,,,
9625,10/19/24 06:09:24 PM,31.617,,,,,
9626,10/19/24 06:24:24 PM,31.617,,,,,
9627,10/19/24 06:39:24 PM,31.617,,,,,
9628,10/19/24 06:54:24 PM,31.617,,,,,
9629,10/19/24 07:09:24 PM,31.617,,,,,
9630,10/19/24 07:24:24 PM,31.617,,,,,
9631,10/19/24 07:39:24 PM,31.617,,,,,
9632,10/19/24 07:54:24 PM,31.617,,,,,
9633,10/19/24 08:09:24 PM,31.617,,,,,
9634,10/19/24 08:24:24 PM,31.617,,,,,
9635,10/19/24 08:39:24 PM,31.617,,,,,
9636,10/19/24 08:54:24 PM,31.617,,,,,
9637,10/19/24 09:09:24 PM,31.617,,,,,
9638,10/19/24 09:24:24 PM,31.617,,,,,
9639,10/19/24 09:39:24 PM,31.617,,,,,
9640,10/19/24 09:54:24 PM,31.617,,,,,
9641,10/19/24 10:09:24 PM,31.617,,,,,
9642,10/19/24 10:24:24 PM,31.617,,,,,
9643,10/19/24 10:39:24 PM,31.617,,,,,
9644,10/19/24 10:54:24 PM,31.617,,,,,
9645,10/19/24 11:09:24 PM,31.617,,,,,
9646,10/19/24 11:24:24 PM,31.617,,,,,
9647,10/19/24 11:39:24 PM,31.617,,,,,
9648,10/19/24 11:54:24 PM,31.617,,,,,
9649,10/20/24 12:09:24 AM,31.617,,,,,
9650,10/20/24 12:24:24 AM,31.617,,,,,
9651,10/20/24 12:39:24 AM,31.617,,,,,
9652,10/20/24 12:54:24 AM,31.617,,,,,
9653,10/20/24 01:09:24 AM,31.617,,,,,
9654,10/20/24 01:24:24 AM,31.617,,,,,
9655,10/20/24 01:39:24 AM,31.617,,,,,
9656,10/20/24 01:54:24 AM,31.816,,,,,
9657,10/20/24 02:09:24 AM,31.617,,,,,
9658,10/20/24 02:24:24 AM,31.617,,,,,
9659,10/20/24 02:39:24 AM,31.816,,,,,
9660,10/20/24 02:54:24 AM,31.816,,,,,
9661,10/20/24 03:09:24 AM,31.816,,,,,
9662,10/20/24 03:24:24 AM,31.617,,,,,
9663,10/20/24 03:39:24 AM,31.617,,,,,
9664,10/20/24 03:54:24 AM,31.617,,,,,
9665,10/20/24 04:09:24 AM,31.617,,,,,
9666,10/20/24 04:24:24 AM,31.816,,,,,
9667,10/20/24 04:39:24 AM,31.816,,,,,
9668,10/20/24 04:54:24 AM,31.816,,,,,
9669,10/20/24 05:09:24 AM,31.816,,,,,
9670,10/20/24 05:24:24 AM,31.816,,,,,
9671,10/20/24 05:39:24 AM,31.816,,,,,
9672,10/20/24 05:54:24 AM,31.816,,,,,
9673,10/20/24 06:09:24 AM,31.816,,,,,
9674,10/20/24 06:24:24 AM,31.816,,,,,
9675,10/20/24 06:39:24 AM,31.816,,,,,
9676,10/20/24 06:54:24 AM,31.816,,,,,
9677,10/20/24 07:09:24 AM,31.816,,,,,
9678,10/20/24 07:24:24 AM,31.816,,,,,
9679,10/20/24 07:39:24 AM,31.617,,,,,
9680,10/20/24 07:54:24 AM,31.617,,,,,
9681,10/20/24 08:09:24 AM,31.617,,,,,
9682,10/20/24 08:24:24 AM,31.816,,,,,
9683,10/20/24 08:39:24 AM,31.816,,,,,
9684,10/20/24 08:54:24 AM,31.816,,,,,
9685,10/20/24 09:09:24 AM,31.617,,,,,
9686,10/20/24 09:24:24 AM,31.617,,,,,
9687,10/20/24 09:39:24 AM,31.617,,,,,
9688,10/20/24 09:54:24 AM,31.617,,,,,
9689,10/20/24 10:09:24 AM,31.816,,,,,
9690,10/20/24 10:24:24 AM,31.816,,,,,
9691,10/20/24 10:39:24 AM,31.816,,,,,
9692,10/20/24 10:54:24 AM,31.816,,,,,
9693,10/20/24 11:09:24 AM,31.816,,,,,
9694,10/20/24 11:24:24 AM,31.816,,,,,
9695,10/20/24 11:39:24 AM,31.816,,,,,
9696,10/20/24 11:54:24 AM,31.816,,,,,
9697,10/20/24 12:09:24 PM,31.816,,,,,
9698,10/20/24 12:24:24 PM,31.816,,,,,
9699,10/20/24 12:39:24 PM,31.816,,,,,
9700,10/20/24 12:54:24 PM,31.816,,,,,
9701,10/20/24 01:09:24 PM,31.816,,,,,
9702,10/20/24 01:24:24 PM,31.816,,,,,
9703,10/20/24 01:39:24 PM,31.816,,,,,
9704,10/20/24 01:54:24 PM,31.816,,,,,
9705,10/20/24 02:09:24 PM,31.816,,,,,
9706,10/20/24 02:24:24 PM,31.816,,,,,
9707,10/20/24 02:39:24 PM,31.816,,,,,
9708,10/20/24 02:54:24 PM,31.816,,,,,
9709,10/20/24 03:09:24 PM,31.617,,,,,
9710,10/20/24 03:24:24 PM,31.617,,,,,
9711,10/20/24 03:39:24 PM,31.617,,,,,
9712,10/20/24 03:54:24 PM,31.617,,,,,
9713,10/20/24 04:09:24 PM,31.617,,,,,
9714,10/20/24 04:24:24 PM,31.617,,,,,
9715,10/20/24 04:39:24 PM,31.617,,,,,
9716,10/20/24 04:54:24 PM,31.617,,,,,
9717,10/20/24 05:09:24 PM,31.617,,,,,
9718,10/20/24 05:24:24 PM,31.617,,,,,
9719,10/20/24 05:39:24 PM,31.415,,,,,
9720,10/20/24 05:54:24 PM,31.415,,,,,
9721,10/20/24 06:09:24 PM,31.415,,,,,
9722,10/20/24 06:24:24 PM,31.415,,,,,
9723,10/20/24 06:39:24 PM,31.415,,,,,
9724,10/20/24 06:54:24 PM,31.415,,,,,
9725,10/20/24 07:09:24 PM,31.415,,,,,
9726,10/20/24 07:24:24 PM,31.415,,,,,
9727,10/20/24 07:39:24 PM,31.415,,,,,
9728,10/20/24 07:54:24 PM,31.415,,,,,
9729,10/20/24 08:09:24 PM,31.415,,,,,
9730,10/20/24 08:24:24 PM,31.213,,,,,
9731,10/20/24 08:39:24 PM,31.213,,,,,
9732,10/20/24 08:54:24 PM,31.213,,,,,
9733,10/20/24 09:09:24 PM,31.213,,,,,
9734,10/20/24 09:24:24 PM,31.213,,,,,
9735,10/20/24 09:39:24 PM,31.213,,,,,
9736,10/20/24 09:54:24 PM,31.213,,,,,
9737,10/20/24 10:09:24 PM,31.213,,,,,
9738,10/20/24 10:24:24 PM,31.213,,,,,
9739,10/20/24 10:39:24 PM,31.213,,,,,
9740,10/20/24 10:54:24 PM,31.213,,,,,
9741,10/20/24 11:09:24 PM,31.213,,,,,
9742,10/20/24 11:24:24 PM,31.415,,,,,
9743,10/20/24 11:39:24 PM,31.415,,,,,
9744,10/20/24 11:54:24 PM,31.415,,,,,
9745,10/21/24 12:09:24 AM,31.415,,,,,
9746,10/21/24 12:24:24 AM,31.415,,,,,
9747,10/21/24 12:39:24 AM,31.415,,,,,
9748,10/21/24 12:54:24 AM,31.415,,,,,
9749,10/21/24 01:09:24 AM,31.415,,,,,
9750,10/21/24 01:24:24 AM,31.617,,,,,
9751,10/21/24 01:39:24 AM,31.617,,,,,
9752,10/21/24 01:54:24 AM,31.617,,,,,
9753,10/21/24 02:09:24 AM,31.617,,,,,
9754,10/21/24 02:24:24 AM,31.617,,,,,
9755,10/21/24 02:39:24 AM,31.617,,,,,
9756,10/21/24 02:54:24 AM,31.617,,,,,
9757,10/21/24 03:09:24 AM,31.617,,,,,
9758,10/21/24 03:24:24 AM,31.617,,,,,
9759,10/21/24 03:39:24 AM,31.415,,,,,
9760,10/21/24 03:54:24 AM,31.415,,,,,
9761,10/21/24 04:09:24 AM,31.415,,,,,
9762,10/21/24 04:24:24 AM,31.415,,,,,
9763,10/21/24 04:39:24 AM,31.415,,,,,
9764,10/21/24 04:54:24 AM,31.213,,,,,
9765,10/21/24 05:09:24 AM,31.213,,,,,
9766,10/21/24 05:24:24 AM,31.213,,,,,
9767,10/21/24 05:39:24 AM,31.213,,,,,
9768,10/21/24 05:54:24 AM,31.213,,,,,
9769,10/21/24 06:09:24 AM,31.213,,,,,
9770,10/21/24 06:24:24 AM,31.012,,,,,
9771,10/21/24 06:39:24 AM,31.012,,,,,
9772,10/21/24 06:54:24 AM,31.012,,,,,
9773,10/21/24 07:09:24 AM,31.012,,,,,
9774,10/21/24 07:24:24 AM,31.012,,,,,
9775,10/21/24 07:39:24 AM,31.012,,,,,
9776,10/21/24 07:54:24 AM,31.012,,,,,
9777,10/21/24 08:09:24 AM,31.012,,,,,
9778,10/21/24 08:24:24 AM,31.012,,,,,
9779,10/21/24 08:39:24 AM,31.012,,,,,
9780,10/21/24 08:54:24 AM,31.012,,,,,
9781,10/21/24 09:09:24 AM,31.012,,,,,
9782,10/21/24 09:24:24 AM,31.012,,,,,
9783,10/21/24 09:39:24 AM,31.012,,,,,
9784,10/21/24 09:54:24 AM,31.012,,,,,
9785,10/21/24 10:09:24 AM,31.012,,,,,
9786,10/21/24 10:24:24 AM,31.012,,,,,
9787,10/21/24 10:39:24 AM,31.012,,,,,
9788,10/21/24 10:54:24 AM,31.012,,,,,
9789,10/21/24 11:09:24 AM,31.012,,,,,
9790,10/21/24 11:24:24 AM,31.012,,,,,
9791,10/21/24 11:39:24 AM,31.012,,,,,
9792,10/21/24 11:54:24 AM,31.012,,,,,
9793,10/21/24 12:09:24 PM,31.012,,,,,
9794,10/21/24 12:24:24 PM,31.012,,,,,
9795,10/21/24 12:39:24 PM,31.012,,,,,
9796,10/21/24 12:54:24 PM,31.012,,,,,
9797,10/21/24 01:09:24 PM,31.012,,,,,
9798,10/21/24 01:24:24 PM,31.012,,,,,
9799,10/21/24 01:39:24 PM,30.808,,,,,
9800,10/21/24 01:54:24 PM,30.808,,,,,
9801,10/21/24 02:09:24 PM,30.808,,,,,
9802,10/21/24 02:24:24 PM,30.808,,,,,
9803,10/21/24 02:39:24 PM,30.808,,,,,
9804,10/21/24 02:54:24 PM,30.808,,,,,
9805,10/21/24 03:09:24 PM,30.808,,,,,
9806,10/21/24 03:24:24 PM,30.808,,,,,
9807,10/21/24 03:39:24 PM,30.808,,,,,
9808,10/21/24 03:54:24 PM,30.808,,,,,
9809,10/21/24 04:09:24 PM,30.808,,,,,
9810,10/21/24 04:24:24 PM,30.808,,,,,
9811,10/21/24 04:39:24 PM,30.808,,,,,
9812,10/21/24 04:54:24 PM,30.808,,,,,
9813,10/21/24 05:09:24 PM,30.808,,,,,
9814,10/21/24 05:24:24 PM,30.607,,,,,
9815,10/21/24 05:39:24 PM,30.607,,,,,
9816,10/21/24 05:54:24 PM,30.607,,,,,
9817,10/21/24 06:09:24 PM,30.607,,,,,
9818,10/21/24 06:24:24 PM,30.607,,,,,
9819,10/21/24 06:39:24 PM,30.607,,,,,
9820,10/21/24 06:54:24 PM,30.607,,,,,
9821,10/21/24 07:09:24 PM,30.607,,,,,
9822,10/21/24 07:24:24 PM,30.607,,,,,
9823,10/21/24 07:39:24 PM,30.607,,,,,
9824,10/21/24 07:54:24 PM,30.607,,,,,
9825,10/21/24 08:09:24 PM,30.607,,,,,
9826,10/21/24 08:24:24 PM,30.607,,,,,
9827,10/21/24 08:39:24 PM,30.607,,,,,
9828,10/21/24 08:54:24 PM,30.607,,,,,
9829,10/21/24 09:09:24 PM,30.607,,,,,
9830,10/21/24 09:24:24 PM,30.403,,,,,
9831,10/21/24 09:39:24 PM,30.607,,,,,
9832,10/21/24 09:54:24 PM,30.607,,,,,
9833,10/21/24 10:09:24 PM,30.403,,,,,
9834,10/21/24 10:24:24 PM,30.403,,,,,
9835,10/21/24 10:39:24 PM,30.403,,,,,
9836,10/21/24 10:54:24 PM,30.403,,,,,
9837,10/21/24 11:09:24 PM,30.403,,,,,
9838,10/21/24 11:24:24 PM,30.403,,,,,
9839,10/21/24 11:39:24 PM,30.403,,,,,
9840,10/21/24 11:54:24 PM,30.403,,,,,
9841,10/22/24 12:09:24 AM,30.403,,,,,
9842,10/22/24 12:24:24 AM,30.403,,,,,
9843,10/22/24 12:39:24 AM,30.403,,,,,
9844,10/22/24 12:54:24 AM,30.403,,,,,
9845,10/22/24 01:09:24 AM,30.403,,,,,
9846,10/22/24 01:24:24 AM,30.403,,,,,
9847,10/22/24 01:39:24 AM,30.403,,,,,
9848,10/22/24 01:54:24 AM,30.403,,,,,
9849,10/22/24 02:09:24 AM,30.403,,,,,
9850,10/22/24 02:24:24 AM,30.403,,,,,
9851,10/22/24 02:39:24 AM,30.403,,,,,
9852,10/22/24 02:54:24 AM,30.403,,,,,
9853,10/22/24 03:09:24 AM,30.403,,,,,
9854,10/22/24 03:24:24 AM,30.403,,,,,
9855,10/22/24 03:39:24 AM,30.403,,,,,
9856,10/22/24 03:54:24 AM,30.403,,,,,
9857,10/22/24 04:09:24 AM,30.403,,,,,
9858,10/22/24 04:24:24 AM,30.403,,,,,
9859,10/22/24 04:39:24 AM,30.403,,,,,
9860,10/22/24 04:54:24 AM,30.403,,,,,
9861,10/22/24 05:09:24 AM,30.403,,,,,
9862,10/22/24 05:24:24 AM,30.403,,,,,
9863,10/22/24 05:39:24 AM,30.403,,,,,
9864,10/22/24 05:54:24 AM,30.403,,,,,
9865,10/22/24 06:09:24 AM,30.403,,,,,
9866,10/22/24 06:24:24 AM,30.403,,,,,
9867,10/22/24 06:39:24 AM,30.403,,,,,
9868,10/22/24 06:54:24 AM,30.403,,,,,
9869,10/22/24 07:09:24 AM,30.403,,,,,
9870,10/22/24 07:24:24 AM,30.403,,,,,
9871,10/22/24 07:39:24 AM,30.403,,,,,
9872,10/22/24 07:54:24 AM,30.403,,,,,
9873,10/22/24 08:09:24 AM,30.403,,,,,
9874,10/22/24 08:24:24 AM,30.403,,,,,
9875,10/22/24 08:39:24 AM,30.403,,,,,
9876,10/22/24 08:54:24 AM,30.403,,,,,
9877,10/22/24 09:09:24 AM,30.607,,,,,
9878,10/22/24 09:24:24 AM,30.607,,,,,
9879,10/22/24 09:39:24 AM,30.607,,,,,
9880,10/22/24 09:54:24 AM,30.607,,,,,
9881,10/22/24 10:09:24 AM,30.808,,,,,
9882,10/22/24 10:24:24 AM,30.808,,,,,
9883,10/22/24 10:39:24 AM,30.808,,,,,
9884,10/22/24 10:54:24 AM,30.808,,,,,
9885,10/22/24 11:09:24 AM,30.808,,,,,
9886,10/22/24 11:24:24 AM,30.808,,,,,
9887,10/22/24 11:39:24 AM,30.808,,,,,
9888,10/22/24 11:54:24 AM,30.808,,,,,
9889,10/22/24 12:09:24 PM,30.808,,,,,
9890,10/22/24 12:24:24 PM,30.808,,,,,
9891,10/22/24 12:39:24 PM,30.808,,,,,
9892,10/22/24 12:54:24 PM,30.808,,,,,
9893,10/22/24 01:09:24 PM,30.808,,,,,
9894,10/22/24 01:24:24 PM,30.808,,,,,
9895,10/22/24 01:39:24 PM,30.808,,,,,
9896,10/22/24 01:54:24 PM,30.808,,,,,
9897,10/22/24 02:09:24 PM,30.808,,,,,
9898,10/22/24 02:24:24 PM,30.808,,,,,
9899,10/22/24 02:39:24 PM,30.808,,,,,
9900,10/22/24 02:54:24 PM,30.808,,,,,
9901,10/22/24 03:09:24 PM,30.808,,,,,
9902,10/22/24 03:24:24 PM,30.808,,,,,
9903,10/22/24 03:39:24 PM,30.808,,,,,
9904,10/22/24 03:54:24 PM,30.808,,,,,
9905,10/22/24 04:09:24 PM,30.808,,,,,
9906,10/22/24 04:24:24 PM,30.607,,,,,
9907,10/22/24 04:39:24 PM,30.607,,,,,
9908,10/22/24 04:54:24 PM,30.607,,,,,
9909,10/22/24 05:09:24 PM,30.607,,,,,
9910,10/22/24 05:24:24 PM,30.607,,,,,
9911,10/22/24 05:39:24 PM,30.607,,,,,
9912,10/22/24 05:54:24 PM,30.607,,,,,
9913,10/22/24 06:09:24 PM,30.403,,,,,
9914,10/22/24 06:24:24 PM,30.403,,,,,
9915,10/22/24 06:39:24 PM,30.403,,,,,
9916,10/22/24 06:54:24 PM,30.403,,,,,
9917,10/22/24 07:09:24 PM,30.403,,,,,
9918,10/22/24 07:24:24 PM,30.403,,,,,
9919,10/22/24 07:39:24 PM,30.403,,,,,
9920,10/22/24 07:54:24 PM,30.198,,,,,
9921,10/22/24 08:09:24 PM,30.198,,,,,
9922,10/22/24 08:24:24 PM,30.198,,,,,
9923,10/22/24 08:39:24 PM,30.198,,,,,
9924,10/22/24 08:54:24 PM,30.198,,,,,
9925,10/22/24 09:09:24 PM,30.198,,,,,
9926,10/22/24 09:24:24 PM,30.198,,,,,
9927,10/22/24 09:39:24 PM,30.198,,,,,
9928,10/22/24 09:54:24 PM,30.198,,,,,
9929,10/22/24 10:09:24 PM,30.198,,,,,
9930,10/22/24 10:24:24 PM,30.198,,,,,
9931,10/22/24 10:39:24 PM,30.198,,,,,
9932,10/22/24 10:54:24 PM,30.198,,,,,
9933,10/22/24 11:09:24 PM,30.198,,,,,
9934,10/22/24 11:24:24 PM,30.198,,,,,
9935,10/22/24 11:39:24 PM,30.198,,,,,
9936,10/22/24 11:54:24 PM,30.198,,,,,
9937,10/23/24 12:09:24 AM,30.198,,,,,
9938,10/23/24 12:24:24 AM,30.198,,,,,
9939,10/23/24 12:39:24 AM,30.198,,,,,
9940,10/23/24 12:54:24 AM,30.198,,,,,
9941,10/23/24 01:09:24 AM,30.198,,,,,
9942,10/23/24 01:24:24 AM,30.198,,,,,
9943,10/23/24 01:39:24 AM,30.198,,,,,
9944,10/23/24 01:54:24 AM,30.198,,,,,
9945,10/23/24 02:09:24 AM,30.198,,,,,
9946,10/23/24 02:24:24 AM,30.198,,,,,
9947,10/23/24 02:39:24 AM,30.198,,,,,
9948,10/23/24 02:54:24 AM,30.198,,,,,
9949,10/23/24 03:09:24 AM,30.198,,,,,
9950,10/23/24 03:24:24 AM,30.198,,,,,
9951,10/23/24 03:39:24 AM,30.198,,,,,
9952,10/23/24 03:54:24 AM,30.198,,,,,
