"Plot Title: 10908277"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10908277, SEN S/N: 10908277)","Bad Battery (LGR S/N: 10908277, SEN S/N: 10908277)","End Of File (LGR S/N: 10908277, SEN S/N: 10908277)"
3687,08/23/24 12:30:00 AM,30.403,,
3688,08/23/24 12:45:00 AM,30.403,,
3689,08/23/24 01:00:00 AM,30.403,,
3690,08/23/24 01:15:00 AM,30.198,,
3691,08/23/24 01:30:00 AM,30.198,,
3692,08/23/24 01:45:00 AM,29.995,,
3693,08/23/24 02:00:00 AM,29.790,,
3694,08/23/24 02:15:00 AM,29.790,,
3695,08/23/24 02:30:00 AM,29.790,,
3696,08/23/24 02:45:00 AM,29.995,,
3697,08/23/24 03:00:00 AM,29.995,,
3698,08/23/24 03:15:00 AM,29.790,,
3699,08/23/24 03:30:00 AM,29.995,,
3700,08/23/24 03:45:00 AM,30.403,,
3701,08/23/24 04:00:00 AM,30.403,,
3702,08/23/24 04:15:00 AM,30.403,,
3703,08/23/24 04:30:00 AM,30.403,,
3704,08/23/24 04:45:00 AM,30.607,,
3705,08/23/24 05:00:00 AM,30.607,,
3706,08/23/24 05:15:00 AM,30.403,,
3707,08/23/24 05:30:00 AM,30.403,,
3708,08/23/24 05:45:00 AM,30.403,,
3709,08/23/24 06:00:00 AM,30.403,,
3710,08/23/24 06:15:00 AM,30.403,,
3711,08/23/24 06:30:00 AM,30.607,,
3712,08/23/24 06:45:00 AM,30.403,,
3713,08/23/24 07:00:00 AM,31.012,,
3714,08/23/24 07:15:00 AM,31.415,,
3715,08/23/24 07:30:00 AM,31.617,,
3716,08/23/24 07:45:00 AM,31.816,,
3717,08/23/24 08:00:00 AM,32.018,,
3718,08/23/24 08:15:00 AM,32.218,,
3719,08/23/24 08:30:00 AM,32.418,,
3720,08/23/24 08:45:00 AM,32.617,,
3721,08/23/24 09:00:00 AM,32.617,,
3722,08/23/24 09:15:00 AM,32.617,,
3723,08/23/24 09:30:00 AM,33.013,,
3724,08/23/24 09:45:00 AM,33.213,,
3725,08/23/24 10:00:00 AM,33.805,,
3726,08/23/24 10:15:00 AM,34.002,,
3727,08/23/24 10:30:00 AM,35.175,,
3728,08/23/24 10:45:00 AM,37.679,,
3729,08/23/24 11:00:00 AM,38.440,,
3730,08/23/24 11:15:00 AM,38.629,,
3731,08/23/24 11:30:00 AM,40.134,,
3732,08/23/24 11:45:00 AM,40.321,,
3733,08/23/24 12:00:00 PM,42.179,,
3734,08/23/24 12:15:00 PM,43.099,,
3735,08/23/24 12:30:00 PM,46.008,,
3736,08/23/24 12:45:00 PM,46.548,,
3737,08/23/24 01:00:00 PM,49.228,,
3738,08/23/24 01:15:00 PM,51.172,,
3739,08/23/24 01:30:00 PM,49.228,,
3740,08/23/24 01:45:00 PM,48.339,,
3741,08/23/24 02:00:00 PM,48.517,,
3742,08/23/24 02:15:00 PM,49.582,,
3743,08/23/24 02:30:00 PM,47.446,,
3744,08/23/24 02:45:00 PM,49.050,,
3745,08/23/24 03:00:00 PM,49.228,,
3746,08/23/24 03:15:00 PM,54.322,,
3747,08/23/24 03:30:00 PM,53.798,,
3748,08/23/24 03:45:00 PM,50.819,,
3749,08/23/24 04:00:00 PM,52.050,,
3750,08/23/24 04:15:00 PM,55.364,,
3751,08/23/24 04:30:00 PM,54.322,,
3752,08/23/24 04:45:00 PM,53.100,,
3753,08/23/24 05:00:00 PM,52.225,,
3754,08/23/24 05:15:00 PM,52.576,,
3755,08/23/24 05:30:00 PM,48.339,,
3756,08/23/24 05:45:00 PM,47.266,,
3757,08/23/24 06:00:00 PM,46.369,,
3758,08/23/24 06:15:00 PM,49.759,,
3759,08/23/24 06:30:00 PM,50.113,,
3760,08/23/24 06:45:00 PM,47.266,,
3761,08/23/24 07:00:00 PM,45.648,,
3762,08/23/24 07:15:00 PM,44.195,,
3763,08/23/24 07:30:00 PM,43.099,,
3764,08/23/24 07:45:00 PM,41.994,,
3765,08/23/24 08:00:00 PM,39.947,,
3766,08/23/24 08:15:00 PM,37.870,,
3767,08/23/24 08:30:00 PM,36.338,,
3768,08/23/24 08:45:00 PM,34.981,,
3769,08/23/24 09:00:00 PM,34.394,,
3770,08/23/24 09:15:00 PM,34.002,,
3771,08/23/24 09:30:00 PM,33.805,,
3772,08/23/24 09:45:00 PM,32.815,,
3773,08/23/24 10:00:00 PM,32.018,,
3774,08/23/24 10:15:00 PM,32.018,,
3775,08/23/24 10:30:00 PM,32.218,,
3776,08/23/24 10:45:00 PM,32.218,,
3777,08/23/24 11:00:00 PM,32.018,,
3778,08/23/24 11:15:00 PM,31.617,,
3779,08/23/24 11:30:00 PM,31.415,,
3780,08/23/24 11:45:00 PM,31.213,,
3781,08/24/24 12:00:00 AM,31.213,,
3782,08/24/24 12:15:00 AM,31.213,,
3783,08/24/24 12:30:00 AM,31.213,,
3784,08/24/24 12:45:00 AM,31.012,,
3785,08/24/24 01:00:00 AM,31.213,,
3786,08/24/24 01:15:00 AM,31.213,,
3787,08/24/24 01:30:00 AM,30.808,,
3788,08/24/24 01:45:00 AM,31.816,,
3789,08/24/24 02:00:00 AM,31.617,,
3790,08/24/24 02:15:00 AM,31.415,,
3791,08/24/24 02:30:00 AM,31.415,,
3792,08/24/24 02:45:00 AM,31.213,,
3793,08/24/24 03:00:00 AM,31.012,,
3794,08/24/24 03:15:00 AM,31.012,,
3795,08/24/24 03:30:00 AM,31.012,,
3796,08/24/24 03:45:00 AM,31.012,,
3797,08/24/24 04:00:00 AM,31.012,,
3798,08/24/24 04:15:00 AM,31.012,,
3799,08/24/24 04:30:00 AM,31.012,,
3800,08/24/24 04:45:00 AM,30.808,,
3801,08/24/24 05:00:00 AM,30.808,,
3802,08/24/24 05:15:00 AM,30.808,,
3803,08/24/24 05:30:00 AM,30.808,,
3804,08/24/24 05:45:00 AM,30.607,,
3805,08/24/24 06:00:00 AM,30.808,,
3806,08/24/24 06:15:00 AM,30.607,,
3807,08/24/24 06:30:00 AM,30.808,,
3808,08/24/24 06:45:00 AM,31.012,,
3809,08/24/24 07:00:00 AM,31.213,,
3810,08/24/24 07:15:00 AM,31.415,,
3811,08/24/24 07:30:00 AM,31.617,,
3812,08/24/24 07:45:00 AM,31.415,,
3813,08/24/24 08:00:00 AM,31.415,,
3814,08/24/24 08:15:00 AM,31.617,,
3815,08/24/24 08:30:00 AM,32.418,,
3816,08/24/24 08:45:00 AM,32.418,,
3817,08/24/24 09:00:00 AM,32.617,,
3818,08/24/24 09:15:00 AM,32.617,,
3819,08/24/24 09:30:00 AM,32.815,,
3820,08/24/24 09:45:00 AM,33.411,,
3821,08/24/24 10:00:00 AM,32.418,,
3822,08/24/24 10:15:00 AM,32.617,,
3823,08/24/24 10:30:00 AM,33.411,,
3824,08/24/24 10:45:00 AM,33.213,,
3825,08/24/24 11:00:00 AM,33.213,,
3826,08/24/24 11:15:00 AM,33.013,,
3827,08/24/24 11:30:00 AM,32.815,,
3828,08/24/24 11:45:00 AM,32.815,,
3829,08/24/24 12:00:00 PM,32.617,,
3830,08/24/24 12:15:00 PM,32.815,,
3831,08/24/24 12:30:00 PM,34.394,,
3832,08/24/24 12:45:00 PM,34.394,,
3833,08/24/24 01:00:00 PM,34.002,,
3834,08/24/24 01:15:00 PM,34.786,,
3835,08/24/24 01:30:00 PM,34.590,,
3836,08/24/24 01:45:00 PM,35.370,,
3837,08/24/24 02:00:00 PM,33.607,,
3838,08/24/24 02:15:00 PM,34.002,,
3839,08/24/24 02:30:00 PM,33.607,,
3840,08/24/24 02:45:00 PM,34.590,,
3841,08/24/24 03:00:00 PM,34.394,,
3842,08/24/24 03:15:00 PM,33.013,,
3843,08/24/24 03:30:00 PM,33.013,,
3844,08/24/24 03:45:00 PM,33.213,,
3845,08/24/24 04:00:00 PM,33.607,,
3846,08/24/24 04:15:00 PM,32.617,,
3847,08/24/24 04:30:00 PM,32.617,,
3848,08/24/24 04:45:00 PM,32.418,,
3849,08/24/24 05:00:00 PM,32.218,,
3850,08/24/24 05:15:00 PM,32.418,,
3851,08/24/24 05:30:00 PM,32.418,,
3852,08/24/24 05:45:00 PM,32.418,,
3853,08/24/24 06:00:00 PM,32.218,,
3854,08/24/24 06:15:00 PM,32.018,,
3855,08/24/24 06:30:00 PM,31.816,,
3856,08/24/24 06:45:00 PM,31.415,,
3857,08/24/24 07:00:00 PM,31.213,,
3858,08/24/24 07:15:00 PM,31.012,,
3859,08/24/24 07:30:00 PM,31.012,,
3860,08/24/24 07:45:00 PM,31.012,,
3861,08/24/24 08:00:00 PM,30.808,,
3862,08/24/24 08:15:00 PM,30.607,,
3863,08/24/24 08:30:00 PM,30.403,,
3864,08/24/24 08:45:00 PM,29.995,,
3865,08/24/24 09:00:00 PM,29.790,,
3866,08/24/24 09:15:00 PM,29.790,,
3867,08/24/24 09:30:00 PM,29.586,,
3868,08/24/24 09:45:00 PM,29.586,,
3869,08/24/24 10:00:00 PM,29.379,,
3870,08/24/24 10:15:00 PM,29.379,,
3871,08/24/24 10:30:00 PM,28.969,,
3872,08/24/24 10:45:00 PM,28.762,,
3873,08/24/24 11:00:00 PM,28.762,,
3874,08/24/24 11:15:00 PM,28.969,,
3875,08/24/24 11:30:00 PM,28.969,,
3876,08/24/24 11:45:00 PM,29.174,,
3877,08/25/24 12:00:00 AM,29.379,,
3878,08/25/24 12:15:00 AM,29.379,,
3879,08/25/24 12:30:00 AM,29.379,,
3880,08/25/24 12:45:00 AM,29.174,,
3881,08/25/24 01:00:00 AM,29.174,,
3882,08/25/24 01:15:00 AM,28.969,,
3883,08/25/24 01:30:00 AM,28.969,,
3884,08/25/24 01:45:00 AM,28.969,,
3885,08/25/24 02:00:00 AM,28.969,,
3886,08/25/24 02:15:00 AM,28.969,,
3887,08/25/24 02:30:00 AM,29.174,,
3888,08/25/24 02:45:00 AM,29.586,,
3889,08/25/24 03:00:00 AM,29.790,,
3890,08/25/24 03:15:00 AM,29.790,,
3891,08/25/24 03:30:00 AM,29.790,,
3892,08/25/24 03:45:00 AM,29.790,,
3893,08/25/24 04:00:00 AM,30.198,,
3894,08/25/24 04:15:00 AM,30.403,,
3895,08/25/24 04:30:00 AM,30.198,,
3896,08/25/24 04:45:00 AM,30.198,,
3897,08/25/24 05:00:00 AM,30.198,,
3898,08/25/24 05:15:00 AM,30.198,,
3899,08/25/24 05:30:00 AM,29.995,,
3900,08/25/24 05:45:00 AM,29.790,,
3901,08/25/24 06:00:00 AM,29.790,,
3902,08/25/24 06:15:00 AM,29.586,,
3903,08/25/24 06:30:00 AM,29.586,,
3904,08/25/24 06:45:00 AM,30.198,,
3905,08/25/24 07:00:00 AM,30.403,,
3906,08/25/24 07:15:00 AM,30.808,,
3907,08/25/24 07:30:00 AM,31.012,,
3908,08/25/24 07:45:00 AM,31.617,,
3909,08/25/24 08:00:00 AM,31.213,,
3910,08/25/24 08:15:00 AM,30.808,,
3911,08/25/24 08:30:00 AM,31.617,,
3912,08/25/24 08:45:00 AM,31.816,,
3913,08/25/24 09:00:00 AM,31.816,,
3914,08/25/24 09:15:00 AM,32.218,,
3915,08/25/24 09:30:00 AM,32.418,,
3916,08/25/24 09:45:00 AM,32.418,,
3917,08/25/24 10:00:00 AM,32.617,,
3918,08/25/24 10:15:00 AM,32.617,,
3919,08/25/24 10:30:00 AM,32.617,,
3920,08/25/24 10:45:00 AM,32.815,,
3921,08/25/24 11:00:00 AM,33.013,,
3922,08/25/24 11:15:00 AM,33.213,,
3923,08/25/24 11:30:00 AM,33.213,,
3924,08/25/24 11:45:00 AM,33.213,,
3925,08/25/24 12:00:00 PM,33.013,,
3926,08/25/24 12:15:00 PM,33.013,,
3927,08/25/24 12:30:00 PM,32.815,,
3928,08/25/24 12:45:00 PM,33.607,,
3929,08/25/24 01:00:00 PM,33.607,,
3930,08/25/24 01:15:00 PM,34.002,,
3931,08/25/24 01:30:00 PM,32.815,,
3932,08/25/24 01:45:00 PM,32.617,,
3933,08/25/24 02:00:00 PM,32.617,,
3934,08/25/24 02:15:00 PM,32.617,,
3935,08/25/24 02:30:00 PM,33.607,,
3936,08/25/24 02:45:00 PM,33.013,,
3937,08/25/24 03:00:00 PM,32.815,,
3938,08/25/24 03:15:00 PM,32.617,,
3939,08/25/24 03:30:00 PM,32.418,,
3940,08/25/24 03:45:00 PM,32.617,,
3941,08/25/24 04:00:00 PM,32.617,,
3942,08/25/24 04:15:00 PM,32.418,,
3943,08/25/24 04:30:00 PM,32.617,,
3944,08/25/24 04:45:00 PM,32.418,,
3945,08/25/24 05:00:00 PM,32.018,,
3946,08/25/24 05:15:00 PM,32.018,,
3947,08/25/24 05:30:00 PM,32.018,,
3948,08/25/24 05:45:00 PM,32.018,,
3949,08/25/24 06:00:00 PM,32.018,,
3950,08/25/24 06:15:00 PM,32.018,,
3951,08/25/24 06:30:00 PM,31.617,,
3952,08/25/24 06:45:00 PM,31.816,,
3953,08/25/24 07:00:00 PM,31.415,,
3954,08/25/24 07:15:00 PM,31.012,,
3955,08/25/24 07:30:00 PM,30.403,,
3956,08/25/24 07:45:00 PM,29.995,,
3957,08/25/24 08:00:00 PM,29.174,,
3958,08/25/24 08:15:00 PM,28.762,,
3959,08/25/24 08:30:00 PM,28.762,,
3960,08/25/24 08:45:00 PM,28.762,,
3961,08/25/24 09:00:00 PM,28.762,,
3962,08/25/24 09:15:00 PM,28.762,,
3963,08/25/24 09:30:00 PM,28.555,,
3964,08/25/24 09:45:00 PM,28.346,,
3965,08/25/24 10:00:00 PM,28.139,,
3966,08/25/24 10:15:00 PM,28.139,,
3967,08/25/24 10:30:00 PM,28.139,,
3968,08/25/24 10:45:00 PM,28.139,,
3969,08/25/24 11:00:00 PM,28.139,,
3970,08/25/24 11:15:00 PM,28.139,,
3971,08/25/24 11:30:00 PM,28.139,,
3972,08/25/24 11:45:00 PM,28.139,,
3973,08/26/24 12:00:00 AM,27.930,,
3974,08/26/24 12:15:00 AM,27.930,,
3975,08/26/24 12:30:00 AM,27.721,,
3976,08/26/24 12:45:00 AM,27.721,,
3977,08/26/24 01:00:00 AM,27.511,,
3978,08/26/24 01:15:00 AM,27.511,,
3979,08/26/24 01:30:00 AM,27.721,,
3980,08/26/24 01:45:00 AM,27.930,,
3981,08/26/24 02:00:00 AM,28.139,,
3982,08/26/24 02:15:00 AM,28.139,,
3983,08/26/24 02:30:00 AM,28.139,,
3984,08/26/24 02:45:00 AM,28.139,,
3985,08/26/24 03:00:00 AM,27.930,,
3986,08/26/24 03:15:00 AM,27.930,,
3987,08/26/24 03:30:00 AM,27.930,,
3988,08/26/24 03:45:00 AM,27.511,,
3989,08/26/24 04:00:00 AM,27.302,,
3990,08/26/24 04:15:00 AM,27.511,,
3991,08/26/24 04:30:00 AM,27.721,,
3992,08/26/24 04:45:00 AM,27.721,,
3993,08/26/24 05:00:00 AM,27.721,,
3994,08/26/24 05:15:00 AM,27.721,,
3995,08/26/24 05:30:00 AM,27.511,,
3996,08/26/24 05:45:00 AM,27.511,,
3997,08/26/24 06:00:00 AM,27.721,,
3998,08/26/24 06:15:00 AM,27.930,,
3999,08/26/24 06:30:00 AM,27.930,,
4000,08/26/24 06:45:00 AM,27.930,,
4001,08/26/24 07:00:00 AM,28.346,,
4002,08/26/24 07:15:00 AM,28.346,,
4003,08/26/24 07:30:00 AM,28.969,,
4004,08/26/24 07:45:00 AM,29.586,,
4005,08/26/24 08:00:00 AM,29.174,,
4006,08/26/24 08:15:00 AM,29.174,,
4007,08/26/24 08:30:00 AM,30.403,,
4008,08/26/24 08:45:00 AM,30.607,,
4009,08/26/24 09:00:00 AM,31.213,,
4010,08/26/24 09:15:00 AM,31.415,,
4011,08/26/24 09:30:00 AM,31.617,,
4012,08/26/24 09:45:00 AM,32.218,,
4013,08/26/24 10:00:00 AM,32.815,,
4014,08/26/24 10:15:00 AM,33.213,,
4015,08/26/24 10:30:00 AM,33.213,,
4016,08/26/24 10:45:00 AM,33.607,,
4017,08/26/24 11:00:00 AM,34.394,,
4018,08/26/24 11:15:00 AM,34.198,,
4019,08/26/24 11:30:00 AM,33.805,,
4020,08/26/24 11:45:00 AM,34.198,,
4021,08/26/24 12:00:00 PM,34.002,,
4022,08/26/24 12:15:00 PM,34.198,,
4023,08/26/24 12:30:00 PM,33.805,,
4024,08/26/24 12:45:00 PM,33.805,,
4025,08/26/24 01:00:00 PM,34.002,,
4026,08/26/24 01:15:00 PM,34.002,,
4027,08/26/24 01:30:00 PM,33.805,,
4028,08/26/24 01:45:00 PM,34.198,,
4029,08/26/24 02:00:00 PM,33.805,,
4030,08/26/24 02:15:00 PM,33.805,,
4031,08/26/24 02:30:00 PM,33.607,,
4032,08/26/24 02:45:00 PM,34.198,,
4033,08/26/24 03:00:00 PM,34.002,,
4034,08/26/24 03:15:00 PM,33.805,,
4035,08/26/24 03:30:00 PM,33.213,,
4036,08/26/24 03:45:00 PM,32.815,,
4037,08/26/24 04:00:00 PM,32.418,,
4038,08/26/24 04:15:00 PM,32.418,,
4039,08/26/24 04:30:00 PM,32.218,,
4040,08/26/24 04:45:00 PM,32.018,,
4041,08/26/24 05:00:00 PM,31.617,,
4042,08/26/24 05:15:00 PM,31.415,,
4043,08/26/24 05:30:00 PM,31.012,,
4044,08/26/24 05:45:00 PM,30.403,,
4045,08/26/24 06:00:00 PM,30.198,,
4046,08/26/24 06:15:00 PM,29.379,,
4047,08/26/24 06:30:00 PM,29.790,,
4048,08/26/24 06:45:00 PM,29.586,,
4049,08/26/24 07:00:00 PM,28.555,,
4050,08/26/24 07:15:00 PM,28.139,,
4051,08/26/24 07:30:00 PM,27.721,,
4052,08/26/24 07:45:00 PM,27.721,,
4053,08/26/24 08:00:00 PM,27.930,,
4054,08/26/24 08:15:00 PM,27.930,,
4055,08/26/24 08:30:00 PM,26.881,,
4056,08/26/24 08:45:00 PM,26.881,,
4057,08/26/24 09:00:00 PM,27.091,,
4058,08/26/24 09:15:00 PM,27.091,,
4059,08/26/24 09:30:00 PM,27.091,,
4060,08/26/24 09:45:00 PM,26.881,,
4061,08/26/24 10:00:00 PM,26.881,,
4062,08/26/24 10:15:00 PM,27.091,,
4063,08/26/24 10:30:00 PM,27.091,,
4064,08/26/24 10:45:00 PM,27.511,,
4065,08/26/24 11:00:00 PM,27.091,,
4066,08/26/24 11:15:00 PM,26.668,,
4067,08/26/24 11:30:00 PM,26.881,,
4068,08/26/24 11:45:00 PM,26.881,,
4069,08/27/24 12:00:00 AM,26.881,,
4070,08/27/24 12:15:00 AM,26.881,,
4071,08/27/24 12:30:00 AM,26.881,,
4072,08/27/24 12:45:00 AM,26.881,,
4073,08/27/24 01:00:00 AM,26.668,,
4074,08/27/24 01:15:00 AM,27.091,,
4075,08/27/24 01:30:00 AM,27.091,,
4076,08/27/24 01:45:00 AM,27.091,,
4077,08/27/24 02:00:00 AM,26.881,,
4078,08/27/24 02:15:00 AM,26.668,,
4079,08/27/24 02:30:00 AM,26.668,,
4080,08/27/24 02:45:00 AM,26.668,,
4081,08/27/24 03:00:00 AM,26.881,,
4082,08/27/24 03:15:00 AM,26.458,,
4083,08/27/24 03:30:00 AM,26.458,,
4084,08/27/24 03:45:00 AM,26.245,,
4085,08/27/24 04:00:00 AM,26.245,,
4086,08/27/24 04:15:00 AM,26.458,,
4087,08/27/24 04:30:00 AM,26.458,,
4088,08/27/24 04:45:00 AM,26.668,,
4089,08/27/24 05:00:00 AM,26.668,,
4090,08/27/24 05:15:00 AM,26.881,,
4091,08/27/24 05:30:00 AM,26.881,,
4092,08/27/24 05:45:00 AM,26.881,,
4093,08/27/24 06:00:00 AM,26.881,,
4094,08/27/24 06:15:00 AM,26.881,,
4095,08/27/24 06:30:00 AM,27.091,,
4096,08/27/24 06:45:00 AM,26.881,,
4097,08/27/24 07:00:00 AM,27.091,,
4098,08/27/24 07:15:00 AM,27.091,,
4099,08/27/24 07:30:00 AM,27.302,,
4100,08/27/24 07:45:00 AM,27.511,,
4101,08/27/24 08:00:00 AM,28.139,,
4102,08/27/24 08:15:00 AM,28.346,,
4103,08/27/24 08:30:00 AM,29.174,,
4104,08/27/24 08:45:00 AM,28.969,,
4105,08/27/24 09:00:00 AM,29.174,,
4106,08/27/24 09:15:00 AM,29.379,,
4107,08/27/24 09:30:00 AM,29.174,,
4108,08/27/24 09:45:00 AM,29.379,,
4109,08/27/24 10:00:00 AM,29.586,,
4110,08/27/24 10:15:00 AM,30.403,,
4111,08/27/24 10:30:00 AM,30.607,,
4112,08/27/24 10:45:00 AM,31.415,,
4113,08/27/24 11:00:00 AM,31.415,,
4114,08/27/24 11:15:00 AM,31.617,,
4115,08/27/24 11:30:00 AM,31.816,,
4116,08/27/24 11:45:00 AM,31.617,,
4117,08/27/24 12:00:00 PM,31.816,,
4118,08/27/24 12:15:00 PM,31.415,,
4119,08/27/24 12:30:00 PM,31.415,,
4120,08/27/24 12:45:00 PM,31.816,,
4121,08/27/24 01:00:00 PM,32.018,,
4122,08/27/24 01:15:00 PM,32.418,,
4123,08/27/24 01:30:00 PM,32.418,,
4124,08/27/24 01:45:00 PM,32.617,,
4125,08/27/24 02:00:00 PM,32.815,,
4126,08/27/24 02:15:00 PM,32.617,,
4127,08/27/24 02:30:00 PM,32.617,,
4128,08/27/24 02:45:00 PM,32.617,,
4129,08/27/24 03:00:00 PM,32.617,,
4130,08/27/24 03:15:00 PM,32.815,,
4131,08/27/24 03:30:00 PM,32.418,,
4132,08/27/24 03:45:00 PM,32.617,,
4133,08/27/24 04:00:00 PM,32.218,,
4134,08/27/24 04:15:00 PM,31.617,,
4135,08/27/24 04:30:00 PM,31.816,,
4136,08/27/24 04:45:00 PM,32.018,,
4137,08/27/24 05:00:00 PM,32.218,,
4138,08/27/24 05:15:00 PM,32.218,,
4139,08/27/24 05:30:00 PM,31.816,,
4140,08/27/24 05:45:00 PM,32.018,,
4141,08/27/24 06:00:00 PM,31.415,,
4142,08/27/24 06:15:00 PM,31.617,,
4143,08/27/24 06:30:00 PM,32.018,,
4144,08/27/24 06:45:00 PM,31.617,,
4145,08/27/24 07:00:00 PM,31.415,,
4146,08/27/24 07:15:00 PM,31.415,,
4147,08/27/24 07:30:00 PM,31.012,,
4148,08/27/24 07:45:00 PM,31.012,,
4149,08/27/24 08:00:00 PM,31.213,,
4150,08/27/24 08:15:00 PM,31.415,,
4151,08/27/24 08:30:00 PM,31.012,,
4152,08/27/24 08:45:00 PM,31.213,,
4153,08/27/24 09:00:00 PM,31.213,,
4154,08/27/24 09:15:00 PM,31.816,,
4155,08/27/24 09:30:00 PM,31.816,,
4156,08/27/24 09:45:00 PM,31.816,,
4157,08/27/24 10:00:00 PM,32.218,,
4158,08/27/24 10:15:00 PM,32.218,,
4159,08/27/24 10:30:00 PM,32.418,,
4160,08/27/24 10:45:00 PM,32.218,,
4161,08/27/24 11:00:00 PM,32.218,,
4162,08/27/24 11:15:00 PM,32.218,,
4163,08/27/24 11:30:00 PM,32.418,,
4164,08/27/24 11:45:00 PM,32.418,,
4165,08/28/24 12:00:00 AM,32.418,,
4166,08/28/24 12:15:00 AM,32.418,,
4167,08/28/24 12:30:00 AM,32.418,,
4168,08/28/24 12:45:00 AM,32.418,,
4169,08/28/24 01:00:00 AM,32.418,,
4170,08/28/24 01:15:00 AM,32.418,,
4171,08/28/24 01:30:00 AM,32.418,,
4172,08/28/24 01:45:00 AM,32.418,,
4173,08/28/24 02:00:00 AM,32.418,,
4174,08/28/24 02:15:00 AM,32.418,,
4175,08/28/24 02:30:00 AM,32.418,,
4176,08/28/24 02:45:00 AM,32.418,,
4177,08/28/24 03:00:00 AM,32.418,,
4178,08/28/24 03:15:00 AM,32.418,,
4179,08/28/24 03:30:00 AM,32.418,,
4180,08/28/24 03:45:00 AM,32.418,,
4181,08/28/24 04:00:00 AM,32.418,,
4182,08/28/24 04:15:00 AM,32.418,,
4183,08/28/24 04:30:00 AM,32.418,,
4184,08/28/24 04:45:00 AM,32.418,,
4185,08/28/24 05:00:00 AM,32.418,,
4186,08/28/24 05:15:00 AM,32.418,,
4187,08/28/24 05:30:00 AM,32.418,,
4188,08/28/24 05:45:00 AM,32.418,,
4189,08/28/24 06:00:00 AM,32.418,,
4190,08/28/24 06:15:00 AM,32.418,,
4191,08/28/24 06:30:00 AM,32.418,,
4192,08/28/24 06:45:00 AM,32.418,,
4193,08/28/24 07:00:00 AM,32.418,,
4194,08/28/24 07:15:00 AM,32.418,,
4195,08/28/24 07:30:00 AM,32.418,,
4196,08/28/24 07:45:00 AM,32.418,,
4197,08/28/24 08:00:00 AM,32.617,,
4198,08/28/24 08:15:00 AM,32.617,,
4199,08/28/24 08:30:00 AM,32.815,,
4200,08/28/24 08:45:00 AM,32.815,,
4201,08/28/24 09:00:00 AM,32.815,,
4202,08/28/24 09:15:00 AM,32.815,,
4203,08/28/24 09:30:00 AM,33.213,,
4204,08/28/24 09:45:00 AM,33.213,,
4205,08/28/24 10:00:00 AM,33.213,,
4206,08/28/24 10:15:00 AM,33.411,,
4207,08/28/24 10:30:00 AM,34.002,,
4208,08/28/24 10:45:00 AM,33.805,,
4209,08/28/24 11:00:00 AM,34.786,,
4210,08/28/24 11:15:00 AM,35.564,,
4211,08/28/24 11:30:00 AM,36.338,,
4212,08/28/24 11:45:00 AM,35.951,,
4213,08/28/24 12:00:00 PM,36.531,,
4214,08/28/24 12:15:00 PM,36.145,,
4215,08/28/24 12:30:00 PM,35.564,,
4216,08/28/24 12:45:00 PM,34.981,,
4217,08/28/24 01:00:00 PM,35.175,,
4218,08/28/24 01:15:00 PM,34.981,,
4219,08/28/24 01:30:00 PM,35.370,,
4220,08/28/24 01:45:00 PM,34.981,,
4221,08/28/24 02:00:00 PM,34.394,,
4222,08/28/24 02:15:00 PM,33.607,,
4223,08/28/24 02:30:00 PM,32.815,,
4224,08/28/24 02:45:00 PM,32.617,,
4225,08/28/24 03:00:00 PM,32.418,,
4226,08/28/24 03:15:00 PM,32.617,,
4227,08/28/24 03:30:00 PM,32.617,,
4228,08/28/24 03:45:00 PM,32.418,,
4229,08/28/24 04:00:00 PM,31.816,,
4230,08/28/24 04:15:00 PM,32.018,,
4231,08/28/24 04:30:00 PM,31.816,,
4232,08/28/24 04:45:00 PM,31.415,,
4233,08/28/24 05:00:00 PM,31.415,,
4234,08/28/24 05:15:00 PM,31.415,,
4235,08/28/24 05:30:00 PM,31.415,,
4236,08/28/24 05:45:00 PM,31.012,,
4237,08/28/24 06:00:00 PM,31.012,,
4238,08/28/24 06:15:00 PM,30.607,,
4239,08/28/24 06:30:00 PM,30.198,,
4240,08/28/24 06:45:00 PM,30.198,,
4241,08/28/24 07:00:00 PM,30.198,,
4242,08/28/24 07:15:00 PM,29.790,,
4243,08/28/24 07:30:00 PM,29.790,,
4244,08/28/24 07:45:00 PM,29.379,,
4245,08/28/24 08:00:00 PM,29.174,,
4246,08/28/24 08:15:00 PM,29.174,,
4247,08/28/24 08:30:00 PM,28.969,,
4248,08/28/24 08:45:00 PM,29.379,,
4249,08/28/24 09:00:00 PM,29.379,,
4250,08/28/24 09:15:00 PM,29.379,,
4251,08/28/24 09:30:00 PM,29.379,,
4252,08/28/24 09:45:00 PM,29.379,,
4253,08/28/24 10:00:00 PM,29.174,,
4254,08/28/24 10:15:00 PM,28.969,,
4255,08/28/24 10:30:00 PM,28.969,,
4256,08/28/24 10:45:00 PM,28.969,,
4257,08/28/24 11:00:00 PM,28.969,,
4258,08/28/24 11:15:00 PM,28.969,,
4259,08/28/24 11:30:00 PM,28.969,,
4260,08/28/24 11:45:00 PM,28.969,,
4261,08/29/24 12:00:00 AM,28.969,,
4262,08/29/24 12:15:00 AM,28.969,,
4263,08/29/24 12:30:00 AM,28.762,,
4264,08/29/24 12:45:00 AM,28.762,,
