"Plot Title: 20422703"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20422703, SEN S/N: 20422703)","Host Connected (LGR S/N: 20422703, SEN S/N: 20422703)","Coupler Detached (LGR S/N: 20422703, SEN S/N: 20422703)","Bad Battery (LGR S/N: 20422703, SEN S/N: 20422703)","End Of File (LGR S/N: 20422703, SEN S/N: 20422703)"
6444,09/16/24 02:22:06 PM,41.439,,,,
6445,09/16/24 02:37:06 PM,40.134,,,,
6446,09/16/24 02:52:06 PM,40.134,,,,
6447,09/16/24 03:07:06 PM,40.321,,,,
6448,09/16/24 03:22:06 PM,39.196,,,,
6449,09/16/24 03:37:06 PM,39.760,,,,
6450,09/16/24 03:52:06 PM,40.509,,,,
6451,09/16/24 04:07:06 PM,39.573,,,,
6452,09/16/24 04:22:06 PM,38.818,,,,
6453,09/16/24 04:37:06 PM,39.384,,,,
6454,09/16/24 04:52:06 PM,39.573,,,,
6455,09/16/24 05:07:06 PM,40.134,,,,
6456,09/16/24 05:22:06 PM,39.947,,,,
6457,09/16/24 05:37:06 PM,38.818,,,,
6458,09/16/24 05:52:06 PM,37.870,,,,
6459,09/16/24 06:07:06 PM,37.488,,,,
6460,09/16/24 06:22:06 PM,37.488,,,,
6461,09/16/24 06:37:06 PM,37.107,,,,
6462,09/16/24 06:52:06 PM,37.107,,,,
6463,09/16/24 07:07:06 PM,36.145,,,,
6464,09/16/24 07:22:06 PM,35.370,,,,
6465,09/16/24 07:37:06 PM,35.370,,,,
6466,09/16/24 07:52:06 PM,35.370,,,,
6467,09/16/24 08:07:06 PM,35.175,,,,
6468,09/16/24 08:22:06 PM,35.175,,,,
6469,09/16/24 08:37:06 PM,35.175,,,,
6470,09/16/24 08:52:06 PM,35.175,,,,
6471,09/16/24 09:07:06 PM,34.786,,,,
6472,09/16/24 09:22:06 PM,34.590,,,,
6473,09/16/24 09:37:06 PM,34.590,,,,
6474,09/16/24 09:52:06 PM,34.394,,,,
6475,09/16/24 10:07:06 PM,34.394,,,,
6476,09/16/24 10:22:06 PM,34.394,,,,
6477,09/16/24 10:37:06 PM,34.394,,,,
6478,09/16/24 10:52:06 PM,34.394,,,,
6479,09/16/24 11:07:06 PM,34.590,,,,
6480,09/16/24 11:22:06 PM,34.590,,,,
6481,09/16/24 11:37:06 PM,34.394,,,,
6482,09/16/24 11:52:06 PM,34.198,,,,
6483,09/17/24 12:07:06 AM,34.198,,,,
6484,09/17/24 12:22:06 AM,34.198,,,,
6485,09/17/24 12:37:06 AM,34.198,,,,
6486,09/17/24 12:52:06 AM,33.805,,,,
6487,09/17/24 01:07:06 AM,33.607,,,,
6488,09/17/24 01:22:06 AM,33.805,,,,
6489,09/17/24 01:37:06 AM,33.805,,,,
6490,09/17/24 01:52:06 AM,33.607,,,,
6491,09/17/24 02:07:06 AM,33.607,,,,
6492,09/17/24 02:22:06 AM,33.411,,,,
6493,09/17/24 02:37:06 AM,33.411,,,,
6494,09/17/24 02:52:06 AM,33.411,,,,
6495,09/17/24 03:07:06 AM,33.411,,,,
6496,09/17/24 03:22:06 AM,33.411,,,,
6497,09/17/24 03:37:06 AM,33.013,,,,
6498,09/17/24 03:52:06 AM,32.815,,,,
6499,09/17/24 04:07:06 AM,33.013,,,,
6500,09/17/24 04:22:06 AM,33.013,,,,
6501,09/17/24 04:37:06 AM,32.815,,,,
6502,09/17/24 04:52:06 AM,32.815,,,,
6503,09/17/24 05:07:06 AM,33.213,,,,
6504,09/17/24 05:22:06 AM,33.607,,,,
6505,09/17/24 05:37:06 AM,33.411,,,,
6506,09/17/24 05:52:06 AM,33.213,,,,
6507,09/17/24 06:07:06 AM,33.213,,,,
6508,09/17/24 06:22:06 AM,33.013,,,,
6509,09/17/24 06:37:06 AM,33.411,,,,
6510,09/17/24 06:52:06 AM,33.607,,,,
6511,09/17/24 07:07:06 AM,33.607,,,,
6512,09/17/24 07:22:06 AM,33.607,,,,
6513,09/17/24 07:37:06 AM,34.002,,,,
6514,09/17/24 07:52:06 AM,34.198,,,,
6515,09/17/24 08:07:06 AM,34.394,,,,
6516,09/17/24 08:22:06 AM,34.981,,,,
6517,09/17/24 08:37:06 AM,37.679,,,,
6518,09/17/24 08:52:06 AM,43.831,,,,
6519,09/17/24 09:07:06 AM,47.982,,,,
6520,09/17/24 09:22:06 AM,45.828,,,,
6521,09/17/24 09:37:06 AM,47.982,,,,
6522,09/17/24 09:52:06 AM,46.548,,,,
6523,09/17/24 10:07:06 AM,48.517,,,,
6524,09/17/24 10:22:06 AM,49.228,,,,
6525,09/17/24 10:37:06 AM,47.982,,,,
6526,09/17/24 10:52:06 AM,49.404,,,,
6527,09/17/24 11:07:06 AM,49.759,,,,
6528,09/17/24 11:22:06 AM,52.401,,,,
6529,09/17/24 11:37:06 AM,50.643,,,,
6530,09/17/24 11:52:06 AM,51.699,,,,
6531,09/17/24 12:07:06 PM,51.523,,,,
6532,09/17/24 12:22:06 PM,51.346,,,,
6533,09/17/24 12:37:06 PM,51.523,,,,
6534,09/17/24 12:52:06 PM,50.995,,,,
6535,09/17/24 01:07:06 PM,51.523,,,,
6536,09/17/24 01:22:06 PM,51.172,,,,
6537,09/17/24 01:37:06 PM,50.643,,,,
6538,09/17/24 01:52:06 PM,50.643,,,,
6539,09/17/24 02:07:06 PM,52.401,,,,
6540,09/17/24 02:22:06 PM,51.172,,,,
6541,09/17/24 02:37:06 PM,51.699,,,,
6542,09/17/24 02:52:06 PM,51.172,,,,
6543,09/17/24 03:07:06 PM,49.404,,,,
6544,09/17/24 03:22:06 PM,49.582,,,,
6545,09/17/24 03:37:06 PM,50.466,,,,
6546,09/17/24 03:52:06 PM,50.819,,,,
6547,09/17/24 04:07:06 PM,49.582,,,,
6548,09/17/24 04:22:06 PM,49.228,,,,
6549,09/17/24 04:37:06 PM,49.228,,,,
6550,09/17/24 04:52:06 PM,48.160,,,,
6551,09/17/24 05:07:06 PM,46.728,,,,
6552,09/17/24 05:22:06 PM,46.728,,,,
6553,09/17/24 05:37:06 PM,44.195,,,,
6554,09/17/24 05:52:06 PM,41.439,,,,
6555,09/17/24 06:07:06 PM,39.760,,,,
6556,09/17/24 06:22:06 PM,39.947,,,,
6557,09/17/24 06:37:06 PM,39.384,,,,
6558,09/17/24 06:52:06 PM,39.007,,,,
6559,09/17/24 07:07:06 PM,37.679,,,,
6560,09/17/24 07:22:06 PM,38.061,,,,
6561,09/17/24 07:37:06 PM,38.061,,,,
6562,09/17/24 07:52:06 PM,37.297,,,,
6563,09/17/24 08:07:06 PM,37.488,,,,
6564,09/17/24 08:22:06 PM,37.107,,,,
6565,09/17/24 08:37:06 PM,37.297,,,,
6566,09/17/24 08:52:06 PM,36.914,,,,
6567,09/17/24 09:07:06 PM,36.531,,,,
6568,09/17/24 09:22:06 PM,36.145,,,,
6569,09/17/24 09:37:06 PM,36.145,,,,
6570,09/17/24 09:52:06 PM,36.145,,,,
6571,09/17/24 10:07:06 PM,35.951,,,,
6572,09/17/24 10:22:06 PM,35.758,,,,
6573,09/17/24 10:37:06 PM,35.758,,,,
6574,09/17/24 10:52:06 PM,35.564,,,,
6575,09/17/24 11:07:06 PM,35.564,,,,
6576,09/17/24 11:22:06 PM,35.564,,,,
6577,09/17/24 11:37:06 PM,35.564,,,,
6578,09/17/24 11:52:06 PM,35.175,,,,
6579,09/18/24 12:07:06 AM,34.786,,,,
6580,09/18/24 12:22:06 AM,34.590,,,,
6581,09/18/24 12:37:06 AM,34.786,,,,
6582,09/18/24 12:52:06 AM,34.786,,,,
6583,09/18/24 01:07:06 AM,34.981,,,,
6584,09/18/24 01:22:06 AM,34.981,,,,
6585,09/18/24 01:37:06 AM,34.590,,,,
6586,09/18/24 01:52:06 AM,34.590,,,,
6587,09/18/24 02:07:06 AM,34.590,,,,
6588,09/18/24 02:22:06 AM,34.198,,,,
6589,09/18/24 02:37:06 AM,33.805,,,,
6590,09/18/24 02:52:06 AM,33.411,,,,
6591,09/18/24 03:07:06 AM,33.213,,,,
6592,09/18/24 03:22:06 AM,33.213,,,,
6593,09/18/24 03:37:06 AM,34.198,,,,
6594,09/18/24 03:52:06 AM,34.198,,,,
6595,09/18/24 04:07:06 AM,34.198,,,,
6596,09/18/24 04:22:06 AM,34.198,,,,
6597,09/18/24 04:37:06 AM,34.198,,,,
6598,09/18/24 04:52:06 AM,34.198,,,,
6599,09/18/24 05:07:06 AM,34.198,,,,
6600,09/18/24 05:22:06 AM,34.002,,,,
6601,09/18/24 05:37:06 AM,34.002,,,,
6602,09/18/24 05:52:06 AM,33.213,,,,
6603,09/18/24 06:07:06 AM,33.013,,,,
6604,09/18/24 06:22:06 AM,33.411,,,,
6605,09/18/24 06:37:06 AM,33.013,,,,
6606,09/18/24 06:52:06 AM,33.607,,,,
6607,09/18/24 07:07:06 AM,33.213,,,,
6608,09/18/24 07:22:06 AM,32.815,,,,
6609,09/18/24 07:37:06 AM,32.617,,,,
6610,09/18/24 07:52:06 AM,32.617,,,,
6611,09/18/24 08:07:06 AM,32.617,,,,
6612,09/18/24 08:22:06 AM,32.617,,,,
6613,09/18/24 08:37:06 AM,32.617,,,,
6614,09/18/24 08:52:06 AM,32.815,,,,
6615,09/18/24 09:07:06 AM,32.617,,,,
6616,09/18/24 09:22:06 AM,32.617,,,,
6617,09/18/24 09:37:06 AM,32.815,,,,
6618,09/18/24 09:52:06 AM,33.013,,,,
6619,09/18/24 10:07:06 AM,33.213,,,,
6620,09/18/24 10:22:06 AM,33.411,,,,
6621,09/18/24 10:37:06 AM,34.002,,,,
6622,09/18/24 10:52:06 AM,34.590,,,,
6623,09/18/24 11:07:06 AM,35.758,,,,
6624,09/18/24 11:22:06 AM,36.338,,,,
6625,09/18/24 11:37:06 AM,36.338,,,,
6626,09/18/24 11:52:06 AM,36.914,,,,
6627,09/18/24 12:07:06 PM,37.297,,,,
6628,09/18/24 12:22:06 PM,37.107,,,,
6629,09/18/24 12:37:06 PM,36.723,,,,
6630,09/18/24 12:52:06 PM,36.914,,,,
6631,09/18/24 01:07:06 PM,37.107,,,,
6632,09/18/24 01:22:06 PM,37.107,,,,
6633,09/18/24 01:37:06 PM,37.870,,,,
6634,09/18/24 01:52:06 PM,37.870,,,,
6635,09/18/24 02:07:06 PM,37.297,,,,
6636,09/18/24 02:22:06 PM,36.914,,,,
6637,09/18/24 02:37:06 PM,36.914,,,,
6638,09/18/24 02:52:06 PM,36.914,,,,
6639,09/18/24 03:07:06 PM,37.679,,,,
6640,09/18/24 03:22:06 PM,37.488,,,,
6641,09/18/24 03:37:06 PM,37.297,,,,
6642,09/18/24 03:52:06 PM,37.107,,,,
6643,09/18/24 04:07:06 PM,37.488,,,,
6644,09/18/24 04:22:06 PM,36.914,,,,
6645,09/18/24 04:37:06 PM,36.723,,,,
6646,09/18/24 04:52:06 PM,36.914,,,,
6647,09/18/24 05:07:06 PM,36.723,,,,
6648,09/18/24 05:22:06 PM,36.914,,,,
6649,09/18/24 05:37:06 PM,35.951,,,,
6650,09/18/24 05:52:06 PM,35.564,,,,
6651,09/18/24 06:07:06 PM,35.175,,,,
6652,09/18/24 06:22:06 PM,35.175,,,,
6653,09/18/24 06:37:06 PM,34.786,,,,
6654,09/18/24 06:52:06 PM,34.394,,,,
6655,09/18/24 07:07:06 PM,34.198,,,,
6656,09/18/24 07:22:06 PM,34.198,,,,
6657,09/18/24 07:37:06 PM,34.198,,,,
6658,09/18/24 07:52:06 PM,34.002,,,,
6659,09/18/24 08:07:06 PM,34.198,,,,
6660,09/18/24 08:22:06 PM,34.198,,,,
6661,09/18/24 08:37:06 PM,34.198,,,,
6662,09/18/24 08:52:06 PM,34.394,,,,
6663,09/18/24 09:07:06 PM,34.394,,,,
6664,09/18/24 09:22:06 PM,34.394,,,,
6665,09/18/24 09:37:06 PM,34.394,,,,
6666,09/18/24 09:52:06 PM,34.394,,,,
6667,09/18/24 10:07:06 PM,34.002,,,,
6668,09/18/24 10:22:06 PM,33.013,,,,
6669,09/18/24 10:37:06 PM,32.418,,,,
6670,09/18/24 10:52:06 PM,32.418,,,,
6671,09/18/24 11:07:06 PM,32.218,,,,
6672,09/18/24 11:22:06 PM,32.218,,,,
6673,09/18/24 11:37:06 PM,32.218,,,,
6674,09/18/24 11:52:06 PM,32.218,,,,
6675,09/19/24 12:07:06 AM,32.418,,,,
6676,09/19/24 12:22:06 AM,32.418,,,,
6677,09/19/24 12:37:06 AM,32.418,,,,
6678,09/19/24 12:52:06 AM,32.418,,,,
6679,09/19/24 01:07:06 AM,32.418,,,,
6680,09/19/24 01:22:06 AM,32.617,,,,
6681,09/19/24 01:37:06 AM,32.617,,,,
6682,09/19/24 01:52:06 AM,32.617,,,,
6683,09/19/24 02:07:06 AM,32.617,,,,
6684,09/19/24 02:22:06 AM,32.418,,,,
6685,09/19/24 02:37:06 AM,32.418,,,,
6686,09/19/24 02:52:06 AM,32.418,,,,
6687,09/19/24 03:07:06 AM,32.418,,,,
6688,09/19/24 03:22:06 AM,32.418,,,,
6689,09/19/24 03:37:06 AM,32.617,,,,
6690,09/19/24 03:52:06 AM,32.815,,,,
6691,09/19/24 04:07:06 AM,32.617,,,,
6692,09/19/24 04:22:06 AM,32.815,,,,
6693,09/19/24 04:37:06 AM,32.617,,,,
6694,09/19/24 04:52:06 AM,32.617,,,,
6695,09/19/24 05:07:06 AM,32.418,,,,
6696,09/19/24 05:22:06 AM,32.218,,,,
6697,09/19/24 05:37:06 AM,32.218,,,,
6698,09/19/24 05:52:06 AM,32.218,,,,
6699,09/19/24 06:07:06 AM,32.218,,,,
6700,09/19/24 06:22:06 AM,32.218,,,,
6701,09/19/24 06:37:06 AM,32.218,,,,
6702,09/19/24 06:52:06 AM,32.218,,,,
6703,09/19/24 07:07:06 AM,32.218,,,,
6704,09/19/24 07:22:06 AM,32.218,,,,
6705,09/19/24 07:37:06 AM,32.218,,,,
6706,09/19/24 07:52:06 AM,32.218,,,,
6707,09/19/24 08:07:06 AM,32.418,,,,
6708,09/19/24 08:22:06 AM,32.418,,,,
6709,09/19/24 08:37:06 AM,32.418,,,,
6710,09/19/24 08:52:06 AM,32.418,,,,
6711,09/19/24 09:07:06 AM,32.418,,,,
6712,09/19/24 09:22:06 AM,32.617,,,,
6713,09/19/24 09:37:06 AM,32.815,,,,
6714,09/19/24 09:52:06 AM,33.013,,,,
6715,09/19/24 10:07:06 AM,33.213,,,,
6716,09/19/24 10:22:06 AM,33.411,,,,
6717,09/19/24 10:37:06 AM,33.411,,,,
6718,09/19/24 10:52:06 AM,34.198,,,,
6719,09/19/24 11:07:06 AM,35.175,,,,
6720,09/19/24 11:22:06 AM,34.786,,,,
6721,09/19/24 11:37:06 AM,35.564,,,,
6722,09/19/24 11:52:06 AM,35.951,,,,
6723,09/19/24 12:07:06 PM,36.338,,,,
6724,09/19/24 12:22:06 PM,36.723,,,,
6725,09/19/24 12:37:06 PM,37.297,,,,
6726,09/19/24 12:52:06 PM,37.107,,,,
6727,09/19/24 01:07:06 PM,36.914,,,,
6728,09/19/24 01:22:06 PM,37.488,,,,
6729,09/19/24 01:37:06 PM,38.818,,,,
6730,09/19/24 01:52:06 PM,39.573,,,,
6731,09/19/24 02:07:06 PM,37.488,,,,
6732,09/19/24 02:22:06 PM,39.760,,,,
6733,09/19/24 02:37:06 PM,41.439,,,,
6734,09/19/24 02:52:06 PM,40.881,,,,
6735,09/19/24 03:07:06 PM,41.254,,,,
6736,09/19/24 03:22:06 PM,42.179,,,,
6737,09/19/24 03:37:06 PM,42.363,,,,
6738,09/19/24 03:52:06 PM,43.648,,,,
6739,09/19/24 04:07:06 PM,43.099,,,,
6740,09/19/24 04:22:06 PM,42.363,,,,
6741,09/19/24 04:37:06 PM,42.732,,,,
6742,09/19/24 04:52:06 PM,41.810,,,,
6743,09/19/24 05:07:06 PM,40.509,,,,
6744,09/19/24 05:22:06 PM,38.818,,,,
6745,09/19/24 05:37:06 PM,37.870,,,,
6746,09/19/24 05:52:06 PM,39.007,,,,
6747,09/19/24 06:07:06 PM,37.679,,,,
6748,09/19/24 06:22:06 PM,37.107,,,,
6749,09/19/24 06:37:06 PM,36.145,,,,
6750,09/19/24 06:52:06 PM,35.951,,,,
6751,09/19/24 07:07:06 PM,35.564,,,,
6752,09/19/24 07:22:06 PM,35.370,,,,
6753,09/19/24 07:37:06 PM,34.786,,,,
6754,09/19/24 07:52:06 PM,35.370,,,,
6755,09/19/24 08:07:06 PM,35.370,,,,
6756,09/19/24 08:22:06 PM,34.981,,,,
6757,09/19/24 08:37:06 PM,34.786,,,,
6758,09/19/24 08:52:06 PM,34.786,,,,
6759,09/19/24 09:07:06 PM,34.786,,,,
6760,09/19/24 09:22:06 PM,34.786,,,,
6761,09/19/24 09:37:06 PM,34.786,,,,
6762,09/19/24 09:52:06 PM,34.786,,,,
6763,09/19/24 10:07:06 PM,34.394,,,,
6764,09/19/24 10:22:06 PM,34.002,,,,
6765,09/19/24 10:37:06 PM,33.411,,,,
6766,09/19/24 10:52:06 PM,33.213,,,,
6767,09/19/24 11:07:06 PM,33.013,,,,
6768,09/19/24 11:22:06 PM,32.418,,,,
6769,09/19/24 11:37:06 PM,33.013,,,,
6770,09/19/24 11:52:06 PM,33.213,,,,
6771,09/20/24 12:07:06 AM,32.815,,,,
6772,09/20/24 12:22:06 AM,33.013,,,,
6773,09/20/24 12:37:06 AM,33.213,,,,
6774,09/20/24 12:52:06 AM,33.013,,,,
6775,09/20/24 01:07:06 AM,33.213,,,,
6776,09/20/24 01:22:06 AM,33.213,,,,
6777,09/20/24 01:37:06 AM,33.411,,,,
6778,09/20/24 01:52:06 AM,33.411,,,,
6779,09/20/24 02:07:06 AM,33.213,,,,
6780,09/20/24 02:22:06 AM,33.213,,,,
6781,09/20/24 02:37:06 AM,33.411,,,,
6782,09/20/24 02:52:06 AM,33.411,,,,
6783,09/20/24 03:07:06 AM,33.013,,,,
6784,09/20/24 03:22:06 AM,33.213,,,,
6785,09/20/24 03:37:06 AM,32.617,,,,
6786,09/20/24 03:52:06 AM,32.617,,,,
6787,09/20/24 04:07:06 AM,32.418,,,,
6788,09/20/24 04:22:06 AM,32.617,,,,
6789,09/20/24 04:37:06 AM,32.815,,,,
6790,09/20/24 04:52:06 AM,32.418,,,,
6791,09/20/24 05:07:06 AM,32.418,,,,
6792,09/20/24 05:22:06 AM,32.418,,,,
6793,09/20/24 05:37:06 AM,32.418,,,,
6794,09/20/24 05:52:06 AM,32.418,,,,
6795,09/20/24 06:07:06 AM,32.418,,,,
6796,09/20/24 06:22:06 AM,32.218,,,,
6797,09/20/24 06:37:06 AM,32.218,,,,
6798,09/20/24 06:52:06 AM,32.218,,,,
6799,09/20/24 07:07:06 AM,32.218,,,,
6800,09/20/24 07:22:06 AM,32.218,,,,
6801,09/20/24 07:37:06 AM,32.218,,,,
6802,09/20/24 07:52:06 AM,32.418,,,,
6803,09/20/24 08:07:06 AM,32.418,,,,
6804,09/20/24 08:22:06 AM,32.418,,,,
6805,09/20/24 08:37:06 AM,32.617,,,,
6806,09/20/24 08:52:06 AM,32.617,,,,
6807,09/20/24 09:07:06 AM,33.013,,,,
6808,09/20/24 09:22:06 AM,33.013,,,,
6809,09/20/24 09:37:06 AM,33.013,,,,
6810,09/20/24 09:52:06 AM,32.617,,,,
6811,09/20/24 10:07:06 AM,32.617,,,,
6812,09/20/24 10:22:06 AM,33.013,,,,
6813,09/20/24 10:37:06 AM,33.607,,,,
6814,09/20/24 10:52:06 AM,33.805,,,,
6815,09/20/24 11:07:06 AM,33.607,,,,
6816,09/20/24 11:22:06 AM,33.805,,,,
6817,09/20/24 11:37:06 AM,33.805,,,,
6818,09/20/24 11:52:06 AM,33.805,,,,
6819,09/20/24 12:07:06 PM,34.002,,,,
6820,09/20/24 12:22:06 PM,34.198,,,,
6821,09/20/24 12:37:06 PM,34.198,,,,
6822,09/20/24 12:52:06 PM,34.590,,,,
6823,09/20/24 01:07:06 PM,34.198,,,,
6824,09/20/24 01:22:06 PM,34.590,,,,
6825,09/20/24 01:37:06 PM,34.198,,,,
6826,09/20/24 01:52:06 PM,33.805,,,,
6827,09/20/24 02:07:06 PM,35.175,,,,
6828,09/20/24 02:22:06 PM,36.531,,,,
6829,09/20/24 02:37:06 PM,35.564,,,,
6830,09/20/24 02:52:06 PM,34.590,,,,
6831,09/20/24 03:07:06 PM,35.370,,,,
6832,09/20/24 03:22:06 PM,34.786,,,,
6833,09/20/24 03:37:06 PM,34.981,,,,
6834,09/20/24 03:52:06 PM,34.981,,,,
6835,09/20/24 04:07:06 PM,34.981,,,,
6836,09/20/24 04:22:06 PM,34.590,,,,
6837,09/20/24 04:37:06 PM,34.590,,,,
6838,09/20/24 04:52:06 PM,34.590,,,,
6839,09/20/24 05:07:06 PM,34.590,,,,
6840,09/20/24 05:22:06 PM,34.394,,,,
6841,09/20/24 05:37:06 PM,34.002,,,,
6842,09/20/24 05:52:06 PM,33.805,,,,
6843,09/20/24 06:07:06 PM,33.411,,,,
6844,09/20/24 06:22:06 PM,33.213,,,,
6845,09/20/24 06:37:06 PM,32.617,,,,
6846,09/20/24 06:52:06 PM,32.418,,,,
6847,09/20/24 07:07:06 PM,32.418,,,,
6848,09/20/24 07:22:06 PM,32.617,,,,
6849,09/20/24 07:37:06 PM,32.617,,,,
6850,09/20/24 07:52:06 PM,32.617,,,,
6851,09/20/24 08:07:06 PM,32.617,,,,
6852,09/20/24 08:22:06 PM,32.418,,,,
6853,09/20/24 08:37:06 PM,32.418,,,,
6854,09/20/24 08:52:06 PM,32.218,,,,
6855,09/20/24 09:07:06 PM,32.218,,,,
6856,09/20/24 09:22:06 PM,32.218,,,,
6857,09/20/24 09:37:06 PM,32.218,,,,
6858,09/20/24 09:52:06 PM,32.218,,,,
6859,09/20/24 10:07:06 PM,32.218,,,,
6860,09/20/24 10:22:06 PM,32.218,,,,
6861,09/20/24 10:37:06 PM,32.218,,,,
6862,09/20/24 10:52:06 PM,32.218,,,,
6863,09/20/24 11:07:06 PM,32.218,,,,
6864,09/20/24 11:22:06 PM,32.218,,,,
6865,09/20/24 11:37:06 PM,32.218,,,,
6866,09/20/24 11:52:06 PM,32.218,,,,
6867,09/21/24 12:07:06 AM,32.218,,,,
6868,09/21/24 12:22:06 AM,32.218,,,,
6869,09/21/24 12:37:06 AM,32.218,,,,
6870,09/21/24 12:52:06 AM,32.218,,,,
6871,09/21/24 01:07:06 AM,32.218,,,,
6872,09/21/24 01:22:06 AM,32.218,,,,
6873,09/21/24 01:37:06 AM,32.218,,,,
6874,09/21/24 01:52:06 AM,32.218,,,,
6875,09/21/24 02:07:06 AM,32.218,,,,
6876,09/21/24 02:22:06 AM,32.218,,,,
6877,09/21/24 02:37:06 AM,32.218,,,,
6878,09/21/24 02:52:06 AM,32.218,,,,
6879,09/21/24 03:07:06 AM,32.218,,,,
6880,09/21/24 03:22:06 AM,32.218,,,,
6881,09/21/24 03:37:06 AM,32.218,,,,
6882,09/21/24 03:52:06 AM,32.218,,,,
6883,09/21/24 04:07:06 AM,32.218,,,,
6884,09/21/24 04:22:06 AM,32.218,,,,
6885,09/21/24 04:37:06 AM,32.218,,,,
6886,09/21/24 04:52:06 AM,32.418,,,,
6887,09/21/24 05:07:06 AM,32.418,,,,
6888,09/21/24 05:22:06 AM,32.418,,,,
6889,09/21/24 05:37:06 AM,32.418,,,,
6890,09/21/24 05:52:06 AM,32.418,,,,
6891,09/21/24 06:07:06 AM,32.418,,,,
6892,09/21/24 06:22:06 AM,32.617,,,,
6893,09/21/24 06:37:06 AM,32.815,,,,
6894,09/21/24 06:52:06 AM,33.013,,,,
6895,09/21/24 07:07:06 AM,33.411,,,,
6896,09/21/24 07:22:06 AM,34.002,,,,
6897,09/21/24 07:37:06 AM,34.590,,,,
6898,09/21/24 07:52:06 AM,35.175,,,,
6899,09/21/24 08:07:06 AM,35.564,,,,
6900,09/21/24 08:22:06 AM,35.564,,,,
6901,09/21/24 08:37:06 AM,36.338,,,,
6902,09/21/24 08:52:06 AM,35.758,,,,
6903,09/21/24 09:07:06 AM,36.145,,,,
6904,09/21/24 09:22:06 AM,35.951,,,,
6905,09/21/24 09:37:06 AM,36.338,,,,
6906,09/21/24 09:52:06 AM,36.723,,,,
6907,09/21/24 10:07:06 AM,36.531,,,,
6908,09/21/24 10:22:06 AM,36.914,,,,
6909,09/21/24 10:37:06 AM,36.723,,,,
6910,09/21/24 10:52:06 AM,36.723,,,,
6911,09/21/24 11:07:06 AM,37.107,,,,
6912,09/21/24 11:22:06 AM,37.297,,,,
6913,09/21/24 11:37:06 AM,37.679,,,,
6914,09/21/24 11:52:06 AM,37.297,,,,
6915,09/21/24 12:07:06 PM,37.870,,,,
6916,09/21/24 12:22:06 PM,37.870,,,,
6917,09/21/24 12:37:06 PM,38.629,,,,
6918,09/21/24 12:52:06 PM,38.440,,,,
6919,09/21/24 01:07:06 PM,38.629,,,,
6920,09/21/24 01:22:06 PM,39.007,,,,
6921,09/21/24 01:37:06 PM,39.007,,,,
6922,09/21/24 01:52:06 PM,39.007,,,,
6923,09/21/24 02:07:06 PM,39.384,,,,
6924,09/21/24 02:22:06 PM,39.573,,,,
6925,09/21/24 02:37:06 PM,39.760,,,,
6926,09/21/24 02:52:06 PM,39.760,,,,
6927,09/21/24 03:07:06 PM,39.573,,,,
6928,09/21/24 03:22:06 PM,39.760,,,,
6929,09/21/24 03:37:06 PM,39.947,,,,
6930,09/21/24 03:52:06 PM,39.947,,,,
6931,09/21/24 04:07:06 PM,39.947,,,,
6932,09/21/24 04:22:06 PM,40.134,,,,
6933,09/21/24 04:37:06 PM,39.947,,,,
6934,09/21/24 04:52:06 PM,39.760,,,,
6935,09/21/24 05:07:06 PM,39.573,,,,
6936,09/21/24 05:22:06 PM,39.573,,,,
6937,09/21/24 05:37:06 PM,39.384,,,,
6938,09/21/24 05:52:06 PM,39.196,,,,
6939,09/21/24 06:07:06 PM,39.196,,,,
6940,09/21/24 06:22:06 PM,39.196,,,,
6941,09/21/24 06:37:06 PM,39.007,,,,
6942,09/21/24 06:52:06 PM,39.007,,,,
6943,09/21/24 07:07:06 PM,39.007,,,,
6944,09/21/24 07:22:06 PM,39.007,,,,
6945,09/21/24 07:37:06 PM,39.007,,,,
6946,09/21/24 07:52:06 PM,39.007,,,,
6947,09/21/24 08:07:06 PM,39.196,,,,
6948,09/21/24 08:22:06 PM,39.007,,,,
6949,09/21/24 08:37:06 PM,39.196,,,,
6950,09/21/24 08:52:06 PM,39.196,,,,
6951,09/21/24 09:07:06 PM,39.196,,,,
6952,09/21/24 09:22:06 PM,39.196,,,,
6953,09/21/24 09:37:06 PM,39.196,,,,
6954,09/21/24 09:52:06 PM,39.196,,,,
6955,09/21/24 10:07:06 PM,39.196,,,,
6956,09/21/24 10:22:06 PM,39.196,,,,
6957,09/21/24 10:37:06 PM,39.196,,,,
6958,09/21/24 10:52:06 PM,39.007,,,,
6959,09/21/24 11:07:06 PM,39.007,,,,
6960,09/21/24 11:22:06 PM,39.007,,,,
6961,09/21/24 11:37:06 PM,39.007,,,,
6962,09/21/24 11:52:06 PM,38.818,,,,
6963,09/22/24 12:07:06 AM,38.818,,,,
6964,09/22/24 12:22:06 AM,39.007,,,,
6965,09/22/24 12:37:06 AM,38.818,,,,
6966,09/22/24 12:52:06 AM,38.629,,,,
6967,09/22/24 01:07:06 AM,38.818,,,,
6968,09/22/24 01:22:06 AM,38.440,,,,
6969,09/22/24 01:37:06 AM,38.440,,,,
6970,09/22/24 01:52:06 AM,38.250,,,,
6971,09/22/24 02:07:06 AM,38.250,,,,
6972,09/22/24 02:22:06 AM,38.250,,,,
6973,09/22/24 02:37:06 AM,38.250,,,,
6974,09/22/24 02:52:06 AM,38.061,,,,
